league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_corners_over_85,pinnacle_corners_under_85
Sweden_Allsvenskan_2025,2025,18,Häcken,Elfsborg,2025-08-03 12:00:00,1,2,3,4,6,10,1,1,0,0,8,7,13,6,21,13,12,16,62,38,Bravida Arena,"Inlandsgatan 48, Göteborg",1,1,2.9,3.75,2.16,1.11,1.57,2.15,1.53,2.5,1.26,1.57,3.85,2.5,1.28,2.25,3.3,1.57,3,0,0,1,2,3,0,663,0,53,0,-1,2,1,0,3,4,3,3,7,0,0,1,1,0,2,1,53,40,97,78,2.26,1.6,3.86,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,14,20,1,16,12,1,5,12,53,75,36,64,1.07,1.07,1.22,1.63,1.29,1.88,48,25,1.73,1.43,3.16,30,True,True,True,False,False,False,True,2.10,3.16,3.98,2.19,1.14,1.48,2.18,1.70,1.44,2.85,1.48,2.50,,,,
Sweden_Allsvenskan_2025,2025,18,Djurgården,Halmstad,2025-08-03 12:00:00,1,1,2,9,5,14,2,3,0,1,2,2,21,4,23,6,8,23,67,33,Tele2 Arena,"Johanneshov, Stockholm",2,4,1.25,6.1,10.0,1.16,1.5,2.2,1.97,1.8,1.38,1.73,2.62,2.25,1.25,2.25,3.6,1.67,2,1,1,0,0,0,2,-1,0,41,0,-1,2,1,8,1,1,4,9,5,1,2,1,2,3,3,1,64,37,119,74,2.05,0.79,2.84,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,22,20,1,23,8,1,3,13,36,66,36,65,1.67,1.13,1.44,0.5,1.47,1.0,64,35,1.8,0.81,2.61,30,True,True,False,False,False,False,True,10.29,1.25,6.45,2.28,1.16,1.50,2.25,1.64,2.00,1.81,1.68,2.12,,,,
Sweden_Allsvenskan_2025,2025,18,Sirius,Öster,2025-08-03 14:30:00,1,1,2,5,6,11,2,3,0,0,7,4,8,9,15,13,12,17,66,34,Studenternas IP,"Ulleråkersvägen 6, Uppsala",2,3,1.72,3.9,4.46,1.18,1.61,2.5,1.63,2.15,1.18,1.32,4.1,2.74,1.31,2.4,3.28,1.5,2,0,0,1,1,2,0,-1,0,42,0,-1,2,1,2,3,3,3,5,6,0,1,2,2,1,4,1,63,37,120,69,1.9,1.37,3.26,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,16,25,1,16,12,1,8,10,36,66,36,54,1.53,0.93,0.88,0.89,0.76,0.76,64,35,1.57,0.88,2.45,30,True,True,False,False,False,False,True,4.68,1.69,4.15,2.60,1.20,1.64,2.51,1.54,1.66,2.24,,,3.25,1.31,,
Sweden_Allsvenskan_2025,2025,18,IFK Göteborg,Degerfors,2025-08-04 17:00:00,3,0,3,20,4,24,2,1,0,1,10,2,22,5,32,7,10,2,67,33,,,2,2,1.66,4.1,4.87,1.22,1.7,2.8,1.67,2.04,1.35,1.65,3.35,2.2,1.28,2.38,3.1,1.5,3,2,0,1,0,1,2,665,0,57,0,-1,2,1,11,2,9,2,13,11,0,2,2,0,2,2,1,96,22,126,65,3.39,0.75,4.14,0,0,0,0,0,0,1,1,0,0,3,0,0,2,1,26,10,1,2,10,1,4,19,63,76,44,69,1.47,1.47,1.25,1.13,1.47,0.82,38,26,1.45,1.25,2.7,30,True,True,True,False,False,False,False,4.75,1.68,4.15,2.76,1.22,1.71,2.45,1.56,1.71,2.16,1.51,2.45,3.35,1.34,,
Sweden_Allsvenskan_2025,2025,19,Malmö FF,Mjällby,2025-08-09 13:00:00,1,3,4,9,3,12,2,3,0,0,6,5,13,8,19,13,9,11,54,46,,,2,3,2.0,3.6,3.5,1.29,2.0,3.1,1.75,1.95,1.29,1.64,3.6,2.45,1.4,2.78,2.75,1.4,4,0,0,1,3,4,0,671,0,64,0,-1,2,1,2,3,7,0,5,7,0,1,2,2,1,4,1,51,38,106,95,1.99,1.45,3.44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26,15,1,11,9,1,7,7,71,89,46,76,1.67,2.53,2.13,2.22,1.83,2.39,30,12,2.03,1.6,3.63,30,True,True,True,True,False,False,True,4.12,1.91,3.59,3.50,1.32,2.02,3.01,1.40,1.86,1.96,1.58,2.29,2.97,1.40,,
Sweden_Allsvenskan_2025,2025,19,Halmstad,Sirius,2025-08-09 15:30:00,0,1,1,8,8,16,3,1,0,0,1,2,4,14,5,16,14,11,50,50,,,3,1,3.35,3.5,2.23,1.27,1.82,3.1,1.64,2.1,1.3,1.82,2.92,2.28,1.33,2.6,2.91,1.45,1,0,0,0,1,1,0,662,0,72,0,-1,2,1,1,5,7,3,6,10,0,0,3,1,0,4,1,38,53,96,92,0.67,1.53,2.21,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,15,20,1,11,14,1,11,7,67,84,50,67,1.2,1.07,1.44,0.67,1.0,0.78,33,17,1.21,1.28,2.49,30,True,False,False,False,False,False,False,2.15,3.45,3.47,,,,2.82,1.44,1.68,2.21,1.61,2.23,3.14,1.37,,
Sweden_Allsvenskan_2025,2025,19,Degerfors,Häcken,2025-08-10 12:00:00,0,0,0,4,7,11,3,2,0,0,1,6,7,9,8,15,13,9,31,69,Stora Valla,"Stora Vallavägen 1, Degerfors",3,2,2.95,3.6,2.3,1.18,1.65,2.5,1.52,2.3,1.22,1.58,3.5,2.55,1.31,2.4,3.25,1.52,0,0,0,0,0,0,0,-1,0,35,0,-1,2,1,4,5,0,2,9,2,0,1,3,1,1,4,1,39,65,67,131,0.86,1.84,2.7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,20,29,1,9,12,1,12,9,41,78,35,77,0.53,1.27,0.56,1.38,0.78,1.22,60,23,1.66,1.53,3.19,30,False,False,False,False,False,False,False,2.18,3.33,3.52,2.76,1.22,1.73,2.57,1.52,1.59,2.39,1.49,2.48,,,,
Sweden_Allsvenskan_2025,2025,19,AIK,Djurgården,2025-08-10 12:00:00,0,0,0,3,5,8,2,2,0,0,3,6,17,7,20,13,11,14,43,57,Friends Arena,"Råsta Strandväg 1, Solna",2,2,2.6,2.9,2.86,1.41,2.42,4.6,2.15,1.8,1.49,1.97,2.32,1.75,1.5,3.36,2.4,1.28,0,0,0,0,0,0,0,-1,0,25,0,-1,2,1,1,3,2,2,4,4,1,0,1,2,1,3,1,47,56,85,115,1.8,1.65,3.46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22,20,1,14,11,1,12,10,44,57,38,63,1.8,1.6,2.25,1.5,1.83,1.44,57,44,1.54,1.36,2.9,30,False,False,False,False,False,False,False,3.01,2.52,3.20,4.78,1.48,2.48,3.36,1.32,2.06,1.78,1.97,1.83,2.55,1.53,1.55,2.32
Sweden_Allsvenskan_2025,2025,19,Öster,Brommapojkarna,2025-08-10 14:30:00,1,1,2,3,1,4,1,5,0,0,2,1,6,9,8,10,14,14,39,61,,,1,5,2.8,3.3,2.05,1.18,1.67,2.45,1.53,2.25,1.16,1.29,4.3,3.08,1.28,2.54,3.2,1.48,2,1,0,0,1,1,1,-1,0,35,0,-1,2,1,1,0,2,1,1,3,0,2,1,3,2,4,1,20,60,71,120,0.8,1.15,1.94,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,23,26,1,13,14,1,11,6,41,71,18,47,0.8,1.27,0.63,1.44,0.78,1.22,60,30,1.06,1.55,2.61,30,True,True,False,False,False,False,True,2.47,2.69,3.75,2.72,1.22,1.70,2.54,1.53,1.59,2.40,,,,,,
Sweden_Allsvenskan_2025,2025,19,Norrköping,Hammarby,2025-08-10 14:30:00,0,2,2,9,10,19,5,1,0,0,3,6,7,8,10,14,16,13,37,63,,,5,1,4.8,3.9,1.63,1.16,1.48,2.25,1.55,2.35,1.25,1.43,3.58,2.64,1.28,2.22,3.5,1.62,2,0,0,0,2,2,0,655,0,53,0,-1,2,1,2,6,7,4,8,11,2,0,3,1,2,4,1,31,68,47,107,1.06,1.8,2.86,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,18,20,1,13,16,1,3,4,59,89,30,59,1.07,1.67,1.11,1.75,1.06,2.17,42,12,1.57,1.85,3.42,30,True,True,False,False,False,False,False,1.59,5.12,4.50,2.34,1.16,1.53,2.30,1.63,1.58,2.42,,,,,,
Sweden_Allsvenskan_2025,2025,19,GAIS,IFK Göteborg,2025-08-11 17:00:00,0,1,1,12,2,14,4,4,0,0,4,3,14,4,18,7,16,12,62,38,,,4,4,2.0,3.3,3.1,1.21,1.81,3.0,1.67,2.0,1.19,1.52,4.0,2.74,1.29,2.51,2.9,1.43,1,0,1,0,0,0,1,665,0,47,0,-1,2,1,6,1,6,1,7,7,2,1,2,3,3,5,1,95,26,140,85,2.1,0.85,2.95,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,31,33,1,11,16,1,9,8,53,71,46,76,1.87,1.93,1.88,1.67,1.78,1.56,48,29,2.07,1.28,3.35,30,True,False,False,False,False,False,False,3.46,2.13,3.50,2.94,1.24,1.78,,,1.62,2.32,,,,,,
Sweden_Allsvenskan_2025,2025,19,Elfsborg,Värnamo,2025-08-11 17:00:00,2,2,4,8,3,11,1,0,0,0,8,4,15,7,23,11,14,13,54,46,Borås Arena,"Ălgårdsvägen 32, Borås",1,0,1.45,4.95,5.5,1.08,1.4,2.05,1.68,2.05,1.23,1.54,3.78,2.75,1.2,2.08,3.5,1.7,4,1,0,1,2,3,1,-1,0,47,0,-1,2,1,4,1,4,2,5,6,0,0,1,0,0,1,1,58,29,105,80,2.42,1.19,3.61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13,25,1,13,14,1,5,15,47,88,35,82,1.6,0.33,2.11,0.13,1.94,0.44,54,13,1.5,1.43,2.93,30,True,True,True,True,False,False,True,6.33,1.45,5.03,2.07,1.13,1.42,2.11,1.73,1.56,2.46,,,,,,
Sweden_Allsvenskan_2025,2025,20,Halmstad,Malmö FF,2025-08-16 13:00:00,0,4,4,7,9,16,3,1,0,0,4,8,6,7,10,15,8,10,38,62,,,3,1,4.75,4.35,1.67,1.25,1.93,3.33,1.85,1.85,1.38,1.68,2.71,2.2,1.34,2.65,3.16,1.45,4,0,3,0,1,1,3,656,0,40,0,-1,2,1,2,3,5,6,5,11,1,1,2,0,2,2,1,49,60,89,111,1.27,1.94,3.21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,23,29,1,10,8,1,9,8,40,60,40,60,1.2,1.6,1.3,1.6,0.95,1.74,60,40,1.16,1.43,2.59,30,True,True,True,True,False,False,False,1.74,4.84,3.82,3.33,1.30,1.94,2.92,1.42,1.86,1.95,1.73,2.06,3.05,1.39,,
Sweden_Allsvenskan_2025,2025,20,Norrköping,Elfsborg,2025-08-16 15:30:00,2,1,3,6,13,19,1,4,0,0,5,6,11,13,16,19,6,21,46,54,,,1,4,3.25,3.8,2.05,1.14,1.53,2.3,1.47,2.4,1.21,1.48,3.85,2.74,1.28,2.4,3.3,1.57,3,1,0,1,1,2,1,125,0,47,0,-1,2,1,2,8,4,5,10,9,1,2,0,2,3,2,1,31,55,79,92,1.58,2.01,3.59,1,0,1,0,0,0,1,1,0,0,1,3,0,0,1,12,26,1,20,6,1,12,6,52,73,27,52,1.07,1.07,1.0,1.78,1.0,1.89,48,27,1.52,1.45,2.97,30,True,True,True,False,False,False,True,2.05,3.42,3.79,2.38,1.17,1.56,2.32,1.62,1.50,2.63,,,,,,
Sweden_Allsvenskan_2025,2025,20,Brommapojkarna,Sirius,2025-08-17 12:00:00,2,4,6,4,3,7,2,3,0,0,5,8,5,5,10,13,13,13,51,49,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",2,3,2.1,3.85,3.1,1.1,1.49,2.18,1.4,2.6,1.24,1.33,4.06,2.82,1.21,2.1,3.3,1.65,6,0,0,2,4,6,0,662,0,67,0,-1,2,1,4,1,0,2,5,2,0,1,2,2,1,4,1,59,40,77,94,1.41,1.67,3.08,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,25,16,1,12,13,1,8,4,57,79,37,64,0.8,1.07,1.0,0.9,1.21,0.89,43,22,1.62,1.3,2.92,30,True,True,True,True,True,True,True,3.06,2.12,4.07,2.24,1.15,1.49,2.19,1.69,1.45,2.80,,,,,,
Sweden_Allsvenskan_2025,2025,20,IFK Göteborg,AIK,2025-08-17 12:00:00,2,1,3,10,10,20,2,1,0,1,6,5,11,11,17,16,5,14,46,54,,,2,2,2.08,2.98,3.41,1.36,2.15,4.4,1.91,1.8,1.32,1.7,2.85,2.28,1.45,3.13,2.5,1.32,3,1,0,1,1,2,1,665,0,48,0,-1,2,1,2,4,8,6,6,14,1,1,1,1,2,2,1,38,61,99,98,1.77,1.8,3.57,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,24,26,1,14,5,1,8,9,43,64,38,64,1.47,1.4,1.44,1.5,1.63,1.79,57,37,1.67,1.2,2.87,30,True,True,True,False,False,False,True,3.41,2.34,3.11,4.28,1.41,2.33,3.41,1.32,1.94,1.88,1.59,2.28,2.68,1.48,,
Sweden_Allsvenskan_2025,2025,20,Hammarby,GAIS,2025-08-17 14:30:00,1,2,3,7,2,9,2,6,0,0,5,5,10,5,15,10,8,17,62,38,Tele2 Arena,"Johanneshov, Stockholm",2,6,1.85,3.55,3.55,1.22,1.8,2.85,1.61,2.28,1.23,1.66,3.49,2.5,1.29,2.58,3.3,1.53,3,1,1,0,1,1,2,679,0,50,0,-1,2,1,1,0,6,2,1,8,1,3,1,3,4,4,1,60,37,105,97,1.73,1.26,2.99,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,17,16,1,17,7,1,8,4,45,85,40,70,2.47,1.6,2.5,1.7,2.21,1.68,55,15,2.22,1.74,3.96,30,True,True,True,False,False,False,True,3.93,1.88,3.86,2.79,1.22,1.72,2.58,1.52,1.62,2.32,,,3.34,1.34,,
Sweden_Allsvenskan_2025,2025,20,Mjällby,Djurgården,2025-08-17 14:30:00,1,1,2,4,5,9,2,6,0,0,4,5,7,9,11,14,18,11,67,33,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",2,6,2.38,3.55,3.1,1.22,1.75,2.9,1.66,2.2,1.47,1.68,2.71,2.04,1.29,2.6,3.0,1.5,2,0,1,1,0,1,1,-1,0,39,0,-1,2,1,2,2,2,3,4,5,0,1,2,5,1,7,1,67,47,121,73,1.47,1.57,3.04,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,31,9,1,11,18,1,13,12,33,61,28,62,2.47,1.6,2.56,1.44,2.42,1.42,67,39,1.5,1.39,2.89,30,True,True,False,False,False,False,True,3.32,2.18,3.54,2.99,1.25,1.81,,,1.66,2.26,1.68,2.12,,,,
Sweden_Allsvenskan_2025,2025,20,Häcken,Öster,2025-08-17 14:30:00,0,2,2,8,2,10,1,5,0,0,4,5,10,5,14,10,8,21,73,27,Bravida Arena,"Inlandsgatan 48, Göteborg",1,5,1.6,4.05,5.0,1.15,1.53,2.45,1.6,2.25,1.25,1.36,3.15,2.35,1.24,2.2,3.3,1.57,2,0,1,0,1,1,1,683,0,55,0,-1,2,1,4,1,4,1,5,5,0,1,1,4,1,5,1,68,25,131,66,1.66,1.16,2.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,18,1,21,8,1,8,13,45,80,25,55,1.07,0.93,1.1,0.9,1.21,0.79,55,20,1.78,0.93,2.71,30,True,True,False,False,False,False,False,5.22,1.60,4.39,2.45,1.18,1.59,,,1.64,2.29,,,,,,
Sweden_Allsvenskan_2025,2025,20,Värnamo,Degerfors,2025-08-18 17:00:00,3,2,5,5,10,15,2,2,0,0,5,3,10,12,15,15,7,10,54,46,Finnvedsvallen,"Sandgatan, Värnamo",2,2,2.31,3.5,2.78,1.2,1.7,2.65,1.55,2.35,1.27,1.58,3.58,2.6,1.37,2.3,2.85,1.55,5,1,1,2,1,3,2,678,0,57,0,-1,2,1,0,4,5,6,4,11,2,0,0,2,2,2,1,40,61,98,90,1.59,1.59,3.18,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,26,38,1,9,7,1,11,8,69,80,42,74,0.73,1.47,0.7,1.0,0.47,0.79,31,21,1.4,1.2,2.6,30,True,True,True,True,True,False,True,2.69,2.52,3.66,2.59,1.20,1.65,2.49,1.55,1.52,2.51,,,3.32,1.34,,
Sweden_Allsvenskan_2025,2025,21,Sirius,Hammarby,2025-08-24 12:00:00,3,1,4,4,10,14,0,0,0,0,5,4,12,18,17,22,16,8,37,63,Studenternas IP,"Ulleråkersvägen 6, Uppsala",0,0,3.65,3.6,1.85,1.2,1.57,2.55,1.52,2.52,1.24,1.61,3.35,2.5,1.3,2.25,3.2,1.5,4,1,0,2,1,3,1,662,0,50,0,-1,2,-1,2,8,2,2,10,4,0,0,0,0,0,0,1,42,72,70,111,1.72,2.18,3.9,0,0,0,0,0,0,1,1,0,0,0,2,-1,-1,1,12,18,1,8,16,1,14,9,44,84,39,50,1.53,1.67,0.89,1.89,1.0,2.1,56,17,1.61,1.84,3.45,30,True,True,True,True,False,False,True,1.85,3.96,3.96,2.44,1.18,1.58,2.35,1.61,1.52,2.52,,,,,,
Sweden_Allsvenskan_2025,2025,21,Djurgården,Brommapojkarna,2025-08-24 12:00:00,1,0,1,4,3,7,1,2,0,0,3,2,17,12,20,14,18,12,54,46,Tele2 Arena,"Johanneshov, Stockholm",1,2,1.57,4.5,4.8,1.17,1.53,2.25,1.55,2.25,1.29,1.53,3.34,2.25,1.25,2.2,3.6,1.63,1,1,0,0,0,0,1,659,0,55,0,-1,2,1,2,0,2,3,2,5,0,2,1,0,2,1,1,76,66,106,95,2.01,1.5,3.51,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,23,15,1,12,18,1,7,11,35,70,25,65,1.67,1.27,1.4,1.4,1.4,1.15,65,30,1.82,1.51,3.33,30,True,False,False,False,False,False,False,4.87,1.63,4.43,2.38,1.17,1.55,2.31,1.63,1.58,2.35,1.52,2.43,,,,
Sweden_Allsvenskan_2025,2025,21,Malmö FF,IFK Göteborg,2025-08-24 14:30:00,0,0,0,9,6,15,3,1,0,0,7,4,25,7,32,11,15,14,65,35,,,3,1,1.73,3.84,5.0,1.25,1.76,2.9,1.78,2.05,1.21,1.4,3.8,2.65,1.3,2.64,3.0,1.47,0,0,0,0,0,0,0,-1,0,48,0,-1,2,1,1,5,8,1,6,9,1,0,2,1,1,3,1,78,42,96,87,3.05,1.28,4.33,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,25,18,1,13,15,1,9,10,64,75,41,73,1.67,1.93,1.89,1.8,1.8,1.7,37,26,2.03,1.23,3.26,30,False,False,False,False,False,False,False,4.76,1.76,3.77,3.13,1.27,1.88,2.82,1.44,1.78,2.04,,,3.15,1.37,,
Sweden_Allsvenskan_2025,2025,21,Degerfors,AIK,2025-08-24 14:30:00,0,1,1,6,6,12,2,1,0,0,2,5,3,6,5,11,13,11,42,58,Stora Valla,"Stora Vallavägen 1, Degerfors",2,1,3.6,3.1,1.99,1.4,2.2,3.89,1.95,1.81,1.27,1.55,3.3,2.35,1.44,2.9,2.55,1.33,1,0,1,0,0,0,1,661,0,43,0,-1,2,1,3,4,3,2,7,5,2,0,0,1,2,1,1,34,55,98,136,0.72,1.46,2.18,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,21,31,1,11,13,1,8,4,43,62,29,67,0.53,1.4,0.6,1.36,0.75,1.7,57,38,1.58,1.26,2.84,30,True,False,False,False,False,False,False,1.97,4.12,3.39,4.10,1.40,2.24,3.27,1.35,2.00,1.81,1.70,2.10,2.78,1.45,,
Sweden_Allsvenskan_2025,2025,21,Värnamo,Häcken,2025-08-24 14:30:00,1,5,6,4,7,11,1,1,0,0,3,13,9,9,12,22,14,11,44,56,Finnvedsvallen,"Sandgatan, Värnamo",1,1,2.82,3.6,2.3,1.15,1.55,2.25,1.5,2.35,1.28,1.45,3.6,2.48,1.29,2.2,3.4,1.55,6,1,2,0,3,3,3,664,0,48,0,-1,2,1,0,5,4,2,5,6,0,1,1,0,1,1,1,42,46,108,109,1.28,2.63,3.91,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,25,25,1,11,14,1,7,7,43,76,34,70,0.73,1.27,0.91,1.33,0.6,1.15,57,25,1.41,1.56,2.97,30,True,True,True,True,True,True,True,2.39,2.76,3.83,2.37,1.16,1.56,2.29,1.64,1.47,2.65,1.48,2.50,,,,
Sweden_Allsvenskan_2025,2025,21,Elfsborg,Halmstad,2025-08-24 14:30:00,1,2,3,2,3,5,2,3,0,0,4,7,6,6,10,13,9,13,66,34,Borås Arena,"Ălgårdsvägen 32, Borås",2,3,1.43,4.52,7.7,1.19,1.67,2.4,1.82,1.87,1.28,1.49,3.08,2.25,1.29,2.3,3.3,1.55,3,0,1,1,1,2,1,657,0,42,0,-1,2,1,1,1,1,2,2,3,2,0,0,3,2,3,1,62,26,122,76,1.37,1.5,2.87,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,36,20,1,13,8,1,4,13,52,89,53,79,1.6,1.13,2.0,0.56,1.8,0.9,48,11,1.59,0.8,2.39,30,True,True,True,False,False,False,True,5.88,1.53,4.47,2.76,1.23,1.70,2.58,1.52,1.81,2.00,1.49,2.47,,,,
Sweden_Allsvenskan_2025,2025,21,Öster,Norrköping,2025-08-25 17:00:00,1,2,3,6,5,11,3,3,0,0,3,6,9,6,12,12,15,10,53,47,,,3,3,2.15,3.25,2.74,1.24,1.8,3.0,1.64,2.1,1.21,1.57,3.8,2.88,1.33,2.5,3.0,1.46,3,0,1,1,1,2,1,125,0,56,0,-1,2,1,0,2,6,3,2,9,1,1,2,2,2,4,1,47,44,116,111,1.32,1.51,2.82,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,19,21,1,10,15,1,8,10,39,78,28,67,0.8,0.87,0.67,1.0,0.9,1.1,61,22,1.03,1.1,2.13,30,True,True,True,False,False,False,True,3.18,2.28,3.47,2.94,1.24,1.80,2.67,1.48,1.60,2.34,,,3.32,1.34,,
Sweden_Allsvenskan_2025,2025,21,GAIS,Mjällby,2025-08-25 17:00:00,0,2,2,7,7,14,0,2,0,0,4,4,10,11,14,15,10,12,53,47,,,0,2,2.2,3.45,3.11,1.26,1.83,2.97,1.65,2.15,1.25,1.75,3.08,2.33,1.36,2.57,2.9,1.44,2,0,0,0,2,2,0,671,0,62,0,-1,2,1,3,3,4,4,6,8,0,1,0,1,1,1,1,90,40,143,72,1.82,1.51,3.33,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,34,16,1,12,10,1,10,10,57,79,41,74,1.87,2.53,1.67,2.3,1.75,2.35,44,22,2.08,1.58,3.66,30,True,True,False,False,False,False,False,3.02,2.35,3.51,3.01,1.25,1.83,2.76,1.46,1.61,2.30,1.59,2.28,3.20,1.36,,
Sweden_Allsvenskan_2025,2025,22,IFK Göteborg,Värnamo,2025-08-30 13:00:00,1,0,1,9,4,13,1,1,0,0,9,8,18,9,27,17,8,9,57,43,,,1,1,1.4,5.41,5.91,1.17,1.42,2.11,1.71,2.29,1.18,1.3,5.06,3.14,1.2,2.1,3.94,1.75,1,1,0,0,0,0,1,665,0,58,0,-1,2,1,6,1,3,3,7,6,0,0,1,1,0,2,1,78,38,128,85,2.89,1.91,4.79,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,25,1,9,8,1,11,18,52,74,31,74,1.47,0.33,1.6,0.22,1.67,0.57,48,26,1.68,1.4,3.08,30,True,False,False,False,False,False,False,6.11,1.44,5.32,2.04,1.12,1.41,2.10,1.75,1.58,2.36,,,,,,
Sweden_Allsvenskan_2025,2025,22,Brommapojkarna,Elfsborg,2025-08-30 13:00:00,3,0,3,2,5,7,0,2,0,0,8,4,2,8,10,12,13,10,33,67,Grimsta IP,"Gulddragargränd 100, Hässelby-Vällingby, Stockholm",0,2,2.36,3.25,2.65,1.2,1.53,2.4,1.46,2.5,1.22,1.57,3.48,2.5,1.25,2.25,3.68,1.56,3,0,0,3,0,3,0,672,0,50,0,-1,2,1,2,1,0,4,3,4,0,1,0,1,1,1,1,32,47,62,134,1.42,1.39,2.82,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21,24,1,10,13,1,7,3,50,65,30,55,0.8,1.07,0.9,1.6,1.1,1.71,50,35,1.6,1.51,3.11,30,True,True,True,False,False,False,False,2.89,2.34,3.71,2.43,1.17,1.59,2.35,1.61,1.46,2.67,1.49,2.50,,,,
Sweden_Allsvenskan_2025,2025,22,Mjällby,Halmstad,2025-08-30 15:30:00,1,0,1,9,5,14,1,5,0,0,5,3,6,6,11,9,10,13,57,43,Strandvallen,"Campingvägen 44, Hällevik, Sölvesborg",1,5,1.44,3.8,6.5,1.25,1.81,2.63,1.99,1.83,1.31,1.81,3.02,2.22,1.33,2.65,3.25,1.48,1,0,0,1,0,1,0,671,0,50,0,-1,2,1,3,2,6,3,5,9,0,1,1,4,1,5,1,49,30,79,72,1.4,1.0,2.4,1,0,1,0,0,0,1,1,0,0,3,0,0,0,1,19,26,1,12,10,1,5,9,40,80,35,70,2.47,1.13,2.4,0.8,2.38,1.0,60,20,1.49,0.88,2.37,30,True,False,False,False,False,False,False,7.03,1.44,4.73,2.97,1.26,1.78,2.67,1.48,1.99,1.83,1.62,2.23,3.36,1.33,,
