league,season,game_week,home_name,away_name,date,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_under05,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x
Uruguay_Primera_División_2025,2025,13,Boston River,Miramar Misiones,2025-04-27 16:00:00,2,0,2,5,6,11,2,1,0,0,2,2,5,4,7,6,-1,-1,70,30,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",2,1,1.85,3.4,3.55,1.4,2.2,4.2,1.95,1.73,1.76,2.2,1.94,1.58,1.4,3.2,2.5,1.33,2,0,0,2,0,2,0,4363,1,59,0,-1,2,1,2,2,3,4,4,7,1,1,1,0,2,1,1,51,48,98,67,0.96,0.87,1.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,71,30,63,1.49,0.78,1.25,0.67,1.25,0.67,54,29,1.11,1.18,2.29,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Progreso,Liverpool FC Montevideo,2025-04-27 18:15:00,0,2,2,4,4,8,2,2,0,0,5,6,8,7,13,13,-1,-1,47,53,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",2,2,3.67,3.58,1.93,1.26,1.92,3.2,1.75,1.95,1.51,1.77,2.47,1.94,1.38,2.6,2.75,1.4,2,0,1,0,1,1,1,4357,1,71,0,-1,2,1,1,2,3,2,3,5,1,0,1,2,1,3,1,56,56,99,99,1.58,1.65,3.23,0,2,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,75,25,59,1.05,1.71,1.0,2.17,1.0,2.17,54,25,1.19,1.26,2.45,37,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Peñarol,Cerro,2025-04-27 21:15:00,3,1,4,1,1,2,0,3,0,0,4,2,5,1,9,3,-1,-1,59,41,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",0,3,1.33,4.2,8.0,1.34,2.12,3.72,2.5,1.48,1.7,2.05,2.1,1.7,1.5,3.3,2.45,1.29,4,2,0,1,1,2,2,4358,1,59,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,2,1,2,1,41,32,73,62,1.15,0.57,1.72,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,75,17,59,2.02,1.27,1.5,1.17,1.5,1.17,63,25,1.47,0.97,2.44,37,True,True,True,True,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,13,Racing,Cerro Largo,2025-04-28 18:00:00,1,1,2,3,2,5,1,2,0,0,5,2,3,3,8,5,-1,-1,50,50,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",1,2,2.33,2.79,3.55,1.5,1.75,5.0,2.05,1.64,1.7,2.48,2.1,1.68,1.57,3.5,2.32,1.22,2,0,0,1,1,2,0,-1,1,29,0,-1,2,1,1,2,2,0,3,2,0,0,1,2,0,3,1,65,54,99,93,1.33,0.86,2.19,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,13,54,1.43,1.32,1.67,1.42,1.67,1.42,75,50,1.42,1.28,2.7,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Boston River,Wanderers,2025-05-02 22:00:00,1,0,1,5,4,9,2,2,0,1,3,6,7,8,10,14,-1,-1,50,50,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",2,4,2.37,3.0,2.8,1.42,2.4,4.8,1.95,1.79,1.91,2.43,1.95,1.58,1.5,3.3,2.4,1.31,1,1,0,0,0,0,1,4363,1,50,0,-1,2,1,2,0,3,4,2,7,1,0,1,3,1,4,1,54,63,97,115,1.24,1.76,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,69,19,58,1.49,0.84,1.38,0.69,1.38,0.69,58,31,1.1,1.08,2.18,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Defensor Sporting,Peñarol,2025-05-03 00:30:00,0,1,1,7,5,12,2,1,0,1,3,3,7,8,10,11,-1,-1,50,50,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",2,3,2.81,3.15,2.2,1.35,2.2,4.3,1.91,1.85,1.64,2.1,2.1,1.7,1.45,3.4,2.55,1.3,1,0,0,0,1,1,0,4358,1,46,0,-1,2,1,2,3,5,2,5,7,1,2,1,0,3,1,1,97,47,109,70,1.54,1.24,2.78,0,0,0,0,0,0,1,1,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,74,19,58,1.65,2.02,1.85,1.62,1.85,1.62,66,27,1.38,1.44,2.82,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Danubio,Racing,2025-05-03 18:00:00,0,0,0,6,4,10,1,2,0,0,0,3,7,10,7,13,-1,-1,50,50,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",1,2,2.79,2.96,2.68,1.54,2.2,5.35,2.15,1.65,1.68,2.07,2.05,1.67,1.58,3.6,2.2,1.22,0,0,0,0,0,0,0,-1,1,47,0,-1,2,1,2,1,4,3,3,7,1,0,0,2,1,2,1,51,82,89,132,0.82,1.63,2.45,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,58,16,54,1.16,1.43,0.62,1.62,0.62,1.62,81,43,1.17,1.41,2.58,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Nacional,Cerro,2025-05-03 20:30:00,4,0,4,8,4,12,2,3,0,0,11,1,2,1,13,2,-1,-1,61,39,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,3,1.34,4.9,8.2,1.15,1.6,2.15,1.95,1.72,1.6,2.27,2.25,1.78,1.3,2.25,3.4,1.57,4,1,0,3,0,3,1,4359,1,69,0,-1,2,1,2,1,6,3,3,9,1,1,1,2,2,3,1,90,39,117,93,2.24,0.49,2.74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,77,35,70,2.18,1.27,1.92,1.08,1.92,1.08,46,23,1.54,0.94,2.48,37,True,True,True,True,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Cerro Largo,Plaza Colonia,2025-05-03 23:30:00,2,1,3,2,5,7,2,1,0,0,5,6,7,7,12,13,-1,-1,50,50,Estadio Municipal Arquitecto Antonio Eleuterio Ubilla,"Calle José Batlle y Ordóñez 695 esc. 101, Melo",2,1,2.25,2.87,3.1,1.53,2.6,5.0,2.12,1.61,1.68,2.05,2.19,1.65,1.59,3.6,2.25,1.25,3,0,0,2,1,3,0,4371,1,38,0,-1,2,1,1,1,1,4,2,5,0,0,2,1,0,3,1,61,65,82,99,1.55,1.71,3.26,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,54,16,39,1.32,0.95,1.38,1.46,1.38,1.46,77,46,1.25,1.18,2.43,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Torque,Progreso,2025-05-04 13:45:00,2,3,5,2,4,6,5,1,0,0,4,5,1,5,5,10,-1,-1,54,46,,,5,1,1.67,3.62,4.1,1.33,1.88,3.5,1.85,1.85,1.62,2.0,2.2,1.73,1.35,2.75,2.8,1.37,5,1,2,1,1,2,3,4378,1,70,0,-1,2,1,2,1,0,3,3,3,3,0,2,1,3,3,1,81,63,125,115,1.19,1.45,2.64,1,2,1,2,0,0,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,74,23,66,1.32,1.05,1.31,0.92,1.31,0.92,58,27,1.28,1.22,2.5,37,True,True,True,True,True,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Juventud,Liverpool FC Montevideo,2025-05-04 18:00:00,1,0,1,6,7,13,2,0,0,0,6,5,4,2,10,7,-1,-1,41,59,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",2,0,2.51,3.04,2.55,1.33,1.96,3.65,1.75,2.05,1.69,2.46,2.07,1.68,1.42,3.04,2.65,1.36,1,1,0,0,0,0,1,4365,1,58,0,-1,2,1,3,3,3,4,6,7,0,0,2,0,0,2,1,52,83,89,104,1.43,1.4,2.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,69,31,58,1.65,1.71,1.85,2.23,1.85,2.23,54,31,1.24,1.29,2.53,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,14,Miramar Misiones,River Plate,2025-05-04 23:00:00,3,0,3,5,11,16,2,1,0,0,8,5,2,3,10,8,-1,-1,52,48,Parque Luis Méndez Piana,"Avenida Ramón V. Benzano, Montevideo",2,1,2.5,3.1,2.75,1.36,2.14,4.1,1.91,1.89,1.75,2.23,1.96,1.52,1.48,3.1,2.45,1.3,3,1,0,2,0,2,1,4372,1,54,0,-1,2,1,4,4,1,7,8,8,1,0,1,1,1,2,1,78,82,114,109,1.76,1.45,3.21,1,0,1,0,0,0,1,1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,66,27,54,0.78,0.78,0.62,0.77,0.62,0.77,62,35,1.16,1.03,2.19,37,True,True,True,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,River Plate,Wanderers,2025-05-17 18:00:00,0,1,1,7,5,12,3,2,0,0,1,2,4,12,5,14,15,6,36,64,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",3,2,2.69,3.01,2.4,1.4,2.3,4.3,1.91,1.83,1.69,2.15,2.0,1.56,1.5,3.3,2.48,1.3,1,0,0,0,1,1,0,4350,1,47,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,1,1,4,1,69,89,90,100,0.89,1.66,2.55,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,1,25,22,1,1,6,1,10,8,40,61,18,57,0.78,0.84,0.71,0.64,0.71,0.64,61,40,1.06,1.13,2.19,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Peñarol,Torque,2025-05-17 23:00:00,2,1,3,5,2,7,2,2,0,1,7,1,16,0,23,1,6,9,60,40,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",2,4,1.6,3.7,4.7,1.26,1.97,3.55,1.95,1.75,1.88,2.59,1.86,1.53,1.4,2.9,2.8,1.37,3,1,1,1,0,1,2,4358,1,57,0,-1,2,1,3,2,2,0,5,2,1,1,1,2,2,3,1,33,29,118,112,2.18,0.37,2.55,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,17,16,1,2,2,1,3,15,40,72,29,64,2.02,1.32,1.71,1.21,1.71,1.21,61,29,1.43,1.28,2.71,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Progreso,Juventud,2025-05-18 18:00:00,1,2,3,7,5,12,5,1,1,0,3,7,11,6,14,13,11,10,45,55,Parque Federico Omar Saroldi,"Avenida 19 de Abril 1145 entre Atilio Pelossi y Lucas Obes, Prado, Montevideo",6,1,3.02,3.32,2.05,1.26,1.92,3.28,1.7,2.0,1.7,2.31,2.05,1.78,1.39,2.75,2.76,1.4,3,0,1,1,1,2,1,4365,1,68,0,-1,2,1,5,3,2,2,8,4,0,0,6,1,0,7,1,81,64,106,93,1.68,1.77,3.45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,17,1,3,1,1,5,8,50,75,25,68,1.05,1.65,1.07,1.93,1.07,1.93,50,25,1.24,1.26,2.5,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Liverpool FC Montevideo,Cerro Largo,2025-05-18 18:00:00,1,0,1,9,5,14,2,1,0,0,4,4,8,12,12,16,10,9,60,40,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",2,1,1.67,3.23,4.7,1.36,2.0,4.05,2.0,1.74,1.83,2.9,1.85,1.5,1.45,3.14,2.55,1.31,1,0,0,1,0,1,0,4357,1,47,0,-1,2,1,4,2,5,3,6,8,0,0,2,1,0,3,1,65,43,74,72,1.5,1.59,3.1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,16,19,1,2,2,1,7,11,36,64,25,50,1.71,1.32,2.07,1.5,2.07,1.5,64,36,1.3,1.27,2.57,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Nacional,Defensor Sporting,2025-05-18 18:00:00,2,1,3,5,1,6,2,2,0,0,5,1,6,9,11,10,18,9,50,50,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",2,2,1.51,3.8,5.2,1.22,1.8,3.1,1.8,1.95,1.56,1.92,2.23,1.78,1.36,2.62,3.24,1.46,3,0,0,2,1,3,0,4359,1,50,0,-1,2,1,1,1,4,0,2,4,1,1,1,1,2,2,1,85,52,124,106,1.66,1.09,2.75,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,27,23,1,4,4,1,9,6,47,72,29,65,2.18,1.65,2.0,1.71,2.0,1.71,54,29,1.59,1.39,2.98,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Racing,Miramar Misiones,2025-05-19 18:00:00,1,1,2,6,3,9,2,2,0,0,4,3,10,6,14,9,10,13,54,46,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",2,2,1.83,3.23,3.81,1.33,1.8,3.8,1.95,1.8,1.55,1.91,2.05,1.8,1.4,2.9,2.6,1.33,2,0,0,1,1,2,0,-1,1,43,0,-1,2,1,2,1,4,2,3,6,1,0,1,2,1,3,1,90,54,119,99,1.81,1.18,2.99,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,20,22,1,1,5,1,11,13,32,61,18,57,1.43,0.78,1.57,0.79,1.57,0.79,68,39,1.43,1.2,2.63,37,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Plaza Colonia,Danubio,2025-05-19 21:00:00,1,2,3,7,8,15,2,3,0,0,4,5,14,10,18,15,6,15,53,47,Estadio Profesor Alberto Suppici,"Avenida Rambla Costanera, Colonia del Sacramento",2,3,2.3,2.8,3.2,1.53,2.65,5.5,2.05,1.65,1.72,2.54,1.98,1.59,1.58,3.65,2.3,1.25,3,1,0,0,2,2,1,4356,1,50,0,-1,2,1,1,4,6,4,5,10,1,2,1,1,3,2,1,83,84,131,124,2.02,1.91,3.92,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,25,34,1,4,1,1,12,4,21,57,18,40,0.95,1.16,1.36,0.64,1.36,0.64,79,43,1.22,1.14,2.36,37,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,15,Boston River,Cerro,2025-05-19 23:15:00,0,0,0,6,4,10,1,4,0,0,3,2,7,6,10,8,9,15,62,38,Estadio Campeones Olímpicos,"Avenida Zelmar Michelinni, Ciudad de Florida",1,4,1.91,3.25,3.75,1.5,2.42,4.7,2.1,1.68,1.87,2.64,1.91,1.54,1.5,3.4,2.4,1.25,0,0,0,0,0,0,0,-1,1,54,0,-1,2,1,3,1,3,3,4,6,0,2,1,2,2,3,1,31,11,82,65,1.07,0.73,1.8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,21,1,3,4,1,3,8,43,68,18,57,1.49,1.27,1.5,1.0,1.5,1.0,57,33,1.11,0.91,2.02,37,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,1,Racing,Boston River,2025-05-23 18:00:00,2,0,2,4,3,7,5,3,0,1,5,4,6,7,11,11,17,10,45,55,Parque Osvaldo Roberto,"Avenida Millán 4712 entre Avenida Sayago y Vedia, Barrio Sayago, Montevideo",5,5,2.2,2.9,3.1,1.44,2.4,4.9,1.93,1.72,1.74,2.62,2.05,1.63,1.53,3.4,2.38,1.29,2,1,0,1,0,1,1,4354,0,57,0,-1,2,1,0,3,4,0,3,4,3,2,2,2,5,4,1,43,47,108,112,1.37,1.32,2.69,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,33,30,1,0,4,1,6,6,29,72,7,43,1.16,1.11,1.29,1.57,1.53,1.47,72,29,1.44,1.1,2.54,37,True,True,False,False,False,False,False,,,,,2.46,,,1.57,1.52,2.63,5.22,2.09,1.77,2.45,3.31,3.04
Uruguay_Primera_División_2025,2025,1,Nacional,Progreso,2025-05-23 23:30:00,1,0,1,11,2,13,4,3,0,0,1,4,14,7,15,11,7,10,63,37,Estadio Gran Parque Central,"Avenida Carlos Anaya 2900 y Tristán Azambuya, Montevideo",4,3,1.16,7.06,14.9,0.0,1.5,2.2,2.0,1.73,0.0,2.2,0.0,0.0,1.25,2.2,3.75,1.62,1,0,0,1,0,1,0,4359,0,81,0,-1,-1,1,-1,-1,-1,-1,-1,-1,3,1,1,2,4,3,1,26,15,157,97,1.23,1.1,2.33,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,1,32,23,1,2,1,1,9,18,53,93,21,60,2.38,0.84,1.88,1.43,2.07,1.0,48,7,1.7,1.24,2.94,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,1.24,11.45,6.26
Uruguay_Primera_División_2025,2025,1,Juventud,Torque,2025-05-24 18:00:00,3,2,5,8,10,18,1,1,0,0,4,5,12,12,16,17,10,12,49,51,Estadio Municipal Parque Artigas,"Avenida José Artigas S/N y Blandengues, Las Piedras",1,1,2.25,3.1,3.05,1.33,1.91,3.15,1.72,2.05,1.73,2.27,1.92,1.61,1.42,2.7,2.8,1.38,5,1,1,2,1,3,2,4365,0,53,0,-1,2,1,3,7,5,3,10,8,0,1,1,0,1,1,1,66,81,85,108,1.76,2.0,3.76,0,1,0,1,0,0,1,1,0,0,0,3,0,0,1,18,17,1,2,3,1,7,10,47,60,27,67,1.89,1.32,2.29,1.13,2.0,1.13,54,41,1.34,1.14,2.48,37,True,True,True,True,True,False,True,1.77,2.02,2.24,1.62,2.89,3.13,1.38,1.43,1.35,2.13,3.68,1.81,2.03,2.46,3.20,3.13
Uruguay_Primera_División_2025,2025,1,Peñarol,Plaza Colonia,2025-05-24 20:30:00,2,0,2,4,2,6,2,3,0,0,4,5,12,8,16,13,11,11,62,38,Estadio Campeón del Siglo,"Camino de los Siete Cerros, Vila Don Bosco, Montevideo",2,3,1.44,4.39,5.8,1.3,2.0,3.5,2.1,1.6,1.67,2.24,2.14,1.53,1.38,2.8,2.8,1.38,2,1,0,1,0,1,1,4358,0,60,0,-1,2,1,0,1,4,1,1,5,0,1,2,2,1,4,1,59,34,120,96,1.72,1.42,3.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,30,15,1,2,4,1,10,12,41,82,22,56,2.35,1.26,1.43,1.5,1.8,1.27,59,19,1.6,1.19,2.79,37,True,True,False,False,False,False,False,1.68,2.14,2.12,1.69,3.07,2.95,1.42,1.39,1.32,1.98,3.46,2.30,1.64,1.38,8.96,4.78
Uruguay_Primera_División_2025,2025,1,Defensor Sporting,Cerro Largo,2025-05-24 23:00:00,3,2,5,6,7,13,4,5,0,1,7,8,8,8,15,16,8,20,49,51,Estadio Luis Franzini,"Avenida Dr. Julio Herrera y Reissig 687 esq. Avenida Sarmiento, Parque Rodó, Montevideo",4,7,1.83,3.25,3.9,1.39,2.3,4.2,1.93,1.73,1.64,2.45,2.05,1.67,1.5,3.4,2.4,1.3,5,2,0,1,2,3,2,4361,0,20,0,-1,2,1,2,3,4,4,5,8,0,2,4,4,2,8,1,25,48,92,129,1.62,1.93,3.55,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,9,19,1,4,1,1,8,7,20,53,7,41,2.05,1.11,1.63,0.86,1.6,1.4,81,48,1.44,1.05,2.49,37,True,True,True,True,True,False,True,,,,,2.58,,,1.52,1.46,2.46,4.65,2.14,1.74,2.01,4.40,3.16
Uruguay_Primera_División_2025,2025,1,Danubio,Miramar Misiones,2025-05-25 14:00:00,2,0,2,7,2,9,3,5,1,1,7,1,7,6,14,7,12,19,61,39,Estadio Jardines del Hipódromo,"Avenida Dr. Carlos Nery esq. Avenida Acrópolis, Montevideo",5,7,1.93,2.95,3.81,1.48,2.46,4.2,2.16,1.6,1.7,1.85,2.05,1.85,1.5,3.3,2.4,1.27,2,2,0,0,0,0,2,4356,0,67,0,-1,2,1,5,0,2,2,5,4,0,4,4,2,4,6,1,67,43,103,72,1.86,0.83,2.68,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,31,20,1,5,5,1,9,13,41,82,34,47,1.39,0.79,0.75,0.57,0.8,0.8,59,19,1.13,1.21,2.34,37,True,True,False,False,False,False,False,1.61,2.30,2.03,1.78,2.49,,,1.56,1.52,2.60,5.13,2.25,1.67,1.94,4.62,3.23
Uruguay_Primera_División_2025,2025,1,Liverpool FC Montevideo,Cerro,2025-05-25 18:00:00,0,0,0,7,3,10,3,4,1,1,8,2,12,7,20,9,7,13,63,37,Estadio Belvedere,"Avenida Julián Laguna 4401 entre José Mármol y Carlos María Ramírez, Barrio Belvedere, Montevideo",5,5,1.63,3.63,4.35,1.35,2.1,3.8,2.1,1.67,1.62,2.32,2.22,1.76,1.4,3.0,2.6,1.33,0,0,0,0,0,0,0,-1,0,54,0,-1,2,1,5,1,2,2,6,4,2,1,2,4,3,6,1,51,35,111,78,2.19,0.97,3.16,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,22,12,1,6,2,1,6,11,54,60,34,41,1.95,0.95,2.43,0.75,2.13,1.0,47,41,1.36,0.84,2.2,37,False,False,False,False,False,False,False,1.62,2.25,2.02,1.76,,,,,1.40,2.25,4.20,2.21,1.69,1.65,5.74,3.78
Uruguay_Primera_División_2025,2025,1,Wanderers,River Plate,2025-05-25 20:30:00,1,0,1,3,3,6,4,3,0,0,1,5,9,11,10,16,14,13,53,47,Parque Alfredo Víctor Viera,"Avenida Buschental entre Atilio Pelossi y Lucas Obes, Barrio Prado, Montevideo",4,3,2.11,2.96,3.2,1.5,2.6,5.0,2.2,1.6,1.87,2.46,1.79,1.44,1.56,3.7,2.25,1.25,1,1,0,0,0,0,1,4350,0,50,0,-1,2,1,1,2,2,1,3,3,1,0,3,3,1,6,1,75,75,127,134,1.25,1.91,3.16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,32,31,1,2,6,1,10,9,44,63,19,57,0.89,0.79,1.0,0.38,0.8,0.67,57,38,1.13,1.04,2.17,37,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
Uruguay_Primera_División_2025,2025,2,Progreso,Danubio,2025-05-31 18:00:00,0,1,1,3,4,7,3,3,0,0,2,3,7,6,9,9,17,8,58,42,Parque Abraham Paladino,"Avenida Emilio Romero, Montevideo",3,3,2.75,3.1,2.4,1.43,2.3,4.8,1.87,1.64,1.48,1.86,2.33,1.8,1.51,3.4,2.39,1.27,1,0,0,0,1,1,0,4356,0,66,0,-1,2,1,1,3,2,1,4,3,1,1,2,2,2,4,1,58,48,131,102,1.14,1.13,2.28,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,30,26,1,3,5,1,14,8,46,80,21,73,1.28,0.95,0.63,0.86,0.94,0.94,55,21,1.29,1.27,2.56,37,True,False,False,False,False,False,False,1.55,2.40,1.75,2.06,2.63,,,1.51,1.48,2.55,4.98,2.06,1.79,2.93,2.69,3.07
Uruguay_Primera_División_2025,2025,2,Plaza Colonia,Liverpool FC Montevideo,2025-05-31 20:30:00,1,1,2,0,5,5,1,2,0,0,4,4,6,7,10,11,13,7,25,75,,,1,2,3.26,3.26,2.15,1.38,2.2,3.88,1.8,1.85,1.72,2.15,2.19,1.73,1.4,3.2,2.5,1.31,2,1,0,0,1,1,1,-1,0,34,0,-1,2,1,0,2,0,3,2,3,0,2,1,0,2,1,1,46,97,71,131,1.24,1.68,2.92,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,16,24,1,2,4,1,11,5,21,53,14,53,0.61,1.44,1.0,1.88,1.19,2.06,80,48,1.37,1.27,2.64,37,True,True,False,False,False,False,True,,,,,2.61,3.39,1.33,1.51,1.44,2.42,4.57,2.03,1.82,3.51,2.31,3.12
