season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,temperature_celsius,wind_speed,humidity,clouds,league,date
2024-2025,25,2,2,4,4,7,11,2,1,0,0,3,5,9,10,12,15,17,18,59,41,Estádio António Coimbra da Mota (Estoril),,2,1,2.05,3.1,3.6,1.5,1.91,0.0,1.95,1.8,0.0,0.0,0.0,0.0,1.5,3.4,2.5,1.3,4,0,0,2,2,4,0,1741456800,-1,0,50,0,-1,2,1,2,0,2,7,2,9,0,1,2,0,1,2,1,47,33,104,83,1.31,1.54,2.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,67,30,58,GD Estoril Praia,Farense,1.47,0.94,1.75,0.75,1.42,0.67,55,33,1.11,0.94,2.05,34,True,True,True,True,False,False,True,,14.97,81%,40%,Liga_Portugal,2025-03-08 18:00:00
2024-2025,25,1,1,2,7,7,14,5,2,0,0,2,2,4,8,6,10,22,10,43,57,Estádio José Gomes (Amadora),,5,2,2.65,2.9,2.8,1.5,2.25,4.33,1.93,1.77,0.0,0.0,0.0,0.0,1.5,3.2,2.4,1.31,2,0,0,1,1,2,0,1741378500,-1,0,46,0,-1,2,1,4,1,3,6,5,9,2,1,3,1,3,4,1,36,44,90,110,0.79,1.1,1.89,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,30,63,Estrela Amadora,Gil Vicente,1.12,0.82,1.25,0.5,0.92,0.96,50,33,1.03,0.79,1.82,34,True,True,False,False,False,False,True,,8.05,78%,20%,Liga_Portugal,2025-03-07 20:15:00
2024-2025,25,1,0,1,5,1,6,1,2,0,0,9,1,7,10,16,11,22,13,53,47,Estádio Municipal 22 de Junho (Vila Nova de Famalicão),,1,2,2.0,2.75,4.7,1.38,2.1,3.8,1.95,1.8,1.42,1.75,2.55,1.9,1.44,3.25,2.63,1.33,1,1,0,0,0,0,1,1741637700,1033,0,38,0,-1,2,1,2,0,3,1,2,4,0,0,1,2,0,3,1,50,35,115,95,2.01,1.03,3.03,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,67,17,63,Famalicão,Rio Ave FC,1.65,0.71,1.25,0.67,1.29,1.21,67,34,1.06,0.89,1.95,34,True,False,False,False,False,False,False,,5.19,93%,97%,Liga_Portugal,2025-03-10 20:15:00
2024-2025,25,1,1,2,4,3,7,1,2,0,0,4,3,7,6,11,9,15,11,51,49,"Estádio de São Miguel (Ponta Delgada, Ilha de São Miguel, Açores)","Rua Comandante Jaime de Sousa 21, Ponta Delgada, Ilha de São Miguel, Açores",1,2,2.0,3.0,4.1,1.53,2.7,5.0,2.15,1.62,1.72,0.0,1.95,0.0,1.57,3.55,2.25,1.25,2,0,0,1,1,2,0,1741534200,-1,0,46,0,-1,2,1,3,0,1,3,3,4,0,0,1,2,0,3,1,45,36,105,106,1.31,1.05,2.36,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,63,29,63,Santa Clara,Moreirense FC,1.88,0.82,1.83,0.58,1.63,1.13,55,38,1.3,1.06,2.36,34,True,True,False,False,False,False,True,,16.11,82%,75%,Liga_Portugal,2025-03-09 15:30:00
2024-2025,25,1,3,4,4,4,8,4,3,0,0,4,6,6,11,10,17,9,10,52,48,Estádio Municipal de Rio Maior (Rio Maior),,4,3,6.0,4.2,1.48,1.31,1.6,3.61,1.91,1.91,1.41,1.73,2.6,1.9,1.36,2.63,3.0,1.44,4,1,2,0,1,1,3,1741543200,114,0,54,0,-1,2,1,2,2,2,2,4,4,1,1,3,2,2,5,1,23,46,111,90,1.09,1.82,2.92,0,1,0,1,0,0,1,1,0,0,2,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,80,50,79,Casa Pia,Sporting CP,1.65,2.24,1.83,2.08,1.5,2.33,46,21,1.11,1.78,2.89,34,True,True,True,True,False,False,True,,6.04,86%,93%,Liga_Portugal,2025-03-09 18:00:00
2024-2025,25,1,2,3,2,7,9,2,1,0,0,3,10,3,11,6,21,17,16,34,66,Estádio do Bessa Século XXI (Porto),,2,1,6.0,3.8,1.54,1.36,2.1,3.8,2.1,1.65,1.53,1.86,2.28,1.81,1.42,2.95,2.65,1.35,3,1,0,0,2,2,1,1741552200,175,0,34,0,-1,2,1,0,4,2,3,4,5,0,1,2,0,1,2,1,27,58,70,118,0.79,2.44,3.24,1,1,1,1,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,54,17,59,Boavista FC,Vitória Guimarães,0.35,1.29,0.5,1.0,0.63,1.46,75,46,1.16,1.33,2.49,34,True,True,True,False,False,False,True,,10.36,80%,0%,Liga_Portugal,2025-03-09 20:30:00
2024-2025,25,3,0,3,5,3,8,0,3,0,0,13,5,7,8,20,13,11,11,56,44,Estádio do Sport Lisboa e Benfica (da Luz) (Lisboa),"Rua José Maria Nicolau, Lisboa",0,3,1.16,7.0,12.0,1.2,1.49,2.3,2.15,1.62,0.0,0.0,0.0,0.0,1.25,2.25,3.55,1.57,3,2,0,1,0,1,2,1741456800,78,0,38,0,-1,2,1,4,0,1,3,4,4,0,2,0,1,2,1,1,56,32,108,85,2.57,1.41,3.98,2,1,2,0,0,1,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,71,38,84,Benfica,CD Nacional,2.59,0.59,2.75,0.5,2.3,1.08,46,30,2.0,1.13,3.13,34,True,True,True,False,False,False,False,,16.11,84%,40%,Liga_Portugal,2025-03-08 18:00:00
2024-2025,25,0,1,1,1,7,8,1,1,0,0,0,5,9,14,9,19,15,17,43,57,Estádio Clube Desportivo das Aves (Vila das Aves),,1,1,2.9,3.0,2.5,1.42,2.25,4.2,1.93,1.75,1.49,1.8,2.38,1.86,1.47,3.2,2.45,1.3,1,0,0,0,1,1,0,1741447800,167,0,59,0,-1,2,1,1,4,0,3,5,3,1,1,0,0,2,0,1,38,58,80,137,0.85,1.98,2.82,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,67,38,67,AVS,FC Arouca,0.88,1.0,1.17,1.0,0.96,1.04,46,34,1.1,1.17,2.27,34,True,False,False,False,False,False,False,,,,,Liga_Portugal,2025-03-08 15:30:00
2024-2025,25,1,0,1,7,3,10,2,4,1,0,4,3,4,3,8,6,16,14,45,55,Estádio Municipal de Braga (Braga),,4,4,3.3,3.25,2.15,1.33,1.95,3.5,1.77,1.93,1.64,2.04,2.06,1.66,1.4,2.8,2.75,1.38,1,1,0,0,0,0,1,1741465800,172,0,42,0,-1,2,1,2,3,5,0,5,5,0,3,3,1,3,4,1,49,48,91,110,1.15,0.95,2.1,0,0,0,0,0,0,1,1,0,0,2,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,92,33,79,Sporting Braga,Porto,1.88,1.71,1.75,1.67,1.96,2.08,46,8,1.59,1.31,2.9,34,True,False,False,False,False,False,False,,4.5,92%,98%,Liga_Portugal,2025-03-08 20:30:00
2024-2025,26,2,0,2,4,3,7,3,3,0,1,8,2,12,5,20,7,19,8,68,32,Estádio Do Dragão (Porto),,3,4,1.25,5.5,10.5,1.22,1.75,2.72,2.2,1.62,1.52,1.83,2.3,1.83,1.3,2.5,3.4,1.5,2,1,0,1,0,1,1,1742061600,82,0,50,0,-1,2,1,2,1,2,2,3,4,0,1,3,3,1,6,1,76,30,134,44,2.37,0.8,3.17,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,88,30,67,Porto,AVS,2.47,0.71,2.5,0.75,2.0,0.92,59,13,1.85,0.92,2.77,34,True,True,False,False,False,False,False,,2.3,71%,20%,Liga_Portugal,2025-03-15 18:00:00
2024-2025,26,3,1,4,11,4,15,4,1,1,0,8,3,11,5,19,8,10,13,53,47,Estádio José Alvalade (Lisboa),,6,1,1.28,5.0,10.0,1.21,1.6,2.25,2.05,1.7,1.52,1.83,2.3,1.83,1.33,2.5,3.25,1.5,4,1,1,2,0,2,2,1742070600,114,0,54,0,-1,2,1,4,1,7,3,5,10,2,1,3,0,3,3,1,88,65,108,98,2.39,1.19,3.58,1,1,1,1,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,88,50,88,Sporting CP,Famalicão,2.59,1.12,2.58,1.33,2.36,1.36,42,13,1.96,1.28,3.24,34,True,True,True,True,False,False,True,,21.85,84%,20%,Liga_Portugal,2025-03-15 20:30:00
2024-2025,26,0,1,1,5,0,5,2,2,0,0,1,3,9,1,10,4,13,21,68,32,Estádio Cidade de Barcelos (Barcelos),,2,2,2.75,3.0,2.65,1.53,2.77,5.88,2.2,1.62,1.68,2.1,2.02,1.63,1.62,4.0,2.2,1.22,1,0,1,0,0,0,1,1742052600,1028,0,53,0,-1,2,1,1,0,4,0,1,4,1,1,1,1,2,2,1,44,17,80,47,1.02,0.59,1.61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,70,26,62,Gil Vicente,Santa Clara,1.18,1.47,1.45,1.42,0.96,1.6,56,30,1.14,0.86,2.0,34,True,False,False,False,False,False,False,,5.03,60%,88%,Liga_Portugal,2025-03-15 15:30:00
2024-2025,26,1,1,2,3,4,7,0,1,0,0,2,3,2,7,4,10,14,14,37,63,Estádio Municipal de Arouca (Arouca),,0,1,1.95,3.3,3.8,1.36,2.0,3.75,1.91,1.91,1.55,1.88,2.25,1.78,1.44,3.25,2.63,1.33,2,1,0,0,1,1,1,1742139000,-1,0,50,0,-1,2,1,2,3,1,1,5,2,0,0,0,1,0,1,1,26,52,70,90,0.59,1.22,1.81,0,1,0,1,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,71,25,75,FC Arouca,GD Estoril Praia,1.24,1.24,1.08,1.08,1.12,1.4,50,29,1.1,1.07,2.17,34,True,True,False,False,False,False,True,,5.41,63%,87%,Liga_Portugal,2025-03-16 15:30:00
2024-2025,26,1,0,1,6,3,9,4,6,0,1,3,3,17,4,20,7,14,16,57,43,Parque Desportivo Comendador Joaquim de Almeida Freitas (Moreira de Cónegos),,4,8,1.68,3.45,5.0,1.45,2.3,4.5,2.2,1.62,1.74,2.22,2.02,1.62,1.53,3.5,2.38,1.29,1,1,0,0,0,0,1,1742157000,174,0,55,0,-1,2,1,6,1,0,2,7,2,1,3,3,4,4,7,1,56,29,76,73,1.86,0.87,2.73,1,0,1,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,71,29,67,Moreirense FC,Boavista FC,1.53,1.06,1.67,0.75,1.12,0.6,42,29,1.12,0.82,1.94,34,True,False,False,False,False,False,False,,4.65,72%,86%,Liga_Portugal,2025-03-16 20:30:00
2024-2025,26,2,0,2,8,2,10,1,2,0,0,6,1,6,6,12,7,15,17,61,39,Estádio Dom Afonso Henriques (Guimarães),,1,2,1.44,3.8,7.0,1.35,2.02,3.75,2.25,1.57,1.36,1.58,2.8,2.15,1.44,3.25,2.63,1.33,2,1,0,1,0,1,1,1742157000,175,0,38,0,-1,2,1,7,1,1,1,8,2,0,1,1,1,1,2,1,45,39,76,72,1.5,0.8,2.3,0,0,0,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,59,25,63,Vitória Guimarães,Estrela Amadora,1.88,0.59,1.92,0.58,1.52,0.92,63,42,1.43,0.95,2.38,34,True,True,False,False,False,False,False,,5.03,74%,78%,Liga_Portugal,2025-03-16 20:30:00
2024-2025,26,0,1,1,12,4,16,2,1,0,0,5,4,8,5,13,9,19,14,44,56,Estádio de São Lúis (Faro),,2,1,4.2,3.45,1.8,1.39,1.91,3.98,2.0,1.75,1.46,1.75,2.45,1.92,1.5,3.4,2.5,1.3,1,0,0,0,1,1,0,1742052600,172,0,38,0,-1,2,1,10,2,2,2,12,4,0,0,2,1,0,3,1,70,47,83,96,1.67,1.2,2.87,0,0,0,0,0,0,1,1,0,0,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,54,17,54,Farense,Sporting Braga,0.65,2.0,0.58,2.17,0.68,2.0,54,46,1.22,1.35,2.57,34,True,False,False,False,False,False,False,,14.97,63%,20%,Liga_Portugal,2025-03-15 15:30:00
2024-2025,26,2,3,5,3,11,14,2,1,1,0,2,8,5,13,7,21,16,12,40,60,Estádio do Rio Ave Futebol Clube (Vila do Conde),,3,1,8.0,5.0,1.31,1.18,1.6,2.45,1.91,1.91,1.47,1.76,2.43,1.9,1.29,2.38,3.5,1.53,5,0,1,2,2,4,1,1742148000,78,0,60,0,-1,2,1,1,7,2,4,8,6,0,0,3,1,0,4,1,22,64,57,115,0.75,2.34,3.09,0,1,0,1,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,83,39,83,Rio Ave FC,Benfica,1.53,2.12,1.75,1.82,1.16,2.33,49,18,1.2,1.66,2.86,34,True,True,True,True,True,False,True,,4.61,76%,20%,Liga_Portugal,2025-03-16 18:00:00
2024-2025,26,3,1,4,2,5,7,2,1,0,0,6,3,6,8,12,11,11,13,45,55,Estádio da Madeira (Funchal (Ilha da Madeira)),,2,1,2.25,3.2,3.1,1.4,2.2,4.2,1.95,1.8,1.5,1.82,2.33,1.84,1.5,3.4,2.5,1.3,4,1,0,2,1,3,1,1742139000,163,0,46,0,-1,2,1,2,3,0,2,5,2,1,0,1,1,1,2,1,34,49,66,64,1.42,1.25,2.68,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,83,42,63,CD Nacional,Casa Pia,1.41,1.0,1.67,1.17,1.04,1.44,50,17,1.31,0.99,2.3,34,True,True,True,True,False,False,True,,,,,Liga_Portugal,2025-03-16 15:30:00
2024-2025,27,1,2,3,1,6,7,4,2,0,0,2,8,1,9,3,17,19,13,40,60,Estádio António Coimbra da Mota (Estoril),,4,2,6.0,4.0,1.48,0.0,1.95,2.65,2.05,1.7,0.0,0.0,0.0,0.0,1.4,3.0,2.75,1.36,3,1,1,0,1,1,2,1743354000,82,0,43,0,-1,2,1,0,3,1,3,3,4,3,0,1,2,3,3,1,19,38,82,98,0.48,1.91,2.39,1,1,1,1,0,0,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,77,35,66,GD Estoril Praia,Porto,1.47,1.71,1.69,1.54,1.38,2.04,46,23,1.13,1.28,2.41,34,True,True,True,False,False,False,True,,10.36,41%,0%,Liga_Portugal,2025-03-30 17:00:00
2024-2025,27,0,3,3,3,2,5,6,1,2,0,1,7,7,7,8,14,18,18,34,66,Estádio José Gomes (Amadora),,9,1,8.0,4.9,1.33,1.78,1.67,0.0,2.05,1.7,0.0,0.0,0.0,0.0,1.33,2.63,3.25,1.44,3,0,0,0,3,3,0,1743271200,114,0,54,0,-1,2,1,3,2,0,0,5,0,4,0,4,1,4,5,1,15,58,56,101,0.69,1.79,2.48,0,2,0,2,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,81,54,74,Estrela Amadora,Sporting CP,1.12,2.24,1.23,2.15,0.88,2.38,31,20,1.01,1.78,2.79,34,True,True,True,False,False,False,False,,13.8,54%,0%,Liga_Portugal,2025-03-29 18:00:00
2024-2025,27,1,0,1,3,4,7,3,2,0,1,5,4,8,5,13,9,1,0,37,63,"Estádio de São Miguel (Ponta Delgada, Ilha de São Miguel, Açores)","Rua Comandante Jaime de Sousa 21, Ponta Delgada, Ilha de São Miguel, Açores",3,3,1.77,3.2,4.7,1.55,2.4,0.0,2.2,1.62,0.0,0.0,0.0,0.0,1.53,3.75,2.38,1.25,1,1,0,0,0,0,1,1743345000,1028,0,35,0,-1,2,1,0,2,3,2,2,5,1,1,2,2,2,4,1,28,28,60,79,1.37,1.06,2.43,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,58,27,66,Santa Clara,CD Nacional,1.88,0.59,1.77,0.46,1.65,1.12,69,42,1.3,1.15,2.45,34,True,False,False,False,False,False,False,,13.8,67%,75%,Liga_Portugal,2025-03-30 14:30:00
2024-2025,27,2,1,3,7,4,11,5,1,0,0,5,5,2,7,7,12,19,12,50,50,Estádio Municipal de Rio Maior (Rio Maior),,5,1,2.1,3.2,3.3,0.0,2.15,2.03,1.8,1.95,0.0,0.0,0.0,0.0,1.44,3.25,2.63,1.33,3,1,1,1,0,1,2,1743262200,4810,0,50,0,-1,2,1,3,3,4,1,6,5,0,0,5,1,0,6,1,32,24,82,83,1.03,1.29,2.32,0,1,0,0,0,1,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,69,35,77,Casa Pia,Rio Ave FC,1.65,0.71,1.69,0.62,1.38,1.12,66,31,1.11,0.9,2.01,34,True,True,True,False,False,False,True,,6.49,54%,10%,Liga_Portugal,2025-03-29 15:30:00
2024-2025,27,1,3,4,3,3,6,1,2,1,1,3,9,3,5,6,14,21,13,38,62,Estádio do Bessa Século XXI (Porto),,3,3,3.2,3.1,2.2,1.5,2.2,4.75,1.95,1.8,1.57,2.0,2.2,1.68,1.5,3.4,2.5,1.3,4,0,0,1,3,4,0,1743534900,183,0,39,0,-1,2,1,1,2,2,1,3,3,0,0,2,3,0,5,1,38,31,90,85,0.88,1.74,2.62,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,66,15,62,Boavista FC,Gil Vicente,0.35,0.82,0.46,0.54,0.58,0.88,66,35,1.13,0.81,1.94,34,True,True,True,True,False,False,True,,0,79%,0%,Liga_Portugal,2025-04-01 19:15:00
2024-2025,27,2,1,3,7,1,8,2,2,0,0,5,1,4,4,9,5,12,9,55,45,Estádio Municipal de Braga (Braga),,2,2,1.69,3.6,4.7,0.0,1.83,1.84,1.8,1.95,0.0,0.0,0.0,0.0,1.36,2.75,3.0,1.4,3,2,0,0,1,1,2,1743280200,172,0,54,0,-1,2,1,4,0,3,1,4,4,0,0,2,2,0,4,1,46,40,96,87,1.26,0.69,1.94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25,18,1,9,12,1,5,6,62,77,39,81,Sporting Braga,FC Arouca,1.88,1.0,1.85,1.15,2.04,1.12,39,23,1.55,1.23,2.78,34,True,True,True,False,False,False,True,,6.04,69%,65%,Liga_Portugal,2025-03-29 20:30:00
2024-2025,27,4,1,5,4,2,6,2,2,0,0,4,1,10,4,14,5,15,21,60,40,Estádio Municipal 22 de Junho (Vila Nova de Famalicão),,2,2,1.71,3.3,4.9,0.0,2.25,2.16,2.1,1.67,0.0,0.0,0.0,0.0,1.5,3.4,2.5,1.3,5,0,0,4,1,5,0,1743345000,1033,0,43,0,-1,2,1,4,2,0,0,6,0,1,1,1,1,2,2,1,44,13,87,60,1.48,0.49,1.97,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,66,19,62,Famalicão,AVS,1.65,0.71,1.38,0.69,1.31,0.88,73,35,1.13,0.91,2.04,34,True,True,True,True,True,False,True,,8.68,37%,3%,Liga_Portugal,2025-03-30 14:30:00
2024-2025,27,2,2,4,2,3,5,2,2,0,0,3,3,8,8,11,11,11,15,40,60,Parque Desportivo Comendador Joaquim de Almeida Freitas (Moreira de Cónegos),,2,2,3.6,2.95,2.05,1.5,2.4,4.6,2.1,1.67,1.55,1.98,2.2,1.7,1.57,3.75,2.25,1.25,4,1,1,1,1,2,2,1743363000,-1,0,54,0,-1,2,1,1,0,1,3,1,4,1,0,1,2,1,3,1,44,39,81,115,1.22,1.2,2.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,62,23,58,Moreirense FC,Vitória Guimarães,1.53,1.29,1.77,1.15,1.19,1.58,62,39,1.17,1.41,2.58,34,True,True,True,True,False,False,True,,4.92,63%,7%,Liga_Portugal,2025-03-30 19:30:00
2024-2025,27,3,2,5,5,4,9,1,1,0,0,7,6,7,5,14,11,13,13,71,29,Estádio do Sport Lisboa e Benfica (da Luz) (Lisboa),"Rua José Maria Nicolau, Lisboa",1,1,1.13,7.0,15.0,1.18,1.44,2.25,2.38,1.53,1.21,1.4,3.58,2.64,1.29,2.25,3.5,1.57,5,2,1,1,1,2,3,1743621300,78,0,46,0,-1,2,1,2,2,3,2,4,5,0,0,1,1,0,2,1,73,39,136,81,1.91,1.4,3.31,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,77,39,73,Benfica,Farense,2.59,0.94,2.77,0.77,2.38,0.65,39,23,2.05,0.99,3.04,34,True,True,True,True,True,False,True,,13.8,71%,20%,Liga_Portugal,2025-04-02 19:15:00
2024-2025,28,1,2,3,3,7,10,3,5,0,0,6,5,8,2,14,7,17,16,59,41,Estádio Municipal de Arouca (Arouca),,3,5,2.3,3.1,2.95,1.43,2.1,4.47,1.91,1.91,1.42,1.75,2.57,1.96,1.44,3.25,2.63,1.33,3,0,1,1,1,2,1,1743872400,1033,0,54,0,-1,2,1,1,5,2,2,6,4,1,2,2,3,3,5,1,42,31,104,73,1.61,1.02,2.64,2,1,1,1,1,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,81,23,77,FC Arouca,Famalicão,1.24,1.12,1.08,1.23,1.07,1.37,58,20,1.06,1.27,2.33,34,True,True,True,False,False,False,True,,8.28,72%,87%,Liga_Portugal,2025-04-05 17:00:00
2024-2025,28,0,1,1,7,0,7,3,4,0,0,4,2,7,7,11,9,15,14,58,42,Estádio Cidade de Barcelos (Barcelos),,3,4,2.5,3.1,2.7,1.42,2.3,4.2,2.05,1.7,1.54,1.88,2.25,1.78,1.57,3.75,2.25,1.25,1,0,0,0,1,1,0,1743949800,174,0,58,0,-1,2,1,1,0,5,0,1,5,1,1,2,3,2,5,1,41,29,89,99,1.28,0.93,2.21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,77,23,70,Gil Vicente,Moreirense FC,1.18,0.82,1.23,0.62,0.96,1.19,46,23,1.1,1.06,2.16,34,True,False,False,False,False,False,False,,5.57,58%,100%,Liga_Portugal,2025-04-06 14:30:00
2024-2025,28,0,3,3,4,3,7,3,1,0,0,1,7,9,7,10,14,13,18,45,55,Estádio Clube Desportivo das Aves (Vila das Aves),,3,1,2.7,3.1,2.5,1.42,2.15,4.33,1.95,1.8,1.76,2.23,1.9,1.56,1.5,3.5,2.5,1.29,3,0,2,0,1,1,2,1743794100,164,0,54,0,-1,2,1,2,2,2,1,4,3,0,0,3,1,0,4,1,18,44,95,114,0.84,1.7,2.54,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,66,35,66,AVS,GD Estoril Praia,0.88,1.24,1.08,1.08,0.85,1.33,50,35,1.08,1.08,2.16,34,True,True,True,False,False,False,False,,,,,Liga_Portugal,2025-04-04 19:15:00
2024-2025,28,2,0,2,7,6,13,1,2,0,0,3,6,6,10,9,16,11,16,52,48,Estádio Dom Afonso Henriques (Guimarães),,1,2,1.77,3.2,4.7,1.53,2.4,5.76,2.25,1.57,1.63,2.11,2.09,1.65,1.62,4.0,2.2,1.22,2,1,0,1,0,1,1,1743881400,175,0,38,0,-1,2,1,3,5,4,1,8,5,0,1,1,1,1,2,1,34,40,73,88,1.03,1.72,2.75,0,0,0,0,0,0,1,1,1,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,62,27,58,Vitória Guimarães,Santa Clara,1.88,1.47,2.0,1.54,1.56,1.7,58,39,1.43,0.84,2.27,34,True,True,False,False,False,False,False,,4,77%,92%,Liga_Portugal,2025-04-05 19:30:00
2024-2025,28,0,1,1,7,5,12,1,2,0,0,6,3,13,10,19,13,15,14,61,39,Estádio da Madeira (Funchal (Ilha da Madeira)),,1,2,2.05,3.1,3.6,1.42,2.3,4.2,2.0,1.75,1.5,1.81,2.35,1.85,1.5,3.5,2.5,1.29,1,0,0,0,1,1,0,1743958800,15804,0,39,0,-1,2,1,4,1,3,4,5,7,1,1,0,1,2,1,1,42,32,89,86,1.92,1.27,3.18,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,70,31,69,CD Nacional,Estrela Amadora,1.41,0.59,1.77,0.54,1.07,0.85,66,31,1.32,0.94,2.26,34,True,False,False,False,False,False,False,,,,,Liga_Portugal,2025-04-06 17:00:00
