season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_under05,pinnacle_1st_half_over05,pinnacle_ft_x,pinnacle_ft_1,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_under_95,date
2020-2021,27,1,1,2,5,2,7,1,3,0,0,5,3,19,6,24,9,16,17,59,41,Ekaterinburg Arena (Ekaterinburg),,1,3,2.9,3.0,2.37,1.4,2.2,3.9,2.0,1.77,1.56,1.98,2.44,1.83,1.47,3.12,2.49,1.32,2,0,1,1,0,1,1,1619262000,-1,0,27,0,-1,1,1,1,2,4,0,3,4,1,2,0,1,3,1,1,63,27,156,100,2.33,0.99,3.31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,66,19,54,Ural,Akhmat Grozny,1.6,1.0,1.54,1.08,1.15,1.35,70,35,1.42,1.46,2.88,30,True,True,False,False,False,False,True,Russian_Premier_League,,15.66,35%,40%,,,,,,,,,,,,,,,2021-04-24 11:00:00
2020-2021,28,6,1,7,2,5,7,2,5,0,0,14,6,9,12,23,18,13,12,43,57,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg)),,2,5,1.75,3.5,4.33,1.25,1.65,3.25,1.83,1.95,1.54,1.95,2.48,1.85,1.32,2.47,3.08,1.48,7,3,0,3,1,4,3,1619971200,921,0,57,0,40000,1,1,2,2,0,3,4,3,1,3,1,2,4,3,1,42,53,64,104,2.72,1.94,4.66,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,86,50,79,Zenit,Lokomotiv Moskva,2.67,1.4,2.64,1.5,2.15,1.93,29,15,2.54,1.56,4.1,30,True,True,True,True,True,True,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2021-05-02 16:00:00
2020-2021,28,2,0,2,14,2,16,2,2,0,0,9,2,24,4,33,6,13,11,71,29,Rostov Arena (Rostov-na-Donu),,2,2,1.07,9.5,36.0,1.19,1.53,2.1,2.95,1.36,1.75,2.31,2.08,1.61,1.22,2.06,3.83,1.68,2,0,0,2,0,2,0,1619962200,71,0,27,0,-1,1,1,6,2,8,0,8,8,1,1,1,1,2,2,1,83,22,133,71,3.3,0.69,3.98,0,0,0,0,0,0,1,1,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,62,20,58,Rostov,Tambov,1.33,0.33,1.31,0.38,1.48,0.48,54,39,1.64,0.95,2.59,30,True,True,False,False,False,False,False,Russian_Premier_League,,11.18,46%,40%,,,,,,,,,,,,,,,2021-05-02 13:30:00
2020-2021,28,1,3,4,3,6,9,2,3,1,0,4,9,11,4,15,13,12,14,68,32,Stadion FK Krasnodar (Krasnodar),,3,3,2.15,3.6,3.15,1.27,1.74,2.8,1.67,2.15,1.56,1.98,2.44,1.83,1.35,2.55,2.97,1.46,4,0,1,1,2,3,1,1619884800,1495,0,60,0,17590,1,1,2,2,1,4,4,5,1,1,2,2,2,4,1,66,44,140,90,1.71,1.77,3.49,0,1,0,1,0,0,1,1,0,1,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,74,38,81,Krasnodar,FK Sochi,1.67,1.27,1.79,1.15,1.41,1.7,41,26,2.04,1.48,3.52,30,True,True,True,True,False,False,True,Russian_Premier_League,,6.71,77%,0%,,,,,,,,,,,,,,,2021-05-01 16:00:00
2020-2021,28,1,1,2,8,2,10,0,4,0,0,8,4,11,3,19,7,5,6,54,46,VEB Arena (Moskva),,0,4,1.53,4.0,5.8,1.33,1.96,3.4,2.1,1.71,1.56,2.0,2.36,1.81,1.41,2.88,2.69,1.36,2,0,0,1,1,2,0,1619875800,-1,0,49,0,-1,1,1,3,2,5,0,5,5,0,0,0,4,0,4,1,56,41,105,117,2.16,1.04,3.2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,78,34,71,CSKA Moskva,Ufa,1.87,0.8,1.85,0.79,1.7,0.74,44,22,2.05,1.11,3.16,30,True,True,False,False,False,False,True,Russian_Premier_League,,11.18,35%,0%,,,,,,,,,,,,,,,2021-05-01 13:30:00
2020-2021,28,1,2,3,2,9,11,4,1,0,0,3,5,7,12,10,17,18,6,39,61,Stadion Arsenal (Tula),,4,1,4.5,4.0,1.67,1.27,1.8,3.1,1.87,1.91,1.65,2.13,2.25,1.71,1.36,2.75,3.0,1.4,3,1,1,0,1,1,2,1620048600,924,0,54,0,-1,1,1,1,5,1,4,6,5,2,1,2,0,3,2,1,30,50,91,127,1.07,1.79,2.86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,54,69,Arsenal Tula,Spartak Moskva,1.47,1.8,1.69,1.77,0.85,1.85,50,23,1.71,1.87,3.58,30,True,True,True,False,False,False,True,Russian_Premier_League,,13.29,78%,100%,,,,,,,,,,,,,,,2021-05-03 13:30:00
2020-2021,28,1,0,1,5,9,14,1,3,1,0,5,11,5,15,10,26,10,12,32,68,Arena Khimki (Khimki),,3,3,2.4,3.3,2.8,1.36,2.15,3.65,1.91,1.83,1.56,1.98,2.44,1.83,1.48,3.13,2.48,1.31,1,1,0,0,0,0,1,1619953200,1485,0,50,0,-1,1,1,3,4,2,5,7,7,2,0,0,3,2,3,1,22,66,63,135,1.14,2.88,4.03,0,0,0,0,0,0,1,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,66,31,66,Khimki,Ural,1.93,0.67,1.92,0.77,1.52,1.15,62,35,1.76,1.47,3.23,30,True,False,False,False,False,False,False,Russian_Premier_League,,6.71,38%,0%,,,,,,,,,,,,,,,2021-05-02 11:00:00
2020-2021,29,2,1,3,7,1,8,4,5,0,1,9,4,15,3,24,7,10,16,65,35,Otkrytiye Arena (Moskva),,4,7,1.25,5.25,9.5,1.21,1.57,2.45,2.05,1.71,1.42,1.78,2.81,2.04,1.28,2.25,3.3,1.57,3,0,1,2,0,2,1,1620662400,924,0,61,0,10000,1,1,3,1,4,0,4,4,3,5,1,1,8,2,1,83,22,161,78,2.75,0.89,3.64,1,0,1,0,0,0,1,1,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,83,33,72,Spartak Moskva,Khimki,2.0,1.07,1.93,1.14,1.89,1.57,50,18,2.03,1.28,3.31,30,True,True,True,False,False,False,True,Russian_Premier_League,,6.71,33%,0%,,,,,,,,,,,,,,,2021-05-10 16:00:00
2020-2021,29,3,1,4,8,4,12,4,2,0,0,6,2,13,7,19,9,5,8,64,36,Akhmat Arena (Groznyi),,4,2,1.11,9.5,17.0,1.15,1.43,2.1,2.7,1.41,1.31,1.52,3.2,2.36,1.28,2.32,3.68,1.61,4,2,0,1,1,2,2,1620399600,923,0,34,0,-1,1,1,3,1,5,3,4,8,1,1,3,1,2,4,1,46,26,82,67,1.94,0.9,2.84,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,70,26,67,Akhmat Grozny,Tambov,1.67,0.33,1.62,0.36,1.29,0.46,52,30,1.83,0.93,2.76,30,True,True,True,True,False,False,True,Russian_Premier_League,,4.47,63%,0%,,,,,,,,,,,,,,,2021-05-07 15:00:00
2020-2021,29,3,1,4,3,5,8,1,4,0,0,7,4,5,6,12,10,10,16,51,49,VEB Arena (Moskva),,1,4,1.93,3.85,3.3,1.21,1.53,2.85,1.59,2.25,1.57,2.0,2.4,1.8,1.28,2.27,3.35,1.56,4,1,1,2,0,2,2,1620491400,101,0,47,0,-1,1,1,1,4,2,1,5,3,0,1,1,3,1,4,1,71,42,101,96,1.76,1.22,2.98,0,0,0,0,0,0,1,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,78,26,74,CSKA Moskva,Krasnodar,1.87,1.07,1.79,1.0,1.68,1.36,53,23,2.06,1.85,3.91,30,True,True,True,True,False,False,True,Russian_Premier_League,,4.47,93%,75%,,,,,,,,,,,,,,,2021-05-08 16:30:00
2020-2021,29,0,0,0,3,7,10,2,3,0,1,4,0,7,12,11,12,16,15,53,47,Arena Khimki (Khimki),,2,4,2.37,3.45,2.71,1.34,2.03,3.25,1.8,1.95,1.48,1.85,2.65,1.95,1.42,2.89,2.65,1.36,0,0,0,0,0,0,0,1620480600,-1,0,52,0,-1,1,1,1,4,2,3,5,5,1,3,1,1,4,2,1,21,58,91,149,1.14,1.19,2.33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,78,30,74,Lokomotiv Moskva,Dinamo Moskva,2.33,1.2,2.38,1.21,1.86,1.64,52,23,1.65,1.97,3.62,30,False,False,False,False,False,False,False,Russian_Premier_League,,6.71,93%,75%,,,,,,,,,,,,,,,2021-05-08 13:30:00
2020-2021,29,2,1,3,6,5,11,1,3,0,0,10,6,14,9,24,15,8,8,53,47,Olimpiyskiy Stadion Fisht (Sochi),,1,3,1.47,4.33,6.5,1.3,1.8,3.2,2.2,1.62,1.54,1.95,2.48,1.85,1.4,2.83,2.95,1.43,3,1,1,1,0,1,2,1620406800,1495,0,48,0,-1,1,1,2,3,4,2,5,6,0,1,1,2,1,3,1,94,27,136,96,2.89,1.57,4.45,0,0,0,0,0,0,1,1,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,82,15,60,FK Sochi,Rotor Volgograd,2.27,0.73,2.21,0.77,1.75,0.75,52,19,1.81,1.07,2.88,30,True,True,True,False,False,False,True,Russian_Premier_League,,2.24,88%,13%,,,,,,,,,,,,,,,2021-05-07 17:00:00
2020-2021,29,2,4,6,6,3,9,4,3,1,0,6,8,2,13,8,21,12,8,33,67,Stadion Arsenal (Tula),,5,3,3.0,3.35,2.23,1.38,2.15,3.55,1.95,1.83,1.63,2.1,2.28,1.73,1.46,3.05,2.53,1.33,6,2,0,0,4,4,2,1620480600,932,0,47,0,-1,1,1,2,1,4,2,3,6,1,0,4,3,1,7,1,15,48,67,116,1.04,2.23,3.27,0,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,68,36,71,Arsenal Tula,Rubin Kazan,1.47,2.07,1.57,2.0,0.82,1.75,50,33,1.67,1.68,3.35,30,True,True,True,True,True,True,True,Russian_Premier_League,,11.27,96%,100%,,,,,,,,,,,,,,,2021-05-08 13:30:00
2020-2021,29,0,0,0,3,6,9,2,2,0,0,4,5,8,12,12,17,6,9,36,64,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",2,2,2.75,3.75,2.35,1.29,1.8,2.85,1.71,2.05,1.7,2.22,2.16,1.66,1.35,2.55,2.96,1.45,0,0,0,0,0,0,0,1620471600,-1,0,46,0,9650,1,1,3,2,0,4,5,4,0,0,2,2,0,4,1,58,60,108,116,1.46,1.86,3.32,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,73,35,66,Ufa,Zenit,0.87,1.67,0.69,1.62,0.75,2.18,54,27,1.44,1.95,3.39,30,False,False,False,False,False,False,False,Russian_Premier_League,,6.71,21%,40%,,,,,,,,,,,,,,,2021-05-08 11:00:00
2020-2021,29,1,0,1,6,5,11,1,3,0,0,5,4,5,9,10,13,8,12,49,51,Ekaterinburg Arena (Ekaterinburg),,1,3,2.7,3.0,2.5,1.45,2.3,3.95,1.95,1.74,1.54,1.95,2.43,1.85,1.48,3.2,2.45,1.3,1,1,0,0,0,0,1,1620653400,930,0,36,0,-1,1,1,4,0,2,5,4,7,0,1,1,2,1,3,1,55,36,115,116,1.39,1.37,2.76,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,61,18,61,Ural,Rostov,1.6,1.53,1.5,1.64,1.11,1.54,75,40,1.48,1.34,2.82,30,True,False,False,False,False,False,False,Russian_Premier_League,,8.95,22%,0%,,,,,,,,,,,,,,,2021-05-10 13:30:00
2020-2021,30,1,3,4,6,1,7,2,1,0,0,4,5,15,3,19,8,9,7,40,60,Rostov Arena (Rostov-na-Donu),,2,1,2.58,3.45,2.3,1.29,1.78,3.3,1.71,2.1,1.6,2.09,2.32,1.74,1.37,2.66,2.85,1.42,4,0,1,1,2,3,1,1621162800,926,0,25,0,25123,1,1,2,1,4,0,3,4,2,1,0,0,3,0,1,45,33,110,116,1.81,1.11,2.92,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,61,11,50,Rostov,Krasnodar,1.33,1.07,1.43,0.93,1.48,1.31,61,40,1.77,1.8,3.57,30,True,True,True,True,False,False,True,Russian_Premier_League,,17.9,39%,0%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,2,2,4,2,4,6,3,3,0,0,4,10,1,12,5,22,11,7,38,62,Akhmat Arena (Groznyi),,3,3,4.0,3.43,1.74,1.27,1.74,2.7,1.71,2.05,1.63,2.1,2.28,1.73,1.35,2.58,2.94,1.45,4,2,0,0,2,2,2,1621162800,-1,0,54,0,-1,1,1,2,3,0,1,5,1,2,0,1,3,2,4,1,17,65,57,112,0.73,2.55,3.28,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,79,50,68,Akhmat Grozny,Spartak Moskva,1.67,1.8,1.71,1.86,1.34,1.93,47,22,1.84,1.86,3.7,30,True,True,True,True,False,False,True,Russian_Premier_League,,17.9,20%,0%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,3,2,5,4,10,14,4,3,0,0,8,4,8,8,16,12,11,5,51,49,VTB Arena (Moskva),,4,3,2.96,3.1,2.2,1.37,1.81,3.1,1.87,1.91,1.57,2.0,2.4,1.8,1.41,2.81,2.72,1.38,5,0,1,3,1,4,1,1621162800,935,0,36,0,12533,1,1,1,5,3,5,6,8,2,2,2,1,4,3,1,58,47,110,89,1.99,1.38,3.37,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,64,36,75,Dinamo Moskva,CSKA Moskva,2.13,1.47,2.07,1.57,1.62,1.72,61,36,1.94,1.92,3.86,30,True,True,True,True,True,False,True,Russian_Premier_League,,15.66,40%,40%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,1,0,1,9,4,13,2,6,0,2,5,0,20,3,25,3,10,21,68,32,RZD Arena (Moskva),,2,8,1.34,4.32,7.2,1.21,1.62,2.85,1.97,1.75,1.48,1.85,2.65,1.95,1.3,2.39,3.22,1.51,1,0,0,1,0,1,0,1621162800,920,0,50,0,-1,1,1,1,4,8,0,5,8,2,4,0,4,6,4,1,82,19,148,57,2.52,0.34,2.85,0,0,0,0,0,0,1,1,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,61,43,75,Lokomotiv Moskva,Ural,2.33,0.67,2.29,0.71,1.83,1.17,57,40,1.61,1.58,3.19,30,True,False,False,False,False,False,False,Russian_Premier_League,,15.66,40%,40%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,1,5,6,1,12,13,0,1,0,0,6,14,4,14,10,28,6,11,30,70,Mordovia Arena (Saransk),,0,1,12.79,8.86,1.08,1.1,1.28,1.74,2.5,1.49,1.31,1.52,3.2,2.36,1.19,1.93,4.74,1.87,6,1,1,0,4,4,2,1621162800,921,0,47,0,-1,1,1,1,6,0,5,7,5,0,1,0,0,1,0,1,19,102,61,116,1.19,3.46,4.66,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,68,18,72,Tambov,Zenit,0.53,1.67,0.57,1.57,0.45,2.14,64,33,1.17,1.95,3.12,30,True,True,True,True,True,True,True,Russian_Premier_League,,9.51,47%,7%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,1,1,2,10,6,16,4,5,0,0,6,3,17,8,23,11,10,15,47,53,Kazan' Arena (Kazan'),,4,5,1.34,4.16,7.68,1.29,1.91,3.4,2.15,1.65,1.53,1.93,2.52,1.88,1.33,2.52,3.05,1.46,2,0,0,1,1,2,0,1621162800,-1,0,43,0,-1,1,1,6,2,4,4,8,8,3,1,1,4,4,5,1,36,41,73,101,2.12,1.21,3.33,1,1,1,1,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,79,32,64,Rubin Kazan,Rotor Volgograd,1.47,0.73,1.5,0.71,1.79,0.72,57,21,1.63,1.11,2.74,30,True,True,False,False,False,False,True,Russian_Premier_League,,17.9,13%,0%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,30,2,1,3,7,5,12,1,0,0,1,3,3,3,0,6,3,6,5,44,56,Stadion Neftyanik (Ufa),"ul. Komarova 9, Ufa",1,2,2.1,2.77,3.59,1.38,2.2,4.05,2.0,1.77,1.73,2.28,2.11,1.63,1.53,3.44,2.5,1.31,3,2,1,0,0,0,3,1621170000,919,0,36,0,-1,1,1,4,3,3,2,7,5,0,0,1,1,0,2,1,0,0,0,0,1.05,0.86,1.91,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,64,36,64,Ufa,Arsenal Tula,0.87,0.07,0.71,0.07,0.76,0.79,57,36,1.44,1.34,2.78,30,True,True,True,False,False,False,True,Russian_Premier_League,,,,,,,,,,,,,,,,,,,2021-05-16 13:00:00
2020-2021,30,0,0,0,9,4,13,1,1,0,0,4,2,8,11,12,13,15,9,52,48,Arena Khimki (Khimki),,1,1,4.78,3.58,1.6,1.29,1.88,3.4,1.91,1.83,1.57,2.0,2.4,1.8,1.38,2.72,2.83,1.4,0,0,0,0,0,0,0,1621162800,-1,0,50,0,-1,1,1,5,2,4,2,7,6,1,0,0,1,1,1,1,48,40,97,124,1.39,1.26,2.65,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,61,29,64,Khimki,FK Sochi,1.93,1.27,2.0,1.29,1.52,1.79,57,40,1.72,1.5,3.22,30,False,False,False,False,False,False,False,Russian_Premier_League,,15.66,40%,40%,,,,,,,,,,,,,,,2021-05-16 11:00:00
2020-2021,18,1,0,1,2,8,10,5,3,0,0,7,2,8,16,15,18,14,13,41,59,Olimpiyskiy Stadion Fisht (Sochi),,5,3,3.09,3.3,2.57,1.4,2.25,4.08,1.91,1.8,1.54,1.9,2.39,1.83,1.49,3.2,2.45,1.3,1,0,0,1,0,1,0,1607779800,1495,0,69,0,-1,1,1,2,5,0,3,7,3,2,1,3,2,3,5,1,28,78,83,117,1.64,1.84,3.48,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,88,44,69,FK Sochi,Spartak Moskva,2.27,1.8,2.0,2.13,1.59,2.06,57,13,1.55,1.85,3.4,30,True,False,False,False,False,False,False,Russian_Premier_League,,4.47,76%,100%,,,,,,,,,,,,,,,2020-12-12 13:30:00
2020-2021,28,2,0,2,3,9,12,2,3,1,0,3,9,3,13,6,22,9,11,40,60,Kazan' Arena (Kazan'),,4,3,2.92,3.25,2.38,1.36,2.1,3.72,1.83,1.88,1.53,1.88,2.41,1.92,1.45,3.02,2.56,1.34,2,1,0,1,0,1,1,1619866800,932,0,54,0,-1,1,1,1,7,2,2,8,4,1,2,2,1,3,3,1,32,85,86,125,0.83,2.63,3.46,0,0,0,0,0,0,1,1,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,85,31,66,Rubin Kazan,Dinamo Moskva,1.47,1.2,1.38,1.31,1.7,1.7,54,16,1.69,1.92,3.61,30,True,True,False,False,False,False,False,Russian_Premier_League,,8.95,82%,75%,,,,,,,,,,,,,,,2021-05-01 11:00:00
2020-2021,28,1,0,1,2,9,11,3,5,0,0,2,6,6,13,8,19,11,20,45,55,Volgograd Arena (Volgograd),,3,5,3.3,3.35,2.15,1.4,2.24,4.03,1.9,1.81,1.58,1.94,2.29,1.8,1.49,3.17,2.46,1.31,1,1,0,0,0,0,1,1619866800,1483,0,22,0,-1,1,1,1,5,1,4,6,5,0,1,3,4,1,7,1,30,56,101,99,0.88,2.02,2.9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,68,11,50,Rotor Volgograd,Akhmat Grozny,0.73,1.0,0.57,1.07,0.67,1.33,61,32,1.23,1.43,2.66,30,True,False,False,False,False,False,False,Russian_Premier_League,,15.66,53%,75%,,,,,,,,,,,,,,,2021-05-01 11:00:00
2021-2022,1,0,2,2,3,7,10,2,3,0,0,4,9,7,8,11,17,8,19,56,44,Rostov Arena (Rostov-na-Donu),,2,3,2.85,3.05,2.6,1.53,2.45,4.25,2.15,1.67,1.56,1.98,2.44,1.83,1.5,3.4,2.5,1.3,2,0,2,0,0,0,2,1627059600,935,0,0,0,-1,1,1,2,2,1,5,4,6,2,1,0,2,3,2,1,52,30,146,84,1.37,1.92,3.29,0,0,0,0,0,0,1,1,0,0,2,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Rostov,Dinamo Moskva,1.33,1.93,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Russian_Premier_League,,4,52%,38%,,,,,,,,,,,,,,,2021-07-23 17:00:00
2021-2022,1,1,2,3,6,4,10,2,3,0,0,3,7,13,7,16,14,5,13,67,33,Solidarnost Arena (Samara),,2,3,2.2,3.2,3.45,1.48,2.3,4.05,2.1,1.71,1.63,2.1,2.28,1.73,1.5,3.4,2.5,1.3,3,0,2,1,0,1,2,1627228800,923,0,0,0,500,1,1,3,2,3,2,5,5,0,2,2,1,2,3,1,77,37,146,110,1.78,1.65,3.43,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Krylya Sovetov,Akhmat Grozny,1.6,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Russian_Premier_League,,6.29,47%,8%,,,,,,,,,,,,,,,2021-07-25 16:00:00
2021-2022,1,1,0,1,13,2,15,0,0,0,0,7,4,16,11,23,15,8,7,49,51,VEB Arena (Moskva),,0,0,1.61,3.75,6.0,1.38,2.1,3.5,2.1,1.71,1.68,2.19,2.19,1.68,1.4,3.0,2.75,1.36,1,0,0,1,0,1,0,1627232400,101,0,0,0,1000,1,-1,4,1,9,1,5,10,0,0,0,0,0,0,1,55,51,104,131,2.33,1.61,3.94,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,CSKA Moskva,Ufa,2.0,0.87,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,0.87,44%,100%,,,,,,,,,,,,,,,2021-07-25 17:00:00
2021-2022,1,3,1,4,13,6,19,1,2,0,1,6,2,10,2,16,4,16,9,77,23,RZD Arena (Moskva),,1,3,1.65,3.75,5.75,1.43,2.2,3.9,2.2,1.62,1.53,1.93,2.52,1.88,1.44,3.25,2.63,1.33,4,0,1,3,0,3,1,1627146000,920,0,0,0,-1,1,1,5,5,8,1,10,9,1,1,0,2,2,2,1,82,36,136,54,2.03,0.66,2.68,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Lokomotiv Moskva,Arsenal Tula,1.93,0.47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Russian_Premier_League,,2.59,52%,43%,,,,,,,,,,,,,,,2021-07-24 17:00:00
2021-2022,1,1,0,1,3,10,13,6,4,0,0,7,7,3,8,10,15,13,16,43,57,Kazan' Arena (Kazan'),,6,4,3.25,3.5,2.15,1.3,1.83,2.9,1.71,2.05,1.53,1.91,2.52,1.89,1.44,3.0,2.63,1.36,1,0,0,1,0,1,0,1627146000,932,0,0,0,-1,1,1,1,4,2,6,5,8,3,0,3,4,3,7,1,33,57,86,132,1.37,1.86,3.23,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Rubin Kazan,Spartak Moskva,1.13,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Russian_Premier_League,,5.48,64%,5%,,,,,,,,,,,,,,,2021-07-24 17:00:00
