season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_ft_over35,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_ft_2,pinnacle_ft_1,pinnacle_ft_x,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_over_95,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_corners_over_85,date
2022-2023,19,0,3,3,0,3,3,2,4,1,0,0,7,11,6,11,13,12,16,58,42,Stadio Apóstolos Nikolaidis (Athína (Athens)),,3,4,2.23,2.89,3.63,1.52,2.47,5.5,2.2,1.62,1.8,2.38,2.0,1.5,1.62,4.0,2.2,1.22,3,0,1,0,2,2,1,1674408600,106,0,39,0,-1,1,1,0,1,0,2,1,2,0,2,3,2,2,5,1,38,29,99,75,0.98,1.52,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,73,22,61,Panathinaikos,PAOK,2.17,1.72,2.56,1.78,2.5,2.0,73,28,1.57,1.38,2.95,36,True,True,True,False,False,False,False,Greece_Super_League,,10.36,74%,40%,,,,,,,,,,,,,,,,,2023-01-22 17:30:00
2022-2023,19,1,1,2,1,1,2,1,2,0,0,4,3,6,6,12,11,16,15,50,50,Stadio Panetolikou (Agrinio),,1,2,2.1,2.77,3.11,1.53,2.43,4.5,2.0,1.75,1.76,2.28,2.02,1.57,1.44,3.25,2.63,1.33,2,0,0,1,1,2,0,1674239400,-1,0,39,0,-1,1,1,1,1,0,0,2,0,1,0,0,2,1,2,1,46,43,100,102,1.25,1.1,2.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,89,22,50,Panaitolikos,PAS Giannina,0.82,0.76,0.78,0.56,1.06,0.94,56,11,1.0,0.98,1.98,33,True,True,False,False,False,False,True,Greece_Super_League,,2.19,84%,27%,,,,,,,,,,,,,,,,,2023-01-20 18:30:00
2022-2023,20,3,0,3,3,4,7,4,4,0,1,9,3,6,6,18,10,29,16,55,45,OPAP Arena (Athína (Athens)),,4,5,1.49,4.05,6.1,1.3,2.1,3.7,2.25,1.57,1.6,2.05,2.1,1.63,1.44,3.25,2.63,1.33,3,1,0,2,0,2,1,1675013400,1101,0,22,0,-1,1,1,3,1,0,3,4,3,2,2,2,3,4,5,1,44,24,107,73,1.9,0.96,2.86,1,0,1,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,62,28,62,AEK Athens,Aris,2.44,0.89,2.67,0.89,2.32,1.63,67,39,2.35,1.37,3.72,36,True,True,True,False,False,False,False,Greece_Super_League,,9.22,75%,0%,,,,,,,,,,,,,,,,,2023-01-29 17:30:00
2022-2023,20,1,0,1,4,2,6,6,1,0,1,2,0,5,7,10,8,20,16,48,52,Stadio Theodoros Kolokotronis (Tripoli),,6,2,5.09,1.46,1.66,1.48,2.55,5.5,2.3,1.55,1.99,2.64,1.73,1.4,1.55,3.7,2.3,1.24,1,0,0,1,0,1,0,1675105200,1107,0,22,0,-1,1,1,2,2,2,0,4,2,0,2,6,0,2,6,1,35,36,90,104,0.85,0.72,1.56,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,50,22,56,Asteras Tripolis,Panathinaikos,1.47,2.17,1.56,2.44,0.95,2.37,84,50,1.3,1.37,2.67,33,True,False,False,False,False,False,False,Greece_Super_League,,15.3,68%,47%,,,,,,,,,,,,,,,,,2023-01-30 19:00:00
2022-2023,20,2,3,5,3,3,6,1,4,0,0,6,6,3,6,9,12,0,1,64,36,Panthessaliko Stadio (Volos),,1,4,2.09,3.24,3.7,1.36,2.08,3.75,1.95,1.8,1.6,2.05,2.1,1.65,1.44,3.25,2.63,1.33,5,1,1,1,2,3,2,1674927000,1103,0,56,0,-1,1,1,1,0,2,3,1,5,1,1,0,3,2,3,1,37,20,112,54,1.27,1.32,2.59,1,1,0,1,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,78,56,78,Volos NFC,Panaitolikos,0.94,1.0,1.44,1.33,1.53,1.05,45,22,1.3,0.86,2.16,33,True,True,True,True,True,False,True,Greece_Super_League,,3.49,85%,52%,,,,,,,,,,,,,,,,,2023-01-28 17:30:00
2022-2023,20,2,1,3,9,1,10,1,5,0,0,11,6,14,0,30,6,18,16,60,40,Stadio Georgios Karaiskáki (Pireás (Piraeus)),,1,5,1.21,5.85,11.41,1.22,1.7,2.85,2.63,1.44,1.8,2.35,2.0,1.49,1.33,2.63,3.25,1.44,3,1,1,1,0,1,2,1675000800,116,0,39,0,-1,1,1,5,0,4,1,5,5,0,1,1,4,1,5,1,65,16,122,66,2.81,0.92,3.74,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,78,39,67,Olympiakos Piraeus,OFI,2.22,1.56,2.22,1.11,2.05,1.0,62,22,1.69,1.02,2.71,33,True,True,True,False,False,False,True,Greece_Super_League,,11.5,57%,40%,,,,,,,,,,,,,,,,,2023-01-29 14:00:00
2022-2023,20,3,2,5,7,2,9,3,3,0,0,6,4,9,2,19,7,6,14,71,29,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",3,3,1.23,4.95,9.6,1.25,1.79,3.1,2.63,1.44,1.6,2.05,2.1,1.65,1.33,2.63,3.25,1.44,5,2,1,1,1,2,3,1675094400,106,0,33,0,-1,1,1,0,1,7,1,1,8,1,2,2,1,3,3,1,55,15,140,61,1.78,0.78,2.55,0,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,50,22,67,PAOK,Levadiakos,2.0,0.53,2.22,0.33,2.05,0.68,56,50,1.98,1.02,3.0,33,True,True,True,True,True,False,True,Greece_Super_League,,10.36,48%,0%,,,,,,,,,,,,,,,,,2023-01-30 16:00:00
2022-2023,20,1,1,2,6,7,13,2,3,0,0,5,6,6,10,14,17,12,13,48,52,Stadio Zosimades (Ioannina),,2,3,2.31,3.05,3.38,1.42,2.28,4.33,1.95,1.8,1.68,2.2,1.98,1.55,1.5,3.4,2.5,1.3,2,1,0,0,1,1,1,1674928800,-1,0,61,0,-1,1,1,3,2,3,5,5,8,0,1,2,2,1,4,1,38,27,77,101,1.32,1.63,2.95,1,0,0,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,84,22,67,PAS Giannina,Atromitos,1.31,0.69,1.33,0.78,0.95,1.26,45,17,1.34,0.96,2.3,33,True,True,False,False,False,False,True,Greece_Super_League,,3.44,66%,50%,,,,,,,,,,,,,,,,,2023-01-28 18:00:00
2022-2023,20,0,2,2,7,5,12,3,6,0,0,2,5,13,1,18,7,19,20,58,42,Dimotiko Athlitiko Kentro Lamias (Lamia),,3,6,2.09,3.15,3.15,1.5,2.45,5.0,2.1,1.67,1.98,2.7,1.68,1.38,1.53,3.75,2.38,1.25,2,0,2,0,0,0,2,1675099800,5254,0,39,0,-1,1,1,6,4,1,1,10,2,1,2,2,4,3,6,1,43,16,107,69,1.4,0.85,2.26,0,0,0,0,0,0,1,1,0,0,2,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,73,28,78,Lamia,Ionikos,1.06,0.71,0.78,0.33,0.63,0.42,62,28,1.13,1.06,2.19,33,True,True,False,False,False,False,False,Greece_Super_League,,5.01,59%,98%,,,,,,,,,,,,,,,,,2023-01-30 17:30:00
2022-2023,21,0,1,1,1,7,8,2,0,0,0,0,2,3,9,4,15,14,16,34,66,Stadio Peristeriou (Athína (Athens)),,2,0,7.76,4.36,1.32,1.28,1.76,3.3,2.0,1.75,1.65,2.12,2.1,1.63,1.36,2.75,3.0,1.4,1,0,1,0,0,0,1,1678289400,1101,0,39,0,-1,1,1,0,4,1,3,4,4,1,0,1,0,1,1,1,31,88,83,147,0.43,1.48,1.91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16,29,1,12,11,1,9,1,34,83,22,66,Atromitos,AEK Athens,1.59,2.17,1.82,1.92,1.21,2.33,66,18,1.37,1.62,2.99,33,True,False,False,False,False,False,False,Greece_Super_League,,13,89%,100%,,,,,,,,,,,,,,,,,2023-03-08 15:30:00
2022-2023,21,1,0,1,2,7,9,2,2,0,0,4,4,2,7,8,13,20,13,36,64,Dimotiko Gipedo Neapolis Nikaias (Athína (Athens)),,2,2,4.5,3.25,1.75,1.45,2.5,4.75,2.2,1.62,1.93,2.45,1.88,1.46,1.53,3.5,2.38,1.29,1,0,0,1,0,1,0,1675530000,5254,0,40,0,-1,1,1,2,2,0,5,4,5,0,0,2,2,0,4,1,29,46,84,94,0.88,1.31,2.19,1,0,1,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,70,30,70,Ionikos,Aris,0.94,0.89,0.5,0.8,0.55,1.55,65,30,1.34,1.33,2.67,33,True,False,False,False,False,False,False,Greece_Super_League,,8.05,56%,20%,,,,,,,,,,,,,,,,,2023-02-04 17:00:00
2022-2023,21,0,3,3,4,1,5,0,1,0,0,0,6,11,7,16,16,11,16,43,57,Stadio Levadias (Levadia),,0,1,2.5,2.87,2.7,1.45,2.3,4.5,2.0,1.75,1.63,2.12,2.09,1.64,1.5,3.5,2.5,1.29,3,0,0,0,3,3,0,1675692000,5199,0,40,0,-1,1,1,3,1,1,0,4,1,0,0,0,1,0,1,1,50,28,102,93,1.06,1.45,2.51,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,60,15,60,Levadiakos,Volos NFC,1.06,1.28,1.0,1.6,0.65,1.45,70,40,1.21,1.18,2.39,33,True,True,True,False,False,False,False,Greece_Super_League,,,,,,,,,,,,,,,,,,,,,2023-02-06 14:00:00
2022-2023,21,0,0,0,10,4,14,2,1,0,1,4,2,16,6,28,10,2,1,69,31,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion)),,2,2,1.96,3.25,3.95,1.42,2.14,4.33,1.95,1.8,1.88,2.45,1.93,1.46,1.44,3.25,2.63,1.33,0,0,0,0,0,0,0,1675522800,-1,0,50,0,-1,1,1,6,3,4,1,9,5,0,1,2,1,1,3,1,79,15,152,57,2.12,0.76,2.88,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80,20,55,OFI,PAS Giannina,0.94,0.76,0.9,0.6,0.95,0.95,60,20,1.47,0.99,2.46,33,False,False,False,False,False,False,False,Greece_Super_League,,8.05,52%,40%,,,,,,,,,,,,,,,,,2023-02-04 15:00:00
2022-2023,21,2,0,2,7,7,14,1,2,0,1,6,5,13,9,21,15,15,17,66,34,Stadio Apóstolos Nikolaidis (Athína (Athens)),,1,4,1.72,2.52,7.52,1.35,2.1,3.75,2.63,1.44,2.0,2.5,1.8,1.43,1.44,3.25,2.63,1.33,2,1,0,1,0,1,1,1675609200,960,0,25,0,-1,1,1,5,0,2,7,5,9,0,1,1,2,1,3,1,72,26,134,70,2.14,1.42,3.56,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,60,20,55,Panathinaikos,Lamia,2.17,0.71,2.3,0.5,2.25,0.6,70,40,1.51,1.02,2.53,33,True,True,False,False,False,False,False,Greece_Super_League,,13,89%,100%,,,,,,,,,,,,,,,,,2023-02-05 15:00:00
2022-2023,21,0,0,0,1,3,4,3,2,0,0,0,4,8,8,10,13,17,14,55,45,Stadio Panetolikou (Agrinio),,3,2,2.2,2.9,3.1,1.47,2.3,4.75,2.0,1.75,2.1,2.9,1.65,1.36,1.53,3.75,2.38,1.25,0,0,0,0,0,0,0,1675620000,-1,0,35,0,-1,1,1,1,0,0,3,1,3,1,2,2,0,3,2,1,43,30,86,92,0.82,1.26,2.08,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,75,30,45,Panaitolikos,Asteras Tripolis,0.82,0.38,0.8,0.4,1.15,1.05,60,25,1.03,1.13,2.16,33,False,False,False,False,False,False,False,Greece_Super_League,,5.95,61%,100%,,,,,,,,,,,,,,,,,2023-02-05 18:00:00
2022-2023,21,0,0,0,1,1,2,3,2,0,0,10,2,10,6,25,10,16,14,49,51,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",3,2,2.2,2.9,3.1,1.47,2.3,4.75,2.05,1.7,1.72,2.23,2.0,1.57,1.53,3.75,2.38,1.25,0,0,0,0,0,0,0,1675621800,-1,0,45,0,-1,1,1,1,1,0,0,2,0,1,0,2,2,1,4,1,53,22,122,93,2.35,0.82,3.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,70,30,75,PAOK,Olympiakos Piraeus,2.0,1.83,2.3,1.9,2.1,2.1,55,30,1.96,1.78,3.74,36,False,False,False,False,False,False,False,Greece_Super_League,,20.71,47%,20%,,,,,,,,,,,,,,,,,2023-02-05 18:30:00
2022-2023,22,3,0,3,6,2,8,2,3,0,1,6,3,13,1,21,4,16,10,76,24,OPAP Arena (Athína (Athens)),,2,4,1.11,7.87,19.71,1.18,1.62,2.36,3.0,1.36,1.46,1.84,2.45,1.86,1.29,2.25,3.5,1.57,3,2,0,1,0,1,2,1676305800,1101,0,30,0,-1,1,1,6,0,0,2,6,2,0,4,2,0,4,2,1,98,7,128,47,2.32,0.52,2.84,2,0,1,0,1,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,60,30,60,AEK Athens,Levadiakos,2.44,0.53,2.7,0.3,2.35,0.62,50,40,2.31,1.0,3.31,33,True,True,True,False,False,False,False,Greece_Super_League,,8.05,71%,0%,,,,,,,,,,,,,,,,,2023-02-13 16:30:00
2022-2023,22,1,2,3,4,5,9,0,1,0,0,2,3,8,7,14,14,15,16,51,49,Stadio Harilaou Kleánthis Vikelídis (Thessaloníki),,0,1,2.6,2.96,3.04,1.57,2.42,6.0,2.25,1.55,1.92,2.54,1.79,1.43,1.62,4.0,2.1,1.21,3,1,1,0,1,1,2,1676224800,960,0,30,0,-1,1,1,0,2,4,3,2,7,0,0,0,1,0,1,1,27,40,85,110,0.97,1.14,2.12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,65,25,60,Aris,Panathinaikos,1.94,2.17,2.3,2.2,1.48,2.29,60,35,1.72,1.3,3.02,36,True,True,True,False,False,False,True,Greece_Super_League,,11.5,47%,0%,,,,,,,,,,,,,,,,,2023-02-12 18:00:00
2022-2023,22,2,2,4,2,9,11,1,2,0,0,5,7,5,8,10,16,7,15,46,54,Stadio Theodoros Kolokotronis (Tripoli),,1,2,4.33,3.5,1.8,1.5,2.25,5.0,2.2,1.62,1.92,2.57,1.79,1.42,1.53,3.5,2.38,1.29,4,0,1,2,1,3,1,1676304000,-1,0,25,0,-1,1,1,1,4,1,5,5,6,1,0,0,2,1,2,1,39,54,66,106,1.26,1.83,3.09,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,65,25,60,Asteras Tripolis,PAOK,1.47,1.72,1.7,1.9,1.05,2.05,75,35,1.25,1.39,2.64,33,True,True,True,True,False,False,True,Greece_Super_League,,9.86,76%,100%,,,,,,,,,,,,,,,,,2023-02-13 16:00:00
2022-2023,22,2,1,3,3,5,8,3,1,0,0,4,2,6,8,11,11,19,17,48,52,Panthessaliko Stadio (Volos),,3,1,2.2,3.2,3.15,1.35,2.07,3.75,1.87,1.82,1.66,2.09,2.09,1.63,1.43,3.0,2.6,1.33,3,0,0,2,1,3,0,1676210400,5199,0,50,0,-1,1,1,0,2,3,3,2,6,1,0,2,1,1,3,1,36,30,82,99,1.18,1.0,2.18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,85,30,75,Volos NFC,Atromitos,0.94,0.69,1.3,0.8,1.52,1.25,50,15,1.3,1.03,2.33,33,True,True,True,False,False,False,True,Greece_Super_League,,,,,,,,,,,,,,,,,,,,,2023-02-12 14:00:00
2022-2023,22,6,1,7,3,6,9,1,2,0,0,8,2,7,2,17,6,12,18,70,30,Stadio Georgios Karaiskáki (Pireás (Piraeus)),,1,2,1.1,8.34,19.64,1.18,1.77,2.65,2.63,1.44,1.72,2.15,2.0,1.59,1.29,2.38,3.5,1.53,7,2,0,4,1,5,2,1676314800,116,0,55,0,-1,1,1,2,0,1,6,2,7,0,2,1,0,2,1,1,33,17,62,45,1.74,0.52,2.26,1,0,1,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,75,55,75,Olympiakos Piraeus,Panaitolikos,2.22,1.0,2.3,1.5,2.05,1.14,55,25,1.8,0.91,2.71,33,True,True,True,True,True,True,True,Greece_Super_League,,10.36,55%,20%,,,,,,,,,,,,,,,,,2023-02-13 19:00:00
2022-2023,22,0,0,0,1,4,5,1,2,0,1,2,5,14,7,21,16,17,15,60,40,Stadio Zosimades (Ioannina),,1,3,1.98,3.25,3.75,1.42,2.16,4.33,1.95,1.73,1.85,2.4,1.95,1.48,1.46,3.1,2.5,1.32,0,0,0,0,0,0,0,1676138400,-1,0,55,0,-1,1,1,0,1,1,3,1,4,0,0,1,3,0,4,1,56,25,122,83,1.56,1.29,2.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,80,35,80,PAS Giannina,Ionikos,1.31,0.71,1.3,0.6,0.95,0.67,50,20,1.34,1.04,2.38,33,False,False,False,False,False,False,False,Greece_Super_League,,4.61,25%,0%,,,,,,,,,,,,,,,,,2023-02-11 18:00:00
2022-2023,22,1,4,5,6,5,11,1,2,0,0,6,7,8,8,18,17,15,19,48,52,Dimotiko Athlitiko Kentro Lamias (Lamia),,1,2,2.6,3.0,2.75,1.5,2.44,4.75,2.0,1.75,1.9,2.54,1.8,1.43,1.53,3.5,2.38,1.29,5,0,2,1,2,3,2,1676300400,5130,0,45,0,-1,1,1,5,2,1,3,7,4,0,1,1,1,1,2,1,53,46,120,92,1.7,1.77,3.46,0,0,0,0,0,0,1,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,80,40,70,Lamia,OFI,1.06,1.56,0.7,1.0,0.57,0.95,55,20,1.16,1.01,2.17,33,True,True,True,True,True,False,True,Greece_Super_League,,3,72%,77%,,,,,,,,,,,,,,,,,2023-02-13 15:00:00
2022-2023,23,1,1,2,0,3,3,2,2,0,0,3,2,3,5,6,8,17,10,55,45,Stadio Theodoros Kolokotronis (Tripoli),,2,2,2.08,3.3,3.66,1.47,2.5,4.75,2.05,1.7,1.9,2.45,1.9,1.46,1.53,3.75,2.38,1.25,2,1,1,0,0,0,2,1676743200,-1,0,37,0,-1,1,1,0,2,0,1,2,1,1,1,1,1,2,2,1,37,42,107,101,0.87,0.9,1.77,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,15,19,-1,-1,-1,-1,-1,-1,32,68,18,45,Asteras Tripolis,PAS Giannina,1.47,0.76,1.64,0.64,1.05,0.95,69,32,1.25,0.97,2.22,33,True,True,False,False,False,False,True,Greece_Super_League,,6.29,62%,0%,,,,,,,,,,,,,,,,,2023-02-18 18:00:00
2022-2023,23,1,0,1,4,3,7,1,5,0,1,7,4,9,3,19,8,12,21,68,32,Stadio Peristeriou (Athína (Athens)),,1,6,1.7,3.35,5.0,1.45,2.4,4.75,2.05,1.7,1.63,2.1,2.05,1.6,1.5,3.4,2.5,1.3,1,1,0,0,0,0,1,1676908800,1109,0,43,0,-1,1,1,2,2,2,1,4,3,0,3,1,3,3,4,1,48,36,128,90,1.86,0.99,2.85,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,20,16,-1,-1,-1,-1,-1,-1,38,68,28,58,Atromitos,Levadiakos,1.59,0.53,1.7,0.27,1.19,0.59,63,33,1.32,0.96,2.28,33,True,False,False,False,False,False,False,Greece_Super_League,,17.27,41%,0%,,,,,,,,,,,,,,,,,2023-02-20 16:00:00
2022-2023,23,0,3,3,4,4,8,0,1,0,0,3,10,5,6,11,17,13,13,55,45,Stadio Thódoros Vardinoyánnis (Iraklio (Heraklion)),,0,1,2.88,3.2,2.6,1.42,2.25,4.5,1.95,1.8,1.88,2.45,1.93,1.44,1.5,3.4,2.5,1.3,3,0,2,0,1,1,2,1676914200,5131,0,27,0,-1,1,1,2,2,2,2,4,4,0,1,0,0,1,0,1,75,36,135,86,1.27,1.97,3.24,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,25,14,-1,-1,-1,-1,-1,-1,27,55,18,55,OFI,Aris,0.94,0.89,0.91,0.73,1.05,1.41,73,45,1.53,1.33,2.86,33,True,True,True,False,False,False,False,Greece_Super_League,,14.97,72%,20%,,,,,,,,,,,,,,,,,2023-02-20 17:30:00
2022-2023,23,2,0,2,13,0,13,0,2,0,1,9,2,16,0,34,2,7,12,73,27,Stadio Apóstolos Nikolaidis (Athína (Athens)),,0,3,1.35,4.35,8.0,1.33,2.0,3.75,2.5,1.5,1.8,2.35,2.0,1.5,1.4,3.0,2.75,1.36,2,0,0,2,0,2,0,1676732400,960,0,27,0,-1,1,1,9,0,4,0,9,4,0,1,0,2,1,2,1,86,13,149,44,2.83,0.37,3.19,1,0,1,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,64,18,55,Panathinaikos,Volos NFC,2.17,1.28,2.36,1.73,2.32,1.59,64,36,1.57,1.2,2.77,36,True,True,False,False,False,False,False,Greece_Super_League,,,,,,,,,,,,,,,,,,,,,2023-02-18 15:00:00
2022-2023,23,1,0,1,2,7,9,3,4,0,0,4,3,5,5,11,12,13,20,56,44,Stadio Panetolikou (Agrinio),,3,4,2.06,3.2,3.1,1.47,2.48,4.75,2.05,1.7,2.0,2.55,1.8,1.42,1.53,3.75,2.38,1.25,1,0,0,1,0,1,0,1676827800,1103,0,27,0,-1,1,1,0,2,2,5,2,7,3,2,0,2,5,2,1,34,44,98,88,1.11,1.04,2.15,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,22,15,-1,-1,-1,-1,-1,-1,27,69,23,59,Panaitolikos,Ionikos,0.82,0.71,0.82,0.64,1.09,0.68,73,32,1.01,1.07,2.08,33,True,False,False,False,False,False,False,Greece_Super_League,,2.48,82%,27%,,,,,,,,,,,,,,,,,2023-02-19 17:30:00
2022-2023,23,2,0,2,4,9,13,1,1,0,0,3,2,1,9,6,17,15,10,41,59,Stadio Toumbas (Thessaloníki),"Plateia Mikras Asias, Thessaloníki",1,1,2.29,3.1,2.76,1.45,2.55,4.75,2.05,1.7,1.7,2.25,1.95,1.53,1.53,3.75,2.38,1.25,2,1,0,1,0,1,1,1676831400,106,0,38,0,-1,1,1,1,5,3,4,6,7,0,1,1,0,1,1,1,47,71,89,107,0.81,1.35,2.16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,15,28,-1,-1,-1,1,0,1,48,73,29,71,PAOK,AEK Athens,2.0,2.17,2.18,2.0,2.0,2.38,53,28,2.0,1.65,3.65,36,True,True,False,False,False,False,False,Greece_Super_League,,6.91,45%,0%,,,,,,,,,,,,,,,,,2023-02-19 18:30:00
2022-2023,23,0,3,3,5,4,9,2,4,0,0,3,9,4,8,7,20,9,22,30,70,Dimotiko Athlitiko Kentro Lamias (Lamia),,2,4,9.4,5.0,1.33,1.3,1.75,3.5,2.63,1.44,1.88,2.45,1.93,1.46,1.36,2.75,3.0,1.4,3,0,1,0,2,2,1,1676815200,116,0,45,0,-1,1,1,3,3,2,1,6,3,1,0,1,4,1,5,1,31,59,55,153,0.88,2.14,3.02,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,27,27,-1,-1,-1,1,1,0,41,78,36,64,Lamia,Olympiakos Piraeus,1.06,1.83,0.64,1.82,0.55,2.09,60,23,1.22,1.69,2.91,33,True,True,True,False,False,False,False,Greece_Super_League,,3,41%,0%,,,,,,,,,,,,,,,,,2023-02-19 14:00:00
2022-2023,24,2,0,2,12,0,12,1,1,0,1,10,0,18,0,38,0,14,15,78,22,OPAP Arena (Athína (Athens)),,1,3,1.18,6.0,17.0,1.25,1.78,3.3,3.0,1.36,1.9,2.48,1.9,1.48,1.36,2.63,3.0,1.44,2,1,0,1,0,1,1,1677339000,1101,0,27,0,-1,1,1,7,0,5,0,7,5,1,2,0,0,3,0,1,129,9,173,50,3.39,0.08,3.47,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,21,13,-1,-1,-1,-1,-1,-1,50,69,36,59,AEK Athens,Asteras Tripolis,2.44,0.38,2.73,0.45,2.27,1.04,50,32,2.31,1.15,3.46,33,True,True,False,False,False,False,False,Greece_Super_League,,9.22,70%,20%,,,,,,,,,,,,,,,,,2023-02-25 15:30:00
