season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_under_85,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_corners_over_85,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_btts_yes,pinnacle_btts_no,date
2016-2017,5,2,2,4,3,8,11,1,2,0,0,4,6,6,4,10,10,13,19,43,57,Stadion Park mladeži,"Hrvatske mornarice 10, Brodarica, Split",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,2,2,2,1471024800,-1,0,50,0,500,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,50,75,Split,Cibalia,0.72,0.28,0.0,0.0,0.5,0.25,25,25,0.0,0.0,0.0,36,True,True,True,True,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-12 18:00:00
2016-2017,5,2,1,3,13,5,18,0,0,0,0,7,2,16,3,23,5,6,10,60,40,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1471107600,122,0,75,0,1691,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,50,Dinamo Zagreb,Inter Zaprešić,2.22,0.44,2.0,0.5,2.5,0.5,50,0,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-13 17:00:00
2016-2017,5,1,0,1,5,5,10,2,3,0,0,3,0,5,5,8,5,13,21,54,46,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1471114800,1215,0,100,0,3022,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,3,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,75,100,Rijeka,Lokomotiva Zagreb,2.89,0.83,3.0,0.5,2.5,0.5,25,0,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-13 19:00:00
2016-2017,5,0,0,0,10,0,10,0,0,0,0,6,2,8,2,14,4,16,14,52,48,Stadion Aldo Drosina,"Marsovo polje, Pula",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1471194000,-1,0,75,0,1003,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,75,0,50,Istra 1961,Slaven Koprivnica,1.28,0.61,0.5,1.0,0.25,2.0,100,25,0.0,0.0,0.0,36,False,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-14 17:00:00
2016-2017,5,1,1,2,15,5,20,3,4,0,0,2,2,6,4,8,6,26,20,54,46,Stadion Gradski vrt,"Delnička bb, Osijek",3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1471201200,-1,0,0,0,6613,-1,1,-1,-1,-1,-1,-1,-1,0,2,3,2,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,0,75,Osijek,Hajduk Split,2.0,1.67,0.0,3.0,2.25,2.25,100,75,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-14 19:00:00
2016-2017,6,1,0,1,3,4,7,0,2,0,0,9,5,9,4,18,9,5,13,65,35,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1471629600,122,0,50,0,1424,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,50,17,34,Dinamo Zagreb,Split,2.22,0.28,2.33,1.0,2.6,0.6,67,50,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-19 18:00:00
2016-2017,6,1,1,2,2,8,10,4,0,0,0,6,4,2,5,8,9,13,13,48,52,Stadion Cibalia,"Hansa Dietricha Genschera 10b, Vinkovci",4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1471712400,-1,0,42,0,1000,-1,1,-1,-1,-1,-1,-1,-1,2,0,2,0,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,100,59,100,Cibalia,Istra 1961,0.89,0.89,0.33,0.0,0.4,0.4,34,0,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-20 17:00:00
2016-2017,6,2,3,5,1,8,9,1,5,0,0,2,3,3,7,5,10,12,14,45,55,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,1,3,4,1,1471719600,1864,0,33,0,905,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,3,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,67,17,33,Slaven Koprivnica,Osijek,1.5,1.67,2.33,3.0,1.8,2.0,67,33,0.0,0.0,0.0,36,True,True,True,True,True,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-20 19:00:00
2016-2017,6,2,1,3,1,8,9,3,1,0,0,5,9,2,8,7,17,22,9,44,56,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1471798800,1862,0,59,0,323,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,84,17,50,Inter Zaprešić,Lokomotiva Zagreb,1.11,0.83,0.5,0.33,0.4,0.4,84,17,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-21 17:00:00
2016-2017,6,2,4,6,5,7,12,4,4,0,0,3,5,2,6,5,11,19,17,53,47,Stadion Poljud,"8. Mediteranskih igara 2, Split",4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,1,2,3,3,1471806000,1215,0,17,0,10374,-1,1,-1,-1,-1,-1,-1,-1,2,1,2,3,3,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,84,0,84,Hajduk Split,Rijeka,2.17,2.0,1.5,2.33,2.0,2.6,34,17,0.0,0.0,0.0,36,True,True,True,True,True,True,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-21 19:00:00
2016-2017,7,0,0,0,11,2,13,2,4,1,0,5,2,8,4,13,6,14,16,55,45,Stadion Park mladeži,"Hrvatske mornarice 10, Brodarica, Split",3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1472234400,-1,0,50,0,500,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,3,1,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,84,33,67,Split,Inter Zaprešić,0.72,0.44,0.33,0.33,0.5,0.83,33,17,0.0,0.0,0.0,36,False,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-26 18:00:00
2016-2017,7,2,0,2,6,14,20,4,3,0,0,4,5,1,6,5,11,24,18,53,47,Stadion Gradski vrt,"Delnička bb, Osijek",4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,1472317200,1864,0,75,0,4451,-1,1,-1,-1,-1,-1,-1,-1,1,0,3,3,1,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,75,100,Osijek,Cibalia,2.0,0.28,0.5,0.5,2.17,0.5,50,25,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-27 17:00:00
2016-2017,7,2,0,2,5,0,5,0,3,0,1,2,0,6,0,8,0,8,18,70,30,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1472324400,1215,0,50,0,3451,-1,1,-1,-1,-1,-1,-1,-1,0,3,0,1,3,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,25,50,Rijeka,Slaven Koprivnica,2.89,0.61,3.0,1.0,2.67,1.5,75,50,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-27 19:00:00
2016-2017,7,0,2,2,4,4,8,2,3,1,0,7,7,2,6,9,13,16,20,45,55,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,1,1472403600,1863,0,42,0,1327,-1,1,-1,-1,-1,-1,-1,-1,2,3,1,0,5,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,59,17,34,Lokomotiva Zagreb,Hajduk Split,1.61,1.67,0.5,2.33,0.33,1.67,75,42,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-28 17:00:00
2016-2017,7,1,2,3,8,3,11,2,2,0,0,4,9,5,8,9,17,18,24,48,52,Stadion Aldo Drosina,"Marsovo polje, Pula",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1472410800,122,0,17,0,2012,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,67,25,84,Istra 1961,Dinamo Zagreb,1.28,2.56,0.67,3.0,0.5,2.67,75,34,0.0,0.0,0.0,36,True,True,True,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-08-28 19:00:00
2016-2017,8,1,1,2,2,10,12,3,1,0,0,3,7,3,19,6,26,17,15,36,64,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,1,1,1473436800,-1,0,46,0,2635,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,1,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,88,13,54,Inter Zaprešić,Hajduk Split,1.11,1.67,1.33,2.5,0.86,1.86,84,13,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-09 16:00:00
2016-2017,8,0,3,3,6,1,7,5,3,1,0,3,4,6,6,9,10,15,16,54,46,Stadion Park mladeži,"Hrvatske mornarice 10, Brodarica, Split",6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,1,1,2,1473519600,1857,0,46,0,596,-1,1,-1,-1,-1,-1,-1,-1,3,3,3,0,6,3,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,2,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,75,29,75,Split,Istra 1961,0.72,0.89,0.5,0.33,0.57,0.43,42,25,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-10 15:00:00
2016-2017,8,0,1,1,8,2,10,0,5,0,0,11,4,14,2,25,6,8,20,66,34,Stadion Maksimir,"Maksimirska cesta 128, Zagreb",0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,1473526800,1864,0,63,0,3012,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,5,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,13,50,Dinamo Zagreb,Osijek,2.22,1.67,2.5,3.0,2.71,2.29,50,25,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-10 17:00:00
2016-2017,8,2,3,5,6,2,8,1,1,0,0,5,7,11,0,16,7,18,12,54,46,Gradski Stadion (Koprivnica),"Mihovila Pavleka Miškine bb 12, Koprivnica",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,0,3,3,2,1473606000,1859,0,63,0,679,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,25,75,Slaven Koprivnica,Lokomotiva Zagreb,1.5,0.83,1.75,0.25,1.29,0.29,50,25,0.0,0.0,0.0,36,True,True,True,True,True,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-11 15:00:00
2016-2017,8,0,0,0,0,5,5,2,2,0,0,0,6,7,16,7,22,18,19,43,57,Stadion Cibalia,"Hansa Dietricha Genschera 10b, Vinkovci",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1473613200,-1,0,50,0,1386,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,88,38,88,Cibalia,Rijeka,0.89,2.0,0.5,2.5,0.43,2.71,63,13,0.0,0.0,0.0,36,False,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-11 17:00:00
2016-2017,9,4,0,4,6,0,6,1,2,0,0,13,4,8,1,21,5,17,10,54,46,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,2,0,2,2,1474041600,1859,0,50,0,192,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,2,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,34,50,Lokomotiva Zagreb,Cibalia,1.61,0.28,0.33,0.33,0.63,0.5,50,17,0.0,0.0,0.0,36,True,True,True,True,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-16 16:00:00
2016-2017,9,4,1,5,8,5,13,2,2,0,0,9,8,11,7,20,15,18,14,49,51,Stadion Aldo Drosina,"Marsovo polje, Pula",2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,1,2,3,1474124400,1857,0,50,0,1044,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,2,0,4,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,63,13,63,Istra 1961,Inter Zaprešić,1.28,0.44,0.5,0.5,0.75,0.88,63,38,0.0,0.0,0.0,36,True,True,True,True,True,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-17 15:00:00
2016-2017,9,4,0,4,2,1,3,1,1,0,0,9,4,5,6,14,10,22,18,50,50,Stadion Poljud,"8. Mediteranskih igara 2, Split",1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,3,0,3,1,1474131600,1863,0,33,0,5890,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,17,67,Hajduk Split,Slaven Koprivnica,2.17,0.61,1.0,0.67,1.75,1.13,50,17,0.0,0.0,0.0,36,True,True,True,True,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-17 17:00:00
2016-2017,9,3,0,3,6,3,9,0,2,0,0,10,0,10,4,20,4,5,8,-1,-1,Stadion Gradski vrt,"Delnička bb, Osijek",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0,3,0,1474210800,1864,0,17,0,2825,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,34,17,34,Osijek,Split,2.0,0.28,1.33,0.67,2.38,0.5,100,67,0.0,0.0,0.0,36,True,True,True,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-18 15:00:00
2016-2017,9,5,2,7,9,2,11,1,2,0,0,10,7,7,5,17,12,7,7,-1,-1,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,3,2,5,2,1474218000,1215,0,33,0,5589,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,33,100,Rijeka,Dinamo Zagreb,2.89,2.56,3.0,3.0,2.5,2.38,50,17,0.0,0.0,0.0,36,True,True,True,True,True,True,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-18 17:00:00
2016-2017,10,0,1,1,2,8,10,5,0,0,0,4,6,5,7,9,13,23,20,34,66,Stadion Kranjčevićeva,"Kranjčevićeva 4, Zagreb",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1474646400,122,0,38,0,1989,-1,1,-1,-1,-1,-1,-1,-1,1,0,4,0,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,88,38,75,Lokomotiva Zagreb,Dinamo Zagreb,1.61,2.56,1.0,2.25,0.89,2.11,38,13,0.0,0.0,0.0,36,True,False,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-23 16:00:00
2016-2017,10,1,1,2,6,2,8,0,0,0,0,8,6,9,3,17,9,14,15,61,39,Stadion ŠRC Zaprešić,"Vladimira Novaka bb, Zaprešić",0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,2,1474729200,-1,0,50,0,236,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,88,0,50,Inter Zaprešić,Slaven Koprivnica,1.11,0.61,1.25,0.5,0.78,1.0,75,13,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-24 15:00:00
2016-2017,10,6,1,7,9,1,10,2,1,0,0,0,0,0,0,0,0,10,16,-1,-1,Stadion Poljud,"8. Mediteranskih igara 2, Split",2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,5,0,5,2,1474736400,1863,0,38,0,6061,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,100,50,88,Hajduk Split,Cibalia,2.17,0.28,1.5,0.25,1.89,0.44,13,0,0.0,0.0,0.0,36,True,True,True,True,True,True,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-24 17:00:00
2016-2017,10,1,1,2,7,3,10,1,4,0,0,4,5,9,5,13,10,17,20,54,46,Stadion Gradski vrt,"Delnička bb, Osijek",1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,2,0,1474815600,-1,0,38,0,3051,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,3,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,88,38,75,Osijek,Istra 1961,2.0,0.89,1.75,1.0,2.44,1.0,50,13,0.0,0.0,0.0,36,True,True,False,False,False,False,True,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-25 15:00:00
2016-2017,10,2,0,2,11,1,12,0,2,0,0,11,0,8,2,19,2,15,6,67,33,Stadion HNK Rijeka,"Rujevica ulica 6B, Rijeka",0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2,1474822800,1215,0,25,0,3891,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,2,0,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,50,25,50,Rijeka,Split,2.89,0.28,3.0,0.5,2.56,0.44,63,50,0.0,0.0,0.0,36,True,True,False,False,False,False,False,Croatia_HNL,,,,,,,,,,,,,,,,,,,,,2016-09-25 17:00:00
