season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over35,pinnacle_ft_over25,pinnacle_ft_over15,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_ft_x,pinnacle_ft_2,pinnacle_ft_1,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_1st_half_over05,pinnacle_1st_half_under05,date
2023-2024,1,2,3,5,9,5,14,2,4,0,0,5,6,7,3,20,13,9,8,52,48,MCH Arena (Herning),,2,4,1.9,3.6,3.9,1.25,1.84,2.95,1.67,2.1,1.5,2.0,2.45,1.8,1.33,2.63,3.25,1.44,5,0,1,2,2,4,1,1711980000,986,0,45,0,-1,1,1,6,3,3,2,9,5,1,1,1,3,2,4,1,67,27,107,67,1.6,1.19,2.78,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,17,16,-1,-1,-1,1,6,12,41,87,23,60,Midtjylland,Nordsjælland,2.13,1.56,2.36,1.36,2.18,1.68,60,14,1.65,1.49,3.14,32,True,True,True,True,True,False,True,Denmark_Superliga,,11.5,87%,75%,,,,,,,,,,,,,,,,,2024-04-01 14:00:00
2023-2024,1,2,2,4,6,6,12,3,1,0,0,5,6,7,4,16,12,8,9,60,40,JYSK park (Silkeborg),,3,1,3.01,3.3,2.44,1.42,2.01,4.3,1.95,1.8,1.68,2.0,2.08,1.8,1.5,3.4,2.5,1.3,4,1,1,1,1,2,2,1711987200,-1,0,46,0,-1,1,1,1,3,5,3,4,8,2,0,1,1,2,2,1,35,37,135,95,1.38,1.33,2.71,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,16,14,-1,-1,-1,1,5,10,32,73,23,69,Silkeborg,AGF,1.31,1.38,1.55,1.64,1.23,1.64,69,27,1.42,1.17,2.59,32,True,True,True,True,False,False,True,Denmark_Superliga,,8.61,78%,100%,,,,,,,,,,,,,,,,,2024-04-01 16:00:00
2023-2024,1,0,1,1,5,5,10,3,3,1,0,3,6,6,6,16,17,13,11,65,35,Nature Energy Park (Odense),,4,3,1.88,3.43,4.4,1.37,2.01,3.95,1.95,1.8,1.42,1.65,2.63,2.13,1.44,3.25,2.63,1.33,1,0,1,0,0,0,1,1712077200,3647,0,64,0,-1,1,1,1,3,4,2,4,6,1,0,3,3,1,6,1,61,36,134,86,1.24,1.44,2.68,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,26,17,-1,-1,-1,1,7,7,55,87,32,59,OB,Vejle,0.38,0.88,0.27,0.64,1.09,0.86,46,14,1.37,1.1,2.47,32,True,False,False,False,False,False,False,Denmark_Superliga,,9.1,98%,100%,,,,,,,,,,,,,,,,,2024-04-02 17:00:00
2023-2024,2,0,0,0,7,8,15,1,4,0,0,2,2,3,5,6,7,10,12,49,51,Lyngby Stadion (Lyngby),,1,4,3.03,3.55,2.28,1.25,1.72,2.8,1.62,2.2,1.36,1.62,2.9,2.18,1.33,2.63,3.25,1.44,0,0,0,0,0,0,0,1712336400,-1,0,64,0,-1,1,1,6,3,1,5,9,6,0,1,1,3,1,4,1,44,56,110,95,0.79,0.99,1.79,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,32,26,-1,-1,-1,1,11,12,50,78,18,69,Lyngby,OB,1.56,1.63,1.45,1.91,1.0,1.04,50,23,1.4,1.19,2.59,32,False,False,False,False,False,False,False,Denmark_Superliga,,15.23,97%,100%,,,,,,,,,,,,,,,,,2024-04-05 17:00:00
2023-2024,2,1,3,4,0,3,3,3,1,0,0,4,7,6,8,12,18,8,4,54,46,Pro Ventilation Arena (Hvidovre),,3,1,4.2,3.8,1.73,1.25,1.67,2.91,1.7,2.05,1.38,1.65,2.85,2.13,1.33,2.63,3.25,1.44,4,0,2,1,1,2,2,1712491200,2521,0,69,0,-1,1,1,0,2,0,1,2,1,1,0,2,1,1,3,1,44,57,132,107,1.25,1.85,3.1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,38,16,-1,-1,-1,1,11,9,69,91,36,78,Hvidovre,Randers,0.38,1.0,0.18,0.91,0.48,1.13,32,9,1.12,1.3,2.42,32,True,True,True,True,False,False,True,Denmark_Superliga,,18.41,59%,74%,,,,,,,,,,,,,,,,,2024-04-07 12:00:00
2023-2024,2,1,1,2,8,4,12,2,3,0,0,6,4,4,3,13,8,17,13,50,50,Vejle Stadion (Vejle),,2,3,2.8,3.1,2.5,1.35,2.0,3.65,1.8,1.95,1.57,1.98,2.28,1.82,1.44,3.25,2.63,1.33,2,0,0,1,1,2,0,1712491200,-1,0,45,0,-1,1,1,5,3,3,1,8,4,1,1,1,2,2,3,1,46,50,110,98,1.4,1.09,2.49,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,28,16,-1,-1,-1,1,9,7,36,69,18,59,Vejle,Viborg,1.38,0.75,1.09,0.45,0.96,1.13,64,32,1.24,1.25,2.49,32,True,True,False,False,False,False,True,Denmark_Superliga,,23,65%,0%,,,,,,,,,,,,,,,,,2024-04-07 12:00:00
2023-2024,2,2,1,3,12,4,16,2,1,0,0,7,5,2,12,18,20,3,10,50,50,Right to Dream Park (Farum),,2,1,2.8,3.3,2.38,1.22,1.73,2.8,1.55,2.25,1.4,1.73,2.75,2.0,1.33,2.59,3.31,1.5,3,2,0,0,1,1,2,1712498400,986,0,60,0,-1,1,1,4,3,8,1,7,9,2,0,0,1,2,1,1,43,65,64,97,1.37,1.89,3.26,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,10,18,-1,-1,-1,1,16,6,60,82,32,73,Nordsjælland,København,2.06,1.88,2.0,2.09,1.74,1.96,41,18,1.79,1.62,3.41,32,True,True,True,False,False,False,True,Denmark_Superliga,,18.05,58%,13%,,,,,,,,,,,,,,,,,2024-04-07 14:00:00
2023-2024,2,0,1,1,5,3,8,3,4,1,0,3,4,2,4,8,9,11,9,53,47,Ceres Park & Arena (Århus),,5,4,3.1,3.3,2.25,1.33,1.99,3.7,1.8,1.95,1.68,2.0,2.08,1.73,1.44,3.25,2.63,1.33,1,0,1,0,0,0,1,1712505600,955,0,60,0,-1,1,1,1,1,4,2,2,6,1,1,3,3,2,6,1,43,34,108,102,0.85,1.04,1.9,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,29,15,-1,-1,-1,1,8,11,59,78,41,69,AGF,Midtjylland,1.38,1.81,1.64,2.0,1.61,2.09,41,23,1.52,1.5,3.02,32,True,False,False,False,False,False,False,Denmark_Superliga,,18.21,68%,0%,,,,,,,,,,,,,,,,,2024-04-07 16:00:00
2023-2024,2,1,1,2,4,4,8,1,1,0,0,5,4,8,4,14,10,9,6,53,47,Brøndby Stadion (Brøndby),,1,1,1.48,4.0,5.25,1.22,1.65,2.7,1.8,1.95,1.58,1.77,2.38,1.95,1.33,2.5,3.25,1.5,2,0,0,1,1,2,0,1712595600,-1,0,60,0,-1,1,1,3,1,1,3,4,4,0,0,1,1,0,2,1,63,31,138,76,1.64,1.02,2.65,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,23,9,-1,-1,-1,1,3,10,64,87,46,82,Brøndby,Silkeborg,1.88,0.94,2.09,0.91,2.17,1.22,36,14,1.59,1.16,2.75,32,True,True,False,False,False,False,True,Denmark_Superliga,,,,,,,,,,,,,,,,,,,,,2024-04-08 17:00:00
2023-2024,3,1,3,4,3,6,9,1,2,0,0,4,8,2,6,10,18,6,5,40,60,Nature Energy Park (Odense),,1,2,2.36,3.34,2.9,1.27,1.81,3.08,1.68,2.15,1.46,1.78,2.55,1.95,1.38,2.65,2.9,1.42,4,1,1,0,2,2,2,1712941200,2526,0,54,0,-1,1,1,2,3,1,3,5,4,0,1,1,1,1,2,1,57,38,96,116,1.08,1.73,2.81,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,24,20,-1,-1,-1,1,8,8,46,88,30,80,OB,Viborg,0.38,0.75,0.25,0.5,1.04,1.13,55,13,1.36,1.24,2.6,32,True,True,True,True,False,False,True,Denmark_Superliga,,15.59,90%,99%,,,,,,,,,,,,,,,,,2024-04-12 17:00:00
2023-2024,3,1,1,2,3,3,6,0,2,0,0,6,8,4,2,15,12,12,18,51,49,Lyngby Stadion (Lyngby),,0,2,1.69,3.95,4.5,1.22,1.76,2.85,1.7,2.05,1.32,1.52,3.1,2.4,1.33,2.63,3.25,1.44,2,0,0,1,1,2,0,1713096000,-1,0,46,0,-1,1,1,0,1,3,2,1,5,0,1,0,1,1,1,1,42,46,115,94,1.37,1.53,2.9,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,22,21,-1,-1,-1,1,7,4,46,71,34,63,Lyngby,Hvidovre,1.56,0.88,1.42,0.75,1.0,0.46,54,30,1.35,1.13,2.48,32,True,True,False,False,False,False,True,Denmark_Superliga,,25.14,68%,6%,,,,,,,,,,,,,,,,,2024-04-14 12:00:00
2023-2024,3,1,2,3,6,4,10,2,1,0,0,4,5,1,6,7,14,11,7,52,48,Vejle Stadion (Vejle),,2,1,2.95,3.2,2.38,1.33,2.16,3.6,1.8,1.95,1.46,1.75,2.55,1.98,1.44,3.25,2.63,1.33,3,0,1,1,1,2,1,1713096000,2521,0,63,0,-1,1,1,4,1,2,3,5,5,2,0,0,1,2,1,1,72,47,125,110,1.13,1.39,2.53,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,31,28,-1,-1,-1,1,9,7,54,75,34,59,Vejle,Randers,1.38,1.0,1.08,1.08,0.96,1.21,46,25,1.25,1.35,2.6,32,True,True,True,False,False,False,True,Denmark_Superliga,,24.29,58%,25%,,,,,,,,,,,,,,,,,2024-04-14 12:00:00
2023-2024,3,2,2,4,2,6,8,0,1,0,0,6,4,1,2,10,8,3,10,44,56,Ceres Park & Arena (Århus),,0,1,3.5,3.4,2.1,1.35,2.1,3.8,1.91,1.91,1.85,2.4,1.85,1.5,1.44,3.25,2.63,1.33,4,1,1,1,1,2,2,1713103200,-1,0,50,0,-1,1,1,2,5,0,1,7,1,0,0,0,1,0,1,1,41,50,101,118,1.17,1.04,2.21,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,19,19,-1,-1,-1,1,9,7,59,71,38,71,AGF,Brøndby,1.38,2.0,1.5,2.25,1.54,2.13,42,29,1.47,1.29,2.76,32,True,True,True,True,False,False,True,Denmark_Superliga,,21.65,70%,17%,,,,,,,,,,,,,,,,,2024-04-14 14:00:00
2023-2024,3,2,2,4,9,8,17,1,2,0,0,6,5,6,8,14,17,9,9,40,60,MCH Arena (Herning),,1,2,2.69,3.29,2.55,1.23,1.82,2.89,1.67,2.1,1.68,2.2,2.06,1.6,1.36,2.75,3.0,1.4,4,2,1,0,1,1,3,1713110400,-1,0,59,0,-1,1,1,4,1,5,7,5,12,0,2,1,0,2,1,1,33,76,86,103,1.42,1.72,3.14,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,15,25,-1,-1,-1,1,8,9,59,92,29,71,Midtjylland,København,2.13,1.88,2.17,1.92,2.13,1.88,42,9,1.65,1.64,3.29,32,True,True,True,True,False,False,True,Denmark_Superliga,,19.57,71%,75%,,,,,,,,,,,,,,,,,2024-04-14 16:00:00
2023-2024,3,0,1,1,4,4,8,1,2,0,0,6,7,8,4,16,13,7,7,58,42,JYSK park (Silkeborg),,1,2,3.5,3.5,1.83,1.22,1.65,2.75,1.57,2.25,1.56,1.97,2.27,1.78,1.3,2.5,3.4,1.5,1,0,0,0,1,1,0,1713200400,986,0,46,0,-1,1,1,2,2,2,2,4,4,0,1,1,1,1,2,1,46,32,116,92,1.64,1.42,3.07,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,14,14,-1,-1,-1,1,7,8,46,84,25,63,Silkeborg,Nordsjælland,1.31,1.56,1.5,1.5,1.21,1.79,54,17,1.42,1.46,2.88,32,True,False,False,False,False,False,False,Denmark_Superliga,,15.05,66%,100%,,,,,,,,,,,,,,,,,2024-04-15 17:00:00
2023-2024,4,2,2,4,2,6,8,6,2,0,0,4,7,5,4,13,14,15,13,58,42,Cepheus Park Randers (Randers),,6,2,1.85,3.3,3.7,1.26,1.75,3.09,1.7,2.0,1.45,1.75,2.55,1.98,1.36,2.62,2.88,1.42,4,0,0,2,2,4,0,1713546000,-1,0,50,0,-1,1,1,1,4,1,2,5,3,1,1,5,1,2,6,1,82,37,133,85,1.45,1.46,2.91,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,20,21,-1,-1,-1,1,6,6,46,54,21,63,Randers,OB,1.5,1.63,1.33,1.83,1.28,1.0,54,46,1.39,1.17,2.56,32,True,True,True,True,False,False,True,Denmark_Superliga,,14.52,57%,89%,,,,,,,,,,,,,,,,,2024-04-19 17:00:00
2023-2024,4,2,1,3,3,4,7,3,2,0,0,6,4,4,7,16,16,11,9,54,46,Pro Ventilation Arena (Hvidovre),,3,2,3.1,3.5,2.15,1.28,1.8,3.1,1.7,2.05,1.41,1.73,2.63,2.0,1.36,2.75,3.0,1.4,3,1,0,1,1,2,1,1713700800,3660,0,63,0,-1,1,1,1,2,2,2,3,4,0,0,3,2,0,5,1,42,60,73,133,1.36,1.42,2.78,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,21,27,-1,-1,-1,1,13,8,55,80,25,58,Hvidovre,Vejle,0.38,0.88,0.17,0.83,0.48,0.92,46,21,1.13,1.13,2.26,32,True,True,True,False,False,False,True,Denmark_Superliga,,12.66,62%,100%,,,,,,,,,,,,,,,,,2024-04-21 12:00:00
2023-2024,4,2,1,3,6,10,16,3,1,0,0,7,4,6,5,14,11,15,10,54,46,Energi Viborg Arena (Viborg),,3,1,1.78,3.7,4.1,1.26,1.8,3.05,1.8,1.95,1.34,1.6,2.95,2.17,1.36,2.63,3.0,1.44,3,1,1,1,0,1,2,1713700800,2526,0,59,0,-1,1,1,2,5,4,5,7,9,2,0,1,1,2,2,1,57,43,117,84,1.73,1.16,2.89,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,13,14,-1,-1,-1,1,5,12,75,80,42,71,Viborg,Lyngby,1.75,0.69,1.75,0.58,1.2,1.0,25,21,1.52,1.13,2.65,32,True,True,True,False,False,False,True,Denmark_Superliga,,14.47,45%,95%,,,,,,,,,,,,,,,,,2024-04-21 12:00:00
2023-2024,4,2,0,2,1,1,2,2,1,0,0,5,3,5,4,12,7,8,5,42,58,Parken (København),,2,1,1.36,5.0,7.5,1.17,1.46,2.25,1.8,1.95,1.49,1.85,2.4,1.95,1.25,2.2,3.75,1.62,2,1,0,1,0,1,1,1713708000,55,0,50,0,-1,1,1,1,1,0,0,2,0,1,1,1,0,2,1,1,60,42,110,109,1.42,0.97,2.39,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,18,17,-1,-1,-1,1,4,7,63,92,46,75,København,Silkeborg,1.88,0.94,1.83,0.92,1.84,1.16,38,8,2.01,1.15,3.16,32,True,True,False,False,False,False,False,Denmark_Superliga,,5.75,39%,100%,,,,,,,,,,,,,,,,,2024-04-21 14:00:00
2023-2024,4,2,1,3,5,6,11,2,2,0,0,5,8,2,7,8,21,4,11,50,50,Brøndby Stadion (Brøndby),,2,2,2.1,3.4,3.0,1.25,1.74,2.95,1.67,2.1,1.82,2.33,1.98,1.52,1.36,2.63,3.0,1.44,3,2,0,0,1,1,2,1713715200,2517,0,63,0,-1,1,1,4,3,1,3,7,4,1,1,1,1,2,2,1,51,48,90,108,1.17,1.86,3.03,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,25,33,-1,-1,-1,1,5,6,63,79,38,71,Brøndby,Midtjylland,1.88,1.81,2.0,2.08,2.08,2.08,38,21,1.59,1.46,3.05,32,True,True,True,False,False,False,True,Denmark_Superliga,,,,,,,,,,,,,,,,,,,,,2024-04-21 16:00:00
2023-2024,4,7,2,9,8,3,11,0,3,0,0,11,4,3,1,16,8,7,8,58,42,Right to Dream Park (Farum),,0,3,1.75,3.6,4.06,1.26,1.65,3.1,1.91,1.91,1.78,1.78,2.02,2.02,1.36,2.75,3.0,1.4,9,3,1,4,1,5,4,1713805200,986,0,58,0,-1,1,1,6,1,2,2,7,4,0,1,0,2,1,2,1,47,38,113,94,2.0,0.88,2.89,1,0,1,0,0,0,1,1,0,0,2,0,0,0,1,15,15,-1,-1,-1,1,3,7,42,71,34,75,Nordsjælland,AGF,2.06,1.38,2.08,1.58,1.84,1.52,59,29,1.75,1.18,2.93,32,True,True,True,True,True,True,True,Denmark_Superliga,,5.14,66%,100%,,,,,,,,,,,,,,,,,2024-04-22 17:00:00
2023-2024,5,1,1,2,4,4,8,0,1,0,0,6,4,4,7,13,14,7,16,55,45,Lyngby Stadion (Lyngby),,0,1,2.4,3.0,3.0,1.35,2.1,3.7,1.8,1.95,1.4,1.7,2.65,2.05,1.44,3.25,2.63,1.33,2,1,0,0,1,1,1,1714150800,-1,0,62,0,-1,1,1,1,3,3,1,4,4,0,1,0,0,1,0,1,44,56,74,116,1.37,1.39,2.76,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,24,32,-1,-1,-1,1,9,7,42,77,19,54,Lyngby,Vejle,1.56,0.88,1.38,0.77,0.96,0.88,58,23,1.35,1.15,2.5,32,True,True,False,False,False,False,True,Denmark_Superliga,,17.45,72%,100%,,,,,,,,,,,,,,,,,2024-04-26 17:00:00
2023-2024,5,0,0,0,7,8,15,3,0,0,0,6,6,2,3,11,15,11,8,48,52,Energi Viborg Arena (Viborg),,3,0,2.89,3.63,2.06,1.27,1.91,3.05,1.67,2.1,1.42,1.73,2.6,2.0,1.36,2.63,3.0,1.44,0,0,0,0,0,0,0,1714305600,-1,0,77,0,-1,1,1,5,4,2,4,9,6,1,0,2,0,1,2,1,62,58,83,119,1.37,1.42,2.79,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,25,25,-1,-1,-1,1,9,8,81,92,42,73,Viborg,Randers,1.75,1.0,1.85,1.23,1.27,1.27,19,8,1.54,1.35,2.89,32,False,False,False,False,False,False,False,Denmark_Superliga,,18.66,63%,100%,,,,,,,,,,,,,,,,,2024-04-28 12:00:00
2023-2024,5,1,2,3,14,5,19,1,2,0,0,9,9,5,4,18,19,7,13,56,44,Nature Energy Park (Odense),,1,2,1.92,2.38,5.93,1.22,1.65,2.75,1.7,2.05,1.42,1.73,2.6,2.0,1.33,2.5,3.25,1.5,3,0,1,1,1,2,1,1714305600,3660,0,50,0,-1,1,1,2,4,12,1,6,13,1,2,0,0,3,0,1,83,26,116,71,2.11,1.64,3.75,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,21,17,-1,-1,-1,1,6,7,54,77,42,69,OB,Hvidovre,0.38,0.88,0.23,0.77,1.0,0.58,46,23,1.33,1.16,2.49,32,True,True,True,False,False,False,True,Denmark_Superliga,,17.11,71%,100%,,,,,,,,,,,,,,,,,2024-04-28 12:00:00
2023-2024,5,1,1,2,5,5,10,1,2,0,0,7,5,10,3,21,12,9,12,50,50,Right to Dream Park (Farum),,1,2,4.02,6.57,1.41,1.23,1.7,2.75,1.57,2.25,1.42,1.73,2.6,2.0,1.33,2.5,3.25,1.5,2,0,1,1,0,1,1,1714312800,-1,0,58,0,-1,1,1,2,3,3,2,5,5,0,0,1,2,0,3,1,69,34,89,73,2.05,1.11,3.16,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,19,15,-1,-1,-1,1,6,15,70,73,46,73,Nordsjælland,Brøndby,2.06,2.0,2.15,2.15,1.88,2.12,31,27,1.77,1.27,3.04,32,True,True,False,False,False,False,True,Denmark_Superliga,,16.98,56%,100%,,,,,,,,,,,,,,,,,2024-04-28 14:00:00
2023-2024,5,3,2,5,4,4,8,2,1,0,0,8,5,4,1,17,6,10,11,60,40,Parken (København),,2,1,1.45,4.5,7.0,1.29,1.85,3.35,2.05,1.7,1.57,1.91,2.23,1.8,1.36,2.75,3.0,1.4,5,0,0,3,2,5,0,1714320000,55,0,50,0,-1,1,1,1,2,3,2,3,5,1,1,1,0,2,1,1,59,32,138,80,1.76,0.97,2.73,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27,22,-1,-1,-1,1,6,7,47,85,35,77,København,AGF,1.88,1.38,1.92,1.46,1.88,1.46,54,16,1.97,1.16,3.13,32,True,True,True,True,True,False,True,Denmark_Superliga,,18.41,55%,100%,,,,,,,,,,,,,,,,,2024-04-28 16:00:00
2023-2024,5,3,0,3,1,5,6,1,2,0,0,6,2,6,7,13,10,7,14,55,45,JYSK park (Silkeborg),,1,2,5.93,4.59,1.38,1.24,1.69,2.86,1.7,2.05,1.54,1.95,2.3,1.77,1.33,2.63,3.25,1.44,3,3,0,0,0,0,3,1714410000,2522,0,50,0,-1,1,1,1,0,0,5,1,5,0,0,1,2,0,3,1,33,36,88,135,1.42,0.99,2.41,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16,12,-1,-1,-1,1,9,8,58,73,39,66,Silkeborg,Midtjylland,1.31,1.81,1.38,1.92,1.12,2.0,43,27,1.44,1.49,2.93,32,True,True,True,False,False,False,False,Denmark_Superliga,,10.13,52%,3%,,,,,,,,,,,,,,,,,2024-04-29 17:00:00
2023-2024,6,1,3,4,12,4,16,3,2,0,0,7,10,5,1,15,13,13,11,48,52,Ceres Park & Arena (Århus),,3,2,4.2,3.4,1.75,1.28,1.98,3.3,1.8,1.95,1.52,1.9,2.4,1.9,1.36,2.75,3.0,1.4,4,0,2,1,1,2,2,1714755600,986,0,50,0,-1,1,1,4,3,8,1,7,9,3,0,0,2,3,2,1,57,30,98,88,1.66,1.62,3.28,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,18,14,-1,-1,-1,1,5,9,42,77,27,66,AGF,Nordsjælland,1.38,1.56,1.46,1.62,1.41,1.85,58,23,1.44,1.46,2.9,32,True,True,True,True,False,False,True,Denmark_Superliga,,10.36,63%,43%,,,,,,,,,,,,,,,,,2024-05-03 17:00:00
2023-2024,6,0,1,1,8,7,15,3,1,0,0,4,4,7,5,16,10,10,11,54,46,Pro Ventilation Arena (Hvidovre),,3,1,3.87,3.7,1.9,1.22,1.66,2.8,1.67,2.1,1.57,1.82,2.28,1.98,1.33,2.63,3.25,1.44,1,0,0,0,1,1,0,1714910400,2526,0,62,0,-1,1,1,2,2,6,5,4,11,0,0,3,1,0,4,1,51,57,96,85,1.35,1.26,2.61,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,22,20,-1,-1,-1,1,10,9,54,89,27,77,Hvidovre,Viborg,0.38,0.75,0.38,0.69,0.67,1.26,47,12,1.15,1.27,2.42,32,True,False,False,False,False,False,False,Denmark_Superliga,,16.11,93%,75%,,,,,,,,,,,,,,,,,2024-05-05 12:00:00
2023-2024,6,2,1,3,2,1,3,2,3,0,1,9,3,7,2,17,5,17,12,51,49,Lyngby Stadion (Lyngby),,2,4,3.61,3.5,2.03,1.29,1.87,3.2,1.75,2.0,1.38,1.65,2.85,2.13,1.4,2.75,2.75,1.4,3,0,0,2,1,3,0,1714910400,2525,0,68,0,-1,1,1,1,0,1,1,1,2,1,2,1,2,3,3,1,57,30,104,89,2.05,0.76,2.81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19,14,-1,-1,-1,1,3,9,54,86,32,71,Lyngby,Randers,1.56,1.0,1.36,1.21,0.96,1.26,47,14,1.35,1.36,2.71,32,True,True,True,False,False,False,True,Denmark_Superliga,,10.98,70%,95%,,,,,,,,,,,,,,,,,2024-05-05 12:00:00
2023-2024,6,0,3,3,8,5,13,0,2,0,0,3,10,2,4,8,15,5,9,60,40,JYSK park (Silkeborg),,0,2,5.12,4.75,1.54,1.22,1.65,2.75,1.8,1.95,1.4,1.68,2.75,2.08,1.33,2.5,3.25,1.5,3,0,2,0,1,1,2,1714917600,55,0,53,0,-1,1,1,4,0,4,5,4,9,0,1,0,1,1,1,1,58,48,111,113,0.96,1.94,2.9,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,29,13,-1,-1,-1,1,7,8,60,86,37,71,Silkeborg,København,1.31,1.88,1.5,1.85,1.19,1.93,41,15,1.44,1.65,3.09,32,True,True,True,False,False,False,False,Denmark_Superliga,,8.28,96%,100%,,,,,,,,,,,,,,,,,2024-05-05 14:00:00
2023-2024,6,3,2,5,10,3,13,2,2,0,0,7,5,7,4,22,12,6,12,47,53,MCH Arena (Herning),,2,2,2.35,3.35,2.8,1.28,1.94,3.1,1.7,2.05,1.5,1.85,2.45,1.95,1.4,2.75,2.75,1.4,5,2,2,1,0,1,4,1714924800,955,0,56,0,-1,1,1,6,1,4,2,7,6,2,2,0,0,4,0,1,52,37,104,71,1.75,1.19,2.94,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,27,21,-1,-1,-1,1,5,11,63,82,37,71,Midtjylland,Brøndby,2.13,2.0,2.08,2.07,1.93,2.07,38,18,1.63,1.26,2.89,32,True,True,True,True,True,False,True,Denmark_Superliga,,11.5,93%,100%,,,,,,,,,,,,,,,,,2024-05-05 16:00:00
