season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_btts_no,pinnacle_btts_yes,pinnacle_corners_under_85,pinnacle_corners_over_85,pinnacle_1st_half_over05,pinnacle_1st_half_under05,date
2021-2022,28,0,2,2,9,4,13,1,0,0,0,0,4,4,6,4,10,9,10,41,59,King Abdullah Sport City Stadium (Buraydah (Buraidah)),,1,0,3.75,3.8,1.81,1.17,1.5,2.3,1.62,2.2,1.98,2.35,1.83,1.52,1.3,2.5,3.4,1.5,2,0,2,0,0,0,2,1653674400,5067,0,43,0,-1,1,1,6,1,3,3,7,6,1,0,0,0,1,0,1,25,32,53,75,0.44,1.15,1.59,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,27,74,Al Raed,Al Shabab,1.53,1.53,1.54,1.46,1.11,1.85,50,23,1.29,1.33,2.62,30,True,True,False,False,False,False,False,Saudi_Pro_League,,16.26,13%,2%,,,,,,,,,,,,,,,,,2022-05-27 18:00:00
2021-2022,28,2,0,2,10,2,12,2,2,0,0,3,0,7,2,10,2,17,4,69,31,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,2,2,1.23,5.7,10.17,1.15,1.67,2.15,2.0,1.71,0.0,1.98,0.0,1.83,1.27,2.49,3.35,1.53,2,0,0,2,0,2,0,1653847200,5066,0,50,0,-1,1,1,8,1,2,1,9,3,1,1,1,1,2,2,1,95,42,106,82,1.53,0.44,1.97,0,0,0,0,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,77,27,70,Al Hilal,Abha,2.33,0.6,2.23,0.69,2.15,1.26,50,23,1.83,1.16,2.99,30,True,True,False,False,False,False,False,Saudi_Pro_League,,7.25,11%,3%,,,,,,,,,,,,,,,,,2022-05-29 18:00:00
2021-2022,28,1,1,2,3,5,8,3,2,0,0,3,5,6,9,9,14,18,15,51,49,Al Majma'ah Sports City Stadium (Al Majma'ah),,3,2,2.3,3.3,2.69,1.25,1.8,3.0,1.73,2.0,0.0,0.0,0.0,0.0,1.36,2.75,3.0,1.4,2,1,0,0,1,1,1,1653754800,-1,0,50,0,-1,1,1,3,1,0,4,4,4,1,0,2,2,1,4,1,29,34,62,73,0.99,1.48,2.47,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,70,35,73,Al Faisaly,Al Ittifaq,1.8,1.13,1.77,1.0,1.07,1.11,38,31,1.35,1.25,2.6,30,True,True,False,False,False,False,True,Saudi_Pro_League,,3.18,54%,25%,,,,,,,,,,,,,,,,,2022-05-28 16:20:00
2021-2022,28,2,3,5,1,6,7,1,4,1,0,6,10,5,8,11,18,15,17,42,58,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass)),,3,4,2.65,3.25,2.5,1.28,1.99,3.3,1.71,2.0,1.95,2.45,1.85,1.49,1.39,2.8,2.7,1.37,5,0,0,2,3,5,0,1653668700,5073,0,38,0,-1,1,1,1,5,0,1,6,1,1,2,1,2,3,3,1,23,43,57,79,1.28,2.14,3.42,0,1,0,0,0,1,1,1,0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,54,27,58,Al Hazm,Al Batin,0.87,0.67,1.0,0.46,0.63,0.96,62,46,1.1,1.07,2.17,30,True,True,True,True,True,False,True,Saudi_Pro_League,,12.1,16%,20%,,,,,,,,,,,,,,,,,2022-05-27 16:25:00
2021-2022,28,1,0,1,4,5,9,4,0,0,0,5,6,5,4,10,10,16,6,46,54,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail)),,4,0,4.32,3.94,1.66,1.21,1.7,2.75,1.7,2.1,0.0,2.0,0.0,1.8,1.38,2.6,2.72,1.43,1,0,0,1,0,1,0,1653847200,5085,0,73,0,-1,1,1,3,4,1,1,7,2,0,0,4,0,0,4,1,46,44,95,98,1.32,1.38,2.7,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,85,42,85,Al Ta'ee,Al Ittihad,1.6,2.0,1.38,2.08,1.15,2.26,31,15,1.27,1.58,2.85,30,True,False,False,False,False,False,False,Saudi_Pro_League,,4.61,10%,0%,,,,,,,,,,,,,,,,,2022-05-29 18:00:00
2021-2022,28,1,1,2,7,1,8,2,3,0,0,2,2,4,4,6,6,12,12,67,33,Mrsool Park (Ar-Riyāḍ (Riyadh)),,2,3,1.85,3.4,3.6,1.24,1.83,2.88,1.8,1.9,1.8,0.0,2.0,0.0,1.28,2.58,3.3,1.5,2,0,0,1,1,2,0,1653754800,-1,0,58,0,-1,1,1,7,0,0,1,7,1,0,1,2,2,1,4,1,66,25,78,63,1.0,0.71,1.7,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,77,42,73,Al Nassr,Al Ahli,2.13,0.87,2.15,0.85,2.0,1.11,43,23,1.67,1.37,3.04,30,True,True,False,False,False,False,True,Saudi_Pro_League,,11.7,11%,31%,,,,,,,,,,,,,,,,,2022-05-28 16:20:00
2021-2022,29,2,1,3,5,3,8,0,1,0,0,7,8,5,5,12,13,18,14,38,62,Al-Batin FC Stadium (Hafar Al-Batin),,0,1,1.7,3.5,4.0,1.48,1.8,3.0,2.27,1.53,1.97,2.62,1.76,1.43,1.36,2.69,3.02,1.44,3,2,1,0,0,0,3,1656007200,5073,0,47,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,43,68,Al Batin,Dhamk,1.53,1.2,1.43,1.29,1.04,1.54,50,25,1.16,1.16,2.32,30,True,True,True,False,False,False,True,Saudi_Pro_League,,,,,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,1,0,1,1,3,4,3,2,0,0,3,3,5,4,8,7,15,14,57,43,Al Majma'ah Sports City Stadium (Al Majma'ah),,3,2,1.45,3.75,6.0,1.28,1.9,3.3,2.0,1.73,1.56,1.97,2.27,1.76,1.4,2.75,2.75,1.4,1,1,0,0,0,0,1,1656007200,5072,0,43,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,57,29,72,Al Faisaly,Al Ta'ee,1.8,0.87,1.71,0.93,1.07,1.21,50,43,1.32,1.25,2.57,30,True,False,False,False,False,False,False,Saudi_Pro_League,,2.01,60%,100%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,1,1,2,7,5,12,1,3,0,0,-1,-1,-1,-1,-1,-1,3,10,38,62,King Abdullah Sport City Stadium (Buraydah (Buraidah)),,1,3,2.7,3.3,2.2,1.25,1.7,2.75,1.57,2.25,0.0,2.04,0.0,1.71,1.33,2.63,3.25,1.44,2,0,1,1,0,1,1,1656007200,-1,0,61,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,1,3,0,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,90,36,79,Al Taawon,Al Shabab,1.2,1.53,1.21,1.57,1.14,1.89,43,11,1.49,1.31,2.8,30,True,True,False,False,False,False,True,Saudi_Pro_League,,15.39,13%,21%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,1,3,4,-1,-1,-1,1,3,1,0,2,4,0,0,2,4,1,3,-1,-1,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam)),,3,3,3.5,3.45,1.83,1.32,1.6,3.7,1.52,2.29,1.58,2.0,2.23,1.74,1.39,2.85,2.87,1.4,4,0,0,1,3,4,0,1656007200,5070,0,61,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,3,0,5,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,72,40,79,Al Ittifaq,Al Ittihad,1.13,2.0,1.21,1.93,1.11,2.18,47,29,1.48,1.56,3.04,30,True,True,True,True,False,False,True,Saudi_Pro_League,,8.05,84%,4%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,0,3,3,5,2,7,4,3,0,1,5,10,3,3,8,13,8,18,61,39,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa),,4,4,6.75,4.6,1.33,1.16,1.4,2.16,1.57,2.34,1.47,1.82,2.5,1.9,1.28,2.42,3.3,1.51,3,0,2,0,1,1,2,1656007200,5066,0,57,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,3,3,1,4,4,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,83,47,79,Al Fateh,Al Hilal,1.2,2.13,1.29,2.07,1.25,2.18,43,18,1.53,1.73,3.26,30,True,True,True,False,False,False,False,Saudi_Pro_League,,10.78,51%,100%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,0,0,0,2,3,5,0,2,0,0,3,4,6,7,9,11,16,7,63,37,Prince Sultan bin Abdulaziz Sports City Stadium (Abha),,0,2,2.05,2.75,3.65,1.52,2.1,4.65,1.83,1.83,1.61,2.03,2.17,1.7,1.54,3.05,2.45,1.21,0,0,0,0,0,0,0,1656007200,-1,0,57,0,-1,1,1,1,1,1,2,2,3,0,1,0,1,1,1,1,46,35,74,70,1.11,1.23,2.34,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,71,36,64,Abha,Al Feiha,1.73,0.6,1.79,0.57,1.21,1.21,64,29,1.22,1.12,2.34,30,False,False,False,False,False,False,False,Saudi_Pro_League,,4.61,73%,0%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,1,3,4,5,4,9,2,2,0,0,2,4,0,0,2,4,9,10,74,26,King Abdullah Sports City (Jeddah),,2,2,1.83,3.35,3.65,1.25,1.9,3.15,2.02,1.67,1.83,2.35,1.98,1.52,1.38,2.64,2.71,1.41,4,0,1,1,2,3,1,1656007200,5075,0,65,0,-1,1,1,2,4,3,0,6,3,0,1,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,83,43,71,Al Ahli,Al Raed,1.27,0.87,1.36,0.71,1.11,1.07,50,18,1.69,1.26,2.95,30,True,True,True,True,False,False,True,Saudi_Pro_League,,11.5,58%,0%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,29,1,4,5,1,2,3,4,1,0,0,4,7,5,4,9,11,14,9,46,54,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass)),,4,1,9.5,5.25,1.22,1.16,1.4,2.32,1.65,2.18,1.74,2.23,2.0,1.58,1.26,2.47,3.3,1.48,5,0,1,1,3,4,1,1656007200,5069,0,47,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,4,1,0,5,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,72,33,68,Al Hazm,Al Nassr,0.87,1.93,0.93,1.86,0.61,1.96,50,29,1.12,1.7,2.82,30,True,True,True,True,True,False,True,Saudi_Pro_League,,4.61,19%,0%,,,,,,,,,,,,,,,,,2022-06-23 18:00:00
2021-2022,30,3,0,3,3,5,8,1,1,0,0,7,2,11,1,18,3,17,11,45,55,Prince Abdul Aziz bin Musa'ed Stadium (Ha'il (Hail)),,1,1,1.6,3.75,5.0,1.23,1.95,2.9,1.74,1.95,1.59,2.04,2.22,1.71,1.33,2.65,2.95,1.41,3,1,0,2,0,2,1,1656352800,5085,0,50,0,-1,1,1,2,2,1,3,4,4,1,0,0,1,1,1,1,48,49,64,82,1.96,0.69,2.65,1,0,0,0,1,0,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,68,29,68,Al Ta'ee,Al Hazm,1.6,0.27,1.5,0.29,1.17,0.59,47,32,1.27,1.37,2.64,30,True,True,True,False,False,False,False,Saudi_Pro_League,,4.61,19%,0%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,2,1,3,5,2,7,1,4,1,0,5,7,7,6,12,13,5,9,47,53,Mrsool Park (Ar-Riyāḍ (Riyadh)),,3,4,1.55,4.0,4.75,1.16,1.57,2.34,1.56,2.22,1.8,2.27,2.0,1.56,1.25,2.34,3.6,1.54,3,1,1,1,0,1,2,1656352800,5069,0,50,0,-1,1,1,1,1,4,1,2,5,0,2,2,2,2,4,1,55,61,73,85,1.5,1.75,3.25,2,0,1,0,1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,68,47,64,Al Nassr,Al Fateh,2.13,1.13,2.07,1.21,2.0,1.21,50,32,1.62,1.12,2.74,30,True,True,True,False,False,False,True,Saudi_Pro_League,,11.03,12%,1%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,2,1,3,6,7,13,2,4,0,1,3,3,4,11,7,14,19,10,47,53,King Fahd International Stadium (Ar-Riyāḍ (Riyadh)),,2,6,1.45,4.33,6.0,1.16,1.65,2.4,1.91,1.8,1.5,1.85,2.4,1.85,1.3,2.38,3.4,1.53,3,1,0,1,1,2,1,1656352800,5066,0,40,0,-1,1,1,4,2,2,5,6,7,0,1,2,4,1,6,1,57,59,102,66,1.07,1.51,2.58,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,65,22,54,Al Hilal,Al Faisaly,2.33,0.4,2.29,0.43,2.21,1.14,61,36,1.81,1.03,2.84,30,True,True,True,False,False,False,True,Saudi_Pro_League,,11.03,12%,1%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,0,1,1,4,7,11,2,3,0,0,4,4,4,5,8,9,7,12,52,48,Al Majma'ah Sports City Stadium (Al Majma'ah),,2,3,3.75,3.3,1.91,1.29,1.98,3.6,1.94,1.73,1.6,2.1,2.2,1.65,1.42,2.98,2.77,1.37,1,0,0,0,1,1,0,1656352800,5065,0,32,0,-1,1,1,2,5,2,2,7,4,1,0,1,3,1,4,1,58,42,85,74,1.21,1.15,2.36,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,54,15,61,Al Feiha,Al Ittifaq,1.73,1.13,1.86,1.0,1.21,1.07,68,46,1.37,1.27,2.64,30,True,False,False,False,False,False,False,Saudi_Pro_League,,4.21,42%,98%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,0,0,0,9,5,14,1,5,0,0,4,0,5,7,9,7,14,14,69,31,King Abdullah Sports City (Jeddah),,1,5,1.33,5.0,7.5,1.16,1.53,2.3,1.83,1.83,1.67,2.12,2.07,1.64,1.25,2.2,3.5,1.58,0,0,0,0,0,0,0,1656352800,-1,0,40,0,-1,1,1,2,2,7,3,4,10,0,3,1,2,3,3,1,72,40,98,76,1.37,0.74,2.11,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,68,32,61,Al Ittihad,Al Batin,2.33,0.67,2.43,0.64,2.21,1.1,50,32,1.33,1.14,2.47,30,False,False,False,False,False,False,False,Saudi_Pro_League,,9.22,33%,0%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,0,0,0,3,7,10,2,2,1,0,3,10,6,13,9,23,22,18,43,57,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,4,2,2.8,3.4,2.25,1.17,1.6,2.25,1.57,2.25,1.59,2.1,2.22,1.65,1.3,2.38,3.4,1.53,0,0,0,0,0,0,0,1656352800,-1,0,54,0,-1,1,1,1,1,2,6,2,8,2,0,1,2,2,3,1,28,55,54,74,0.98,2.53,3.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,83,43,75,Al Shabab,Al Ahli,2.13,0.87,2.21,0.86,1.86,1.07,54,18,1.73,1.32,3.05,30,False,False,False,False,False,False,False,Saudi_Pro_League,,11.03,12%,1%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,1,0,1,1,5,6,2,1,0,0,5,3,6,3,11,6,10,8,33,67,King Abdullah Sport City Stadium (Buraydah (Buraidah)),,2,1,1.65,3.3,5.0,1.45,1.9,3.3,1.74,2.0,1.8,2.33,2.0,1.53,1.4,2.8,2.65,1.37,1,1,0,0,0,0,1,1656352800,5075,0,36,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,2,1,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,72,14,72,Al Raed,Abha,1.53,0.6,1.43,0.64,1.14,1.21,64,29,1.23,1.1,2.33,30,True,False,False,False,False,False,False,Saudi_Pro_League,,11.01,12%,0%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2021-2022,30,1,1,2,1,6,7,2,1,0,0,2,6,3,6,5,12,21,12,45,55,Prince Sultan bin Abdulaziz Sports City Stadium (Abha),,2,1,2.19,3.18,2.95,1.2,1.65,2.75,1.91,1.75,1.52,1.97,2.35,1.76,1.37,2.73,2.98,1.43,2,0,0,1,1,2,0,1656352800,-1,0,65,0,-1,-1,1,-1,-1,-1,-1,-1,-1,2,1,0,0,3,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,82,47,75,Dhamk,Al Taawon,1.73,1.07,1.79,1.07,1.48,1.14,54,18,1.32,1.34,2.66,30,True,True,False,False,False,False,True,Saudi_Pro_League,,2.28,38%,89%,,,,,,,,,,,,,,,,,2022-06-27 18:00:00
2022-2023,1,0,1,1,3,2,5,0,1,0,0,3,5,6,4,9,9,8,6,57,43,Al Majma'ah Sports City Stadium (Al Majma'ah),,0,1,2.22,3.16,3.14,1.35,2.15,3.65,1.92,1.84,0.0,0.0,0.0,0.0,1.48,3.4,2.43,1.2,1,0,0,0,1,1,0,1661443500,5083,0,0,0,-1,1,1,3,1,0,1,4,1,0,1,0,0,1,0,1,50,32,97,82,1.15,1.16,2.3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Feiha,Dhamk,1.13,1.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Saudi_Pro_League,,3.87,62%,100%,,,,,,,,,,,,,,,,,2022-08-25 16:05:00
2022-2023,1,0,2,2,4,5,9,2,1,0,0,4,4,7,9,11,13,10,11,35,65,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam)),,2,1,7.3,4.7,1.36,0.0,1.69,2.4,1.83,1.83,0.0,0.0,0.0,0.0,1.3,2.38,3.4,1.53,2,0,2,0,0,0,2,1661450400,5066,0,0,0,-1,1,1,2,2,2,3,4,5,0,0,2,1,0,3,1,38,40,70,80,1.25,1.39,2.64,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Khaleej,Al Hilal,1.33,1.87,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Saudi_Pro_League,,3.44,49%,0%,,,,,,,,,,,,,,,,,2022-08-25 18:00:00
2022-2023,1,1,2,3,4,6,10,1,2,0,0,5,7,3,2,9,9,11,11,53,47,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam)),,1,2,1.91,3.35,3.35,1.23,1.88,2.95,1.74,2.04,0.0,0.0,0.0,0.0,1.34,2.6,3.0,1.44,3,1,1,0,1,1,2,1661528700,5085,0,0,0,-1,1,1,1,1,3,5,2,8,1,1,0,1,2,1,1,60,56,78,83,1.29,1.46,2.75,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Ittifaq,Al Ta'ee,1.6,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Saudi_Pro_League,,9.22,55%,0%,,,,,,,,,,,,,,,,,2022-08-26 15:45:00
2022-2023,1,0,3,3,5,5,10,2,1,0,0,0,9,6,8,6,17,12,12,57,43,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa),,2,1,4.2,3.9,1.59,1.17,1.48,2.4,1.51,2.4,0.0,0.0,0.0,0.0,1.29,2.2,3.3,1.61,3,0,1,0,2,2,1,1661528700,5070,0,0,0,-1,1,1,1,4,4,1,5,5,0,0,2,1,0,3,1,51,47,96,62,0.76,2.03,2.79,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Adalh,Al Ittihad,1.13,2.27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Saudi_Pro_League,,7.52,41%,63%,,,,,,,,,,,,,,,,,2022-08-26 15:45:00
2022-2023,1,3,0,3,8,0,8,0,1,0,0,10,0,5,2,15,2,9,4,81,19,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh)),,0,1,1.14,7.0,9.75,1.16,1.59,2.15,2.2,1.62,0.0,0.0,0.0,0.0,1.3,2.38,3.4,1.53,3,1,0,2,0,2,1,1661536800,5067,0,0,0,-1,1,1,3,0,5,0,3,5,0,0,0,1,0,1,1,93,28,77,60,2.3,0.34,2.64,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Shabab,Al Batin,2.13,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Saudi_Pro_League,,8.28,14%,64%,,,,,,,,,,,,,,,,,2022-08-26 18:00:00
2022-2023,1,0,2,2,9,4,13,3,3,0,0,7,4,6,4,13,8,14,14,48,52,Prince Abdullah bin Jalawi Sports City Stadium (Al-Hasa),,3,3,2.6,3.52,2.22,1.2,1.67,2.85,1.57,2.34,0.0,0.0,0.0,0.0,1.33,2.63,3.24,1.45,2,0,1,0,1,1,1,1661615100,5074,0,0,0,-1,1,1,7,2,2,2,9,4,0,0,3,3,0,6,1,64,36,80,75,1.77,1.05,2.82,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Fateh,Al Taawon,1.4,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Saudi_Pro_League,,11.41,39%,96%,,,,,,,,,,,,,,,,,2022-08-27 15:45:00
2022-2023,1,2,1,3,7,8,15,2,1,0,0,6,3,7,7,13,10,14,11,50,50,Prince Sultan bin Abdulaziz Sports City Stadium (Abha),,2,1,2.47,3.13,2.53,1.25,1.81,3.2,1.67,2.14,1.88,0.0,1.93,0.0,1.36,2.75,3.0,1.4,3,0,1,2,0,2,1,1661623200,5093,0,0,0,-1,1,1,4,4,3,4,8,7,0,0,2,1,0,3,1,55,51,80,72,1.64,1.21,2.84,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Abha,Al Raed,1.6,1.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Saudi_Pro_League,,4.61,49%,0%,,,,,,,,,,,,,,,,,2022-08-27 18:00:00
2022-2023,1,1,0,1,4,2,6,1,1,0,0,3,3,3,2,9,8,9,11,60,40,Mrsool Park (Ar-Riyāḍ (Riyadh)),,1,1,1.41,4.04,7.08,1.1,1.36,1.88,1.57,2.34,0.0,0.0,0.0,0.0,1.22,1.96,3.8,1.78,1,1,0,0,0,0,1,1661623200,5069,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,2,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Al Nassr,Al Wahda,2.6,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Saudi_Pro_League,,6.82,15%,3%,,,,,,,,,,,,,,,,,2022-08-27 18:00:00
