season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_corners_over_95,pinnacle_corners_over_85,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_1st_half_under15,pinnacle_ft_1,pinnacle_ft_2,pinnacle_ft_x,date
2022-2023,37,3,0,3,6,3,9,1,3,0,1,7,0,7,4,18,6,13,17,52,48,NEF Stadyumu (İstanbul),,1,5,2.05,3.9,3.1,1.15,1.59,2.2,1.47,2.65,1.43,1.67,2.63,2.1,1.28,2.25,3.5,1.58,3,1,0,2,0,2,1,1685894400,187,0,62,0,-1,1,1,2,1,4,2,3,6,1,1,0,3,2,3,1,63,41,87,72,1.83,0.56,2.38,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,21,15,-1,-1,-1,-1,-1,-1,71,85,45,71,Galatasaray,Fenerbahçe,2.61,2.17,2.59,2.29,2.41,2.26,29,15,2.38,1.85,4.23,36,True,True,True,False,False,False,False,Turkey_Süper_Lig,,10.36,82%,75%,,,,,,,,,,,,,,,,,2023-06-04 16:00:00
2022-2023,37,0,1,1,5,4,9,5,1,0,0,3,5,6,2,13,11,17,13,60,40,Ümraniye Hekimbaşı Şehir Stadyumu (İstanbul),,5,1,2.7,3.8,2.15,1.2,1.79,2.1,1.6,2.27,1.34,1.65,2.88,2.1,1.33,2.75,3.0,1.4,1,0,1,0,0,0,1,1685808000,351,0,62,0,-1,1,1,3,3,2,1,6,3,2,1,3,0,3,3,1,84,58,128,88,1.39,1.22,2.61,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,23,12,-1,-1,-1,1,0,1,62,82,33,62,Ümraniyespor,Giresunspor,0.72,1.0,0.76,0.88,0.88,1.0,38,18,1.68,1.4,3.08,36,True,False,False,False,False,False,False,Turkey_Süper_Lig,,10.36,82%,75%,,,,,,,,,,,,,,,,,2023-06-03 16:00:00
2022-2023,37,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Corendon Airlines Park (Antalya),,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1685808000,195,0,42,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,79,38,65,Antalyaspor,Hatayspor,1.5,0.39,1.41,0.41,1.12,0.68,30,21,1.84,1.37,3.21,36,True,True,True,False,False,False,False,Turkey_Süper_Lig,,5.75,77%,40%,,,,,,,,,,,,,,,,,2023-06-03 16:00:00
2022-2023,38,2,0,2,3,11,14,2,1,1,0,4,6,2,11,7,25,13,12,31,69,Çotanak Stadyumu (Giresun),,3,1,2.0,3.4,3.1,1.2,1.53,2.33,1.6,2.39,1.55,1.96,2.29,1.79,1.3,2.49,3.2,1.57,2,1,0,1,0,1,1,1686157200,351,0,50,0,-1,1,1,2,5,1,6,7,7,1,1,2,0,2,2,1,34,84,82,96,0.91,2.09,3.01,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,21,13,-1,-1,-1,-1,-1,-1,44,71,35,65,Giresunspor,Antalyaspor,1.22,0.78,1.12,0.82,1.06,1.17,56,29,1.8,1.29,3.09,36,True,True,False,False,False,False,False,Turkey_Süper_Lig,,5.28,68%,51%,,,,,,,,,,,,,,,,,2023-06-07 17:00:00
2022-2023,38,4,0,4,8,1,9,3,1,0,0,14,2,7,1,32,4,13,9,63,37,Necmi Kadıoğlu Stadyumu (İstanbul),,3,1,1.91,3.5,3.2,1.15,1.65,2.15,1.48,2.57,1.36,1.63,2.9,2.13,1.22,2.25,3.74,1.57,4,1,0,3,0,3,1,1686157200,1040,0,59,0,-1,1,1,5,0,3,1,5,4,0,0,3,1,0,4,1,94,31,128,86,2.98,0.57,3.55,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,15,-1,-1,-1,1,0,1,56,76,44,85,İstanbulspor,Ümraniyespor,1.17,0.94,1.06,1.0,1.09,0.86,44,24,1.25,1.56,2.81,36,True,True,True,True,False,False,False,Turkey_Süper_Lig,,14.97,77%,75%,,,,,,,,,,,,,,,,,2023-06-07 17:00:00
2022-2023,38,0,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yeni Hatay Stadyumu (Hatay),,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1686142800,187,0,38,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,79,24,50,Hatayspor,Galatasaray,0.89,2.28,0.94,2.24,0.66,2.43,32,21,1.57,2.27,3.84,36,True,True,True,False,False,False,False,Turkey_Süper_Lig,,4.61,43%,75%,,,,,,,,,,,,,,,,,2023-06-07 13:00:00
2022-2023,38,3,1,4,3,5,8,0,0,0,0,7,6,2,7,13,17,6,10,63,37,Başakşehir Fatih Terim Stadyumu (İstanbul),,0,0,2.7,3.2,2.3,1.24,1.73,2.87,1.57,2.34,1.63,2.09,2.14,1.69,1.3,2.62,3.2,1.44,4,1,0,2,1,3,1,1686070800,196,0,48,0,-1,1,-1,2,1,1,4,3,5,0,0,0,0,0,0,1,52,51,93,86,1.44,1.61,3.05,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,19,24,-1,-1,-1,-1,-1,-1,59,91,33,77,İstanbul Başakşehir,Trabzonspor,2.11,0.94,2.06,1.0,1.69,1.63,42,9,1.62,1.78,3.4,36,True,True,True,True,False,False,True,Turkey_Süper_Lig,,14.97,77%,75%,,,,,,,,,,,,,,,,,2023-06-06 17:00:00
2022-2023,38,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi (İstanbul),,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1686142800,105,0,47,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,85,33,68,Fenerbahçe,Gazişehir Gaziantep,2.28,0.67,2.24,0.71,2.2,0.71,33,15,2.06,1.42,3.48,36,True,True,True,False,False,False,False,Turkey_Süper_Lig,,16.11,77%,75%,,,,,,,,,,,,,,,,,2023-06-07 13:00:00
2022-2023,38,1,2,3,7,1,8,0,0,0,0,8,6,5,3,17,12,13,9,51,49,Eryaman Stadyumu (Ankara),,0,0,2.3,3.5,2.5,1.1,1.73,1.95,1.39,3.11,1.38,1.65,2.8,2.1,1.23,2.12,3.7,1.78,3,0,1,1,1,2,1,1686157200,349,0,68,0,-1,1,-1,4,1,3,0,5,3,0,0,0,0,0,0,1,79,56,121,107,1.96,1.4,3.36,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,11,17,-1,-1,-1,-1,-1,-1,59,88,35,71,Ankaragücü,Adana Demirspor,1.22,1.61,1.29,1.53,1.2,1.89,41,12,1.65,1.82,3.47,36,True,True,True,False,False,False,True,Turkey_Süper_Lig,,3.44,74%,75%,,,,,,,,,,,,,,,,,2023-06-07 17:00:00
2022-2023,38,3,0,3,0,11,11,3,1,0,0,8,3,3,9,11,16,10,13,44,56,NEF Stadyumu (İstanbul),,3,1,2.0,3.5,3.0,1.21,1.59,2.15,1.57,2.34,1.48,1.76,2.5,2.01,1.29,2.5,3.24,1.5,3,1,0,2,0,2,1,1686060000,10659,0,59,0,-1,1,1,0,8,0,3,8,3,1,0,2,1,1,3,1,57,112,109,152,1.67,1.78,3.46,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,80,44,65,Fatih Karagümrük,Kasımpaşa,1.44,1.06,1.35,1.12,1.37,1.23,38,21,1.55,1.32,2.87,36,True,True,True,False,False,False,False,Turkey_Süper_Lig,,14.97,77%,75%,,,,,,,,,,,,,,,,,2023-06-06 14:00:00
2022-2023,38,3,3,6,9,3,12,1,2,0,1,9,4,8,0,24,7,13,12,60,40,Vodafone Park (İstanbul),,1,3,1.4,4.25,6.5,1.15,1.59,2.25,1.67,2.26,1.46,1.81,2.52,1.94,1.27,2.23,3.4,1.69,6,2,1,1,2,3,3,1686157200,-1,0,50,0,-1,1,1,0,0,9,3,0,12,0,0,1,3,0,4,1,126,74,182,148,2.62,1.09,3.71,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,23,8,-1,-1,-1,-1,-1,-1,68,77,44,65,Beşiktaş,Konyaspor,2.39,1.56,2.47,1.59,2.2,1.43,32,24,2.25,1.53,3.78,36,True,True,True,True,True,True,True,Turkey_Süper_Lig,,14.97,77%,75%,,,,,,,,,,,,,,,,,2023-06-07 17:00:00
2022-2023,38,1,1,2,6,1,7,0,1,0,0,5,5,8,6,16,12,16,10,56,44,Yeni Sivas 4 Eylül Stadyumu (Sivas),,0,1,1.61,3.7,4.6,1.24,1.61,2.3,1.65,2.18,1.52,1.84,2.35,1.94,1.3,2.62,3.2,1.44,2,1,1,0,0,0,2,1686060000,-1,0,59,0,-1,1,1,1,0,5,1,1,6,0,0,0,1,0,1,1,73,44,98,97,1.7,1.37,3.07,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,85,44,85,Sivasspor,Kayserispor,1.22,1.17,1.24,1.18,1.14,1.4,41,15,1.7,1.32,3.02,36,True,True,False,False,False,False,True,Turkey_Süper_Lig,,4.61,71%,75%,,,,,,,,,,,,,,,,,2023-06-06 14:00:00
2023-2024,1,0,0,0,3,9,12,2,2,0,0,4,4,8,12,14,18,15,6,40,60,RHG Enertürk Enerji Stadyumu (Kayseri),,2,2,4.55,4.1,1.68,1.17,1.56,2.27,1.63,2.25,1.26,1.49,3.3,2.37,1.3,2.4,3.75,1.62,0,0,0,0,0,0,0,1691865900,-1,0,0,0,-1,1,1,1,5,2,3,6,5,2,2,0,0,4,0,1,29,63,91,116,1.25,1.75,3.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,21,31,-1,-1,-1,-1,-1,-1,0,0,0,0,Kayserispor,Galatasaray,1.37,2.53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,False,False,False,False,False,False,False,Turkey_Süper_Lig,,4.61,57%,0%,,,,,,,,,,,,,,,,,2023-08-12 18:45:00
2023-2024,1,1,5,6,4,2,6,0,1,0,0,5,10,3,4,8,19,9,20,57,43,Ümraniye Hekimbaşı Şehir Stadyumu (İstanbul),,0,1,2.45,3.65,2.6,1.19,1.7,2.67,1.6,2.35,1.98,2.55,1.83,1.42,1.36,2.6,3.4,1.55,6,0,2,1,3,4,2,1691865900,10059,0,0,0,-1,1,1,3,2,1,0,5,1,0,1,0,0,1,0,1,40,28,109,78,1.16,1.79,2.95,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,15,21,-1,-1,-1,-1,-1,-1,0,0,0,0,Pendikspor,Hatayspor,1.11,0.68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,True,True,True,Turkey_Süper_Lig,,20.71,65%,20%,,,,,,,,,,,,,,,,,2023-08-12 18:45:00
2023-2024,1,3,2,5,3,5,8,1,0,0,0,8,5,10,7,20,14,8,15,47,53,Recep Tayyip Erdoğan Stadyumu (İstanbul),,1,0,2.28,3.5,2.81,1.17,1.57,2.5,1.52,2.55,1.47,1.9,2.4,1.9,1.33,2.45,3.6,1.6,5,1,0,2,2,4,1,1691856900,197,0,0,0,-1,1,1,1,2,2,3,3,5,0,0,1,0,0,1,1,40,50,106,94,1.99,1.47,3.46,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,21,19,-1,-1,-1,-1,-1,-1,0,0,0,0,Kasımpaşa,Ankaragücü,1.63,0.68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,True,True,False,True,Turkey_Süper_Lig,,21.85,51%,0%,,,,,,,,,,,,,,,,,2023-08-12 16:15:00
2023-2024,1,2,0,2,4,5,9,5,3,0,1,6,4,7,5,15,12,15,13,52,48,Kırbıyık Holding Stadyumu (Alanya),,5,4,2.65,3.2,2.3,1.22,1.7,2.87,1.62,2.25,1.55,1.95,2.29,1.8,1.36,2.7,3.4,1.52,2,1,0,1,0,1,1,1692036000,189,0,0,0,-1,1,1,2,1,2,4,3,6,4,2,1,2,6,3,1,55,28,101,92,1.64,1.06,2.7,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,16,25,-1,-1,-1,1,1,0,0,0,0,0,Alanyaspor,İstanbul Başakşehir,1.53,1.47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Turkey_Süper_Lig,,1.72,59%,2%,,,,,,,,,,,,,,,,,2023-08-14 18:00:00
2023-2024,1,2,1,3,4,5,9,6,6,0,0,7,3,4,6,13,11,17,14,58,42,Yeni Adana Stadyumu (Adana),,6,6,1.62,4.1,4.8,1.15,1.55,2.25,1.6,2.35,1.28,1.51,3.2,2.3,1.3,2.35,3.75,1.65,3,1,0,1,1,2,1,1691952300,349,0,0,0,-1,1,1,0,3,4,1,3,5,2,1,4,5,3,9,1,32,27,92,94,1.42,0.99,2.41,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,19,19,-1,-1,-1,1,1,1,0,0,0,0,Adana Demirspor,Rizespor,1.63,0.63,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,4.61,79%,0%,,,,,,,,,,,,,,,,,2023-08-13 18:45:00
2023-2024,1,0,1,1,4,4,8,4,1,0,0,0,6,4,2,5,14,13,13,34,66,Atatürk Olimpiyat Stadı (İstanbul),,4,1,3.65,3.65,1.74,1.13,1.45,2.2,1.5,2.55,1.43,1.76,2.62,2.0,1.28,2.25,4.0,1.7,1,0,0,0,1,1,0,1692036000,109,0,0,0,-1,1,1,1,0,3,4,1,7,1,1,3,0,2,3,1,8,56,64,130,0.32,1.35,1.67,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,20,20,-1,-1,-1,-1,-1,-1,0,0,0,0,Fatih Karagümrük,Beşiktaş,1.58,1.16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Turkey_Süper_Lig,,14.97,83%,75%,,,,,,,,,,,,,,,,,2023-08-14 18:00:00
2023-2024,1,1,0,1,6,9,15,0,1,0,0,5,3,6,5,15,13,18,11,48,52,Papara Park (Trabzon),,0,1,1.65,3.9,4.6,1.19,1.62,2.65,1.65,2.2,1.8,2.3,2.0,1.51,1.35,2.55,3.5,1.57,1,1,0,0,0,0,1,1691776800,185,0,0,0,-1,1,1,5,3,1,6,8,7,0,0,0,1,0,1,1,45,54,109,87,1.38,1.11,2.49,0,0,0,0,0,0,1,1,1,0,3,0,0,0,1,16,19,-1,-1,-1,1,0,2,0,0,0,0,Trabzonspor,Antalyaspor,1.95,0.89,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,False,False,False,False,False,False,Turkey_Süper_Lig,,4.61,83%,75%,,,,,,,,,,,,,,,,,2023-08-11 18:00:00
2023-2024,1,2,1,3,3,1,4,0,5,0,1,6,2,11,3,21,5,13,11,70,30,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi (İstanbul),,0,6,1.37,5.0,7.2,1.13,1.45,2.05,1.75,2.05,1.57,2.0,2.2,1.68,1.25,2.05,3.75,1.7,3,2,1,0,0,0,3,1691952300,105,0,0,0,-1,1,1,2,0,1,1,2,2,0,4,0,2,4,2,1,65,16,135,75,1.97,0.58,2.55,1,0,0,0,1,0,1,1,1,0,2,0,0,0,1,11,20,-1,-1,-1,-1,-1,-1,0,0,0,0,Fenerbahçe,Gazişehir Gaziantep,2.53,1.05,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,True,False,False,False,True,Turkey_Süper_Lig,,18.41,73%,75%,,,,,,,,,,,,,,,,,2023-08-13 18:45:00
2023-2024,1,1,1,2,4,5,9,2,1,0,0,3,4,2,2,7,12,12,12,51,49,Yeni Sivas 4 Eylül Stadyumu (Sivas),,2,1,1.98,3.55,3.45,1.22,1.7,2.85,1.55,2.25,1.8,2.3,2.0,1.51,1.36,2.62,3.0,1.44,2,1,0,0,1,1,1,1691943300,-1,0,0,0,-1,1,1,1,3,3,2,4,5,0,1,2,0,1,2,1,23,40,76,106,0.7,0.96,1.67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14,20,-1,-1,-1,-1,-1,-1,0,0,0,0,Sivasspor,Samsunspor,1.53,0.42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,10.36,27%,0%,,,,,,,,,,,,,,,,,2023-08-13 16:15:00
2023-2024,1,1,1,2,10,2,12,3,4,1,2,3,3,13,1,17,5,13,13,58,42,Konya Büyükşehir Belediye Stadyumu (Konya),,5,7,1.84,3.6,3.85,1.22,1.65,2.74,1.65,2.2,1.4,1.71,2.65,1.95,1.38,2.65,3.25,1.53,2,0,1,1,0,1,1,1691856900,-1,0,0,0,-1,1,1,7,1,3,1,8,4,1,0,3,6,1,9,1,86,18,131,54,1.84,0.6,2.44,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,24,20,-1,-1,-1,-1,-1,-1,0,0,0,0,Konyaspor,İstanbulspor,1.21,0.53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,8.19,19%,0%,,,,,,,,,,,,,,,,,2023-08-12 16:15:00
2023-2024,2,0,0,0,3,1,4,0,0,0,0,3,3,7,6,11,12,8,8,67,33,Mersin Stadyumu (Mersin),,0,0,2.31,3.75,2.63,1.15,1.51,2.33,1.47,2.65,1.47,1.9,2.4,1.9,1.3,2.4,3.75,1.63,0,0,0,0,0,0,0,1692470700,-1,0,0,0,-1,1,-1,0,1,3,0,1,3,0,0,0,0,0,0,1,51,41,105,93,1.22,1.08,2.3,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,1,21,29,-1,-1,-1,-1,-1,-1,0,0,0,0,Hatayspor,Kasımpaşa,1.47,1.32,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,38,False,False,False,False,False,False,False,Turkey_Süper_Lig,,10.36,45%,0%,,,,,,,,,,,,,,,,,2023-08-19 18:45:00
2023-2024,2,1,1,2,4,6,10,1,0,0,0,4,5,3,3,9,10,10,11,47,53,Necmi Kadıoğlu Stadyumu (İstanbul),,1,0,2.75,2.45,2.98,1.21,1.7,2.74,1.57,2.35,1.47,1.88,2.4,1.93,1.36,2.65,3.4,1.53,2,0,0,1,1,2,0,1692381600,-1,0,0,0,-1,1,1,2,2,2,4,4,6,0,0,1,0,0,1,1,35,38,95,105,0.99,1.14,2.13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17,11,-1,-1,-1,1,0,1,0,0,0,0,İstanbulspor,Kayserispor,0.47,1.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,,,,,,,,,,,,,,,,,,,,2023-08-18 18:00:00
2023-2024,2,2,0,2,7,1,8,4,3,0,0,7,2,5,3,17,7,21,7,52,48,Rams Global Stadium (İstanbul),,4,3,1.59,4.45,4.45,1.13,1.44,2.25,1.57,2.4,1.4,1.71,2.65,1.95,1.25,2.29,3.6,1.66,2,1,0,1,0,1,1,1692470700,187,0,0,0,-1,1,1,4,1,3,0,5,3,0,0,4,3,0,7,1,39,25,111,92,1.54,0.65,2.19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20,22,-1,-1,-1,-1,-1,-1,0,0,0,0,Galatasaray,Trabzonspor,2.84,1.58,0.0,0.0,1.0,3.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Turkey_Süper_Lig,,20.71,73%,0%,,,,,,,,,,,,,,,,,2023-08-19 18:45:00
2023-2024,2,0,2,2,2,5,7,1,1,0,0,2,6,3,5,6,14,11,10,40,60,Samsun Yeni 19 Mayıs Stadyumu (Samsun),,1,1,4.6,3.9,1.6,1.15,1.53,2.28,1.6,2.35,1.5,2.0,2.3,1.8,1.3,2.35,3.75,1.65,2,0,0,0,2,2,0,1692640800,105,0,0,0,-1,1,1,0,3,2,2,3,4,0,0,1,1,0,2,1,19,59,78,114,0.61,1.55,2.16,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,26,22,-1,-1,-1,1,0,1,0,0,0,0,Samsunspor,Fenerbahçe,1.84,2.68,0.0,0.0,1.0,3.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Turkey_Süper_Lig,,5.75,80%,0%,,,,,,,,,,,,,,,,,2023-08-21 18:00:00
2023-2024,2,1,3,4,7,4,11,6,3,0,0,4,7,6,5,15,13,18,18,56,44,Kalyon Stadyumu (Gaziantep),,6,3,2.32,3.6,2.69,1.22,1.71,2.75,1.55,2.25,1.47,1.9,2.4,1.9,1.35,2.45,2.9,1.47,4,0,2,1,1,2,2,1692557100,202,0,0,0,-1,1,1,3,0,4,4,3,8,2,1,4,2,3,6,1,69,27,128,87,1.42,1.45,2.87,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,20,25,-1,-1,-1,1,2,0,0,0,0,0,Gazişehir Gaziantep,Sivasspor,1.26,1.32,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,38,True,True,True,True,False,False,True,Turkey_Süper_Lig,,2.3,57%,0%,,,,,,,,,,,,,,,,,2023-08-20 18:45:00
2023-2024,2,0,2,2,5,4,9,3,4,0,0,6,4,7,5,15,13,13,15,62,38,Başakşehir Fatih Terim Stadyumu (İstanbul),,3,4,1.88,3.43,3.27,1.19,1.67,2.65,1.66,2.2,1.57,1.98,2.2,1.68,1.35,2.55,3.5,1.57,2,0,2,0,0,0,2,1692548100,10659,0,0,0,-1,1,1,2,3,3,1,5,4,2,1,1,3,3,4,1,45,21,150,62,1.59,1.0,2.59,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,22,13,-1,-1,-1,-1,-1,-1,0,0,0,0,İstanbul Başakşehir,Fatih Karagümrük,1.74,0.53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,False,Turkey_Süper_Lig,,20.71,40%,0%,,,,,,,,,,,,,,,,,2023-08-20 16:15:00
2023-2024,2,1,1,2,5,5,10,2,2,0,0,5,4,6,3,19,9,12,12,64,36,Corendon Airlines Park (Antalya),,2,2,2.55,3.81,2.21,1.25,1.77,2.96,1.65,2.25,1.55,1.98,2.2,1.68,1.4,2.75,3.2,1.5,2,0,0,1,1,2,0,1692381600,-1,0,0,0,-1,1,1,3,1,2,4,4,6,0,0,2,2,0,4,1,68,22,125,81,1.55,0.89,2.44,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,21,16,-1,-1,-1,-1,-1,-1,0,0,0,0,Antalyaspor,Konyaspor,1.68,0.95,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,3.44,85%,20%,,,,,,,,,,,,,,,,,2023-08-18 18:00:00
2023-2024,2,1,1,2,6,4,10,4,4,0,0,7,2,4,7,15,13,9,9,61,39,Beşiktaş Stadyumu (İstanbul),,4,4,1.28,5.8,8.0,1.15,1.51,2.15,1.78,2.0,1.57,2.0,2.2,1.68,1.24,2.15,3.75,1.62,2,1,0,0,1,1,1,1692557100,-1,0,0,0,-1,1,1,4,1,2,3,5,5,0,1,4,3,1,7,1,52,30,140,62,1.58,0.93,2.5,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,26,29,-1,-1,-1,1,0,1,0,0,0,0,Beşiktaş,Pendikspor,1.79,0.84,0.0,0.0,3.0,0.0,0,0,0.0,0.0,0.0,38,True,True,False,False,False,False,True,Turkey_Süper_Lig,,12.66,61%,0%,,,,,,,,,,,,,,,,,2023-08-20 18:45:00
