season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_over35,pinnacle_1st_half_under15,pinnacle_1st_half_over15,pinnacle_1st_half_over05,pinnacle_1st_half_under05,pinnacle_corners_over_95,pinnacle_corners_under_95,pinnacle_btts_yes,pinnacle_btts_no,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_corners_over_85,pinnacle_corners_under_85,date
2016-2017,4,2,1,3,-1,-1,-1,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Stade Le Canonnier,"Rue du Stade 33, Moeskron",2,1,2.34,3.4,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1471716000,538,0,25,0,1500,-1,1,-1,-1,-1,-1,-1,-1,2,0,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,50,100,Royal Excel Mouscron,Sint-Truiden,0.93,0.33,0.0,0.0,0.0,1.33,75,25,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-20 18:00:00
2016-2017,4,2,2,4,3,3,6,2,5,0,0,5,2,3,5,8,7,9,19,42,58,Freethiel-Stadion,", ",2,5,2.69,3.52,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,1,1,3,1471716000,-1,0,0,0,4125,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,4,2,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,100,0,100,Waasland-Beveren,KV Mechelen,1.2,1.13,0.0,3.0,0.33,1.33,100,0,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-20 18:00:00
2016-2017,4,1,1,2,8,4,12,1,2,0,0,5,3,8,5,13,8,12,10,62,38,Regenboogstadion,"Zuiderlaan 17, Waregem",1,2,2.46,3.58,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,1,0,1,1,1471717800,-1,0,50,0,8434,-1,1,-1,-1,-1,-1,-1,-1,1,1,0,1,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,0,25,Zulte-Waregem,KV Oostende,1.8,1.2,3.0,0.0,3.0,2.0,25,25,0.0,0.0,0.0,40,True,True,False,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-20 18:30:00
2016-2017,4,2,2,4,5,4,9,2,3,0,0,5,9,7,7,12,16,12,18,44,56,Stadion am Kehrweg,"Kehrweg 14, Eupen",2,3,4.05,3.66,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1471782600,-1,0,25,0,5221,-1,1,-1,-1,-1,-1,-1,-1,0,1,2,2,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,0,75,AS Eupen,RSC Anderlecht,1.13,1.9,0.0,2.0,1.0,2.33,75,25,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-21 12:30:00
2016-2017,4,0,3,3,9,4,13,2,1,1,0,5,2,2,11,7,13,14,17,45,55,Daknamstadion,"Daknamstraat 91, Lokeren",3,1,2.93,3.45,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,1,1,2,1471795200,533,0,0,0,6548,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,1,1,3,-1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,KSC Lokeren,KRC Genk,1.4,1.0,3.0,0.0,1.0,1.33,50,50,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-21 16:00:00
2016-2017,4,4,2,6,12,4,16,0,3,0,0,5,3,11,1,16,4,5,14,70,30,GHELAMCO-arena,"Ottergemsesteenweg-Zuid 808, Gent",0,3,1.29,6.05,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,4,1,5,1,1471802400,525,0,0,0,19265,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,3,0,3,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,KAA Gent,KVC Westerlo,2.3,0.73,3.0,0.0,1.67,0.33,50,50,0.0,0.0,0.0,30,True,True,True,True,True,True,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-21 18:00:00
2016-2017,5,3,2,5,3,8,11,3,3,0,0,5,7,7,5,12,12,13,15,46,54,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",3,3,1.8,3.93,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,1,1,4,1472236200,529,0,50,0,7268,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,3,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,75,0,25,Sporting Charleroi,AS Eupen,1.85,0.87,2.0,1.5,2.0,1.0,50,25,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-26 18:30:00
2016-2017,5,2,1,3,8,4,12,2,1,0,0,6,3,4,3,10,6,9,15,49,51,Daknamstadion,"Daknamstraat 91, Lokeren",2,1,1.78,3.95,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,2,1,1472313600,528,0,50,0,5734,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,0,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,50,100,KSC Lokeren,Royal Excel Mouscron,1.4,0.67,1.5,0.0,0.75,0.75,0,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-27 16:00:00
2016-2017,5,1,2,3,2,5,7,2,4,0,0,5,4,1,7,6,11,11,12,44,56,Het Kuipje,"De Merodedreef 189, Westerlo",2,4,2.79,3.68,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,1,1,2,1472320800,537,0,75,0,5000,-1,1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,50,100,KVC Westerlo,KV Mechelen,0.8,1.13,0.5,2.0,0.25,1.25,25,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-27 18:00:00
2016-2017,5,1,2,3,3,3,6,1,4,1,0,3,4,5,1,8,5,9,12,42,58,Stayen (Sint-Truiden (St.-Trond)),"Tiensesteenweg 168, Sint-Truiden (St.-Trond)",3,4,2.49,3.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,1,1,2,1,1472320800,536,0,25,0,4930,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,3,2,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,Sint-Truiden,KV Kortrijk,1.67,0.87,2.0,0.5,1.0,1.25,75,75,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-27 18:00:00
2016-2017,5,2,1,3,4,7,11,1,1,1,1,5,4,6,4,11,8,15,5,47,53,Versluys Arena,"Leopold van Tyghemlaan 62, Mariakerke, Oostende",2,3,1.58,4.45,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,1,1,2,1472322600,531,0,50,0,6543,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,0,4,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,25,50,KV Oostende,Waasland-Beveren,1.9,0.8,3.0,0.5,1.75,0.5,50,50,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-27 18:30:00
2016-2017,5,2,2,4,4,5,9,2,3,0,0,7,6,9,1,16,7,13,12,51,49,Jan Breydelstadion,"Olympialaan 74, Brugge",2,3,1.51,4.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,2,1,3,1,1472387400,-1,0,25,0,26408,-1,1,-1,-1,-1,-1,-1,-1,2,2,0,1,4,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,100,Club Brugge,Standard Liège,2.5,1.07,3.0,0.5,1.5,1.25,75,75,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-28 12:30:00
2016-2017,5,2,2,4,5,5,10,1,2,0,0,2,5,5,10,7,15,13,13,36,64,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",1,2,2.23,3.6,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1,1,1,2,2,1472400000,-1,0,100,0,19000,-1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,2,-1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,50,75,RSC Anderlecht,KAA Gent,2.2,1.0,3.0,1.0,2.0,2.0,50,0,0.0,0.0,0.0,40,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-28 16:00:00
2016-2017,5,1,0,1,2,8,10,0,2,0,0,3,4,5,2,8,6,12,18,52,48,Luminus Arena,"Stadionplein 4, Waterschei, Genk",0,2,1.79,4.1,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1472407200,533,0,50,0,14860,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,25,75,KRC Genk,Zulte-Waregem,2.2,1.2,2.0,3.0,1.75,2.5,50,0,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-08-28 18:00:00
2016-2017,6,1,0,1,2,8,10,4,0,0,0,2,5,4,6,6,11,7,20,44,56,Freethiel-Stadion,", ",4,0,7.04,4.73,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1473445800,526,0,42,0,7073,-1,1,-1,-1,-1,-1,-1,-1,1,0,3,0,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,84,59,84,Waasland-Beveren,Club Brugge,1.2,1.2,0.5,1.0,0.4,1.4,59,17,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-09 18:30:00
2016-2017,6,2,1,3,-1,-1,-1,5,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Stadion am Kehrweg,"Kehrweg 14, Eupen",5,3,2.81,3.67,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,3,0,1473523200,530,0,75,0,2701,-1,1,-1,-1,-1,-1,-1,-1,3,1,2,2,4,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,100,25,75,AS Eupen,KV Oostende,1.13,1.2,0.5,0.5,0.8,2.0,50,0,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-10 16:00:00
2016-2017,6,4,1,5,3,6,9,1,1,0,0,5,8,8,5,13,13,10,14,48,52,Guldensporenstadion,"Meensesteenweg 84a / Moorseelsestraat 111b, Heule, Kortrijk",1,1,1.63,4.24,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,1,2,3,1473530400,536,0,75,0,5223,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,1,1,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,100,50,100,KV Kortrijk,KVC Westerlo,1.2,0.73,2.0,0.0,1.6,0.2,25,0,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-10 18:00:00
2016-2017,6,2,0,2,1,11,12,3,4,0,0,2,3,7,6,9,9,15,15,40,60,AFAS-stadion Achter de Kazerne,"Kleine Nieuwedijk 53, Malines",3,4,1.82,3.81,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1473530400,537,0,25,0,10791,-1,1,-1,-1,-1,-1,-1,-1,2,2,1,2,4,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,75,50,50,KV Mechelen,Sint-Truiden,2.07,0.33,0.5,0.0,1.6,0.8,75,25,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-10 18:00:00
2016-2017,6,1,5,6,4,1,5,3,2,0,0,6,2,3,3,9,5,9,11,53,47,Stade Le Canonnier,"Rue du Stade 33, Moeskron",3,2,2.59,3.51,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,2,0,3,3,3,1473532200,535,0,34,0,2800,-1,1,-1,-1,-1,-1,-1,-1,1,1,2,1,2,3,-1,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,59,0,59,Royal Excel Mouscron,Zulte-Waregem,0.93,1.2,1.0,1.5,0.6,2.0,67,42,0.0,0.0,0.0,30,True,True,True,True,True,True,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-10 18:30:00
2016-2017,6,3,0,3,3,4,7,1,2,0,0,4,2,8,3,12,5,15,16,57,43,GHELAMCO-arena,"Ottergemsesteenweg-Zuid 808, Gent",1,2,1.5,4.65,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,2,0,2,1,1473597000,525,0,25,0,19936,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,2,1,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,0,50,KAA Gent,KSC Lokeren,2.3,0.67,3.0,0.0,1.8,1.2,75,75,0.0,0.0,0.0,30,True,True,True,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-11 12:30:00
2016-2017,6,3,2,5,2,4,6,3,1,0,1,8,3,8,3,16,6,12,17,55,45,Stade Constant Vanden Stock,"Avenue Théo Verbeeck 2, Brussel",3,3,1.62,4.18,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,3,1,4,1,1473609600,61,0,50,0,19000,-1,1,-1,-1,-1,-1,-1,-1,1,0,2,2,1,4,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,75,RSC Anderlecht,Sporting Charleroi,2.2,1.1,2.0,2.0,1.8,2.2,50,50,0.0,0.0,0.0,40,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-11 16:00:00
2016-2017,6,2,0,2,4,4,8,1,0,0,0,5,7,1,2,6,9,14,10,53,47,Stade Maurice Dufrasne,"Rue de la Centrale 2, Sclessin, Luik",1,0,2.09,3.57,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,1,1473616800,527,0,0,0,23994,-1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,50,50,50,Standard Liège,KRC Genk,1.73,1.0,2.0,1.5,1.2,2.0,75,50,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-11 18:00:00
2016-2017,7,0,0,0,9,3,12,0,4,0,2,7,2,7,3,14,5,9,16,61,39,Stade du Pays de Charleroi,"Boulevard Zoé Drion 19, Charleroi",0,6,1.88,3.79,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1474050600,-1,0,67,0,7597,-1,1,-1,-1,-1,-1,-1,-1,0,1,0,5,1,5,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,50,67,Sporting Charleroi,KV Mechelen,1.85,1.13,2.33,2.33,1.83,1.83,50,17,0.0,0.0,0.0,30,False,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-16 18:30:00
2016-2017,7,3,2,5,9,2,11,2,3,0,0,3,5,8,6,11,11,16,9,54,46,Jan Breydelstadion,"Olympialaan 74, Brugge",2,3,1.34,5.73,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,2,1,3,2,1474128000,95,0,59,0,25147,-1,1,-1,-1,-1,-1,-1,-1,1,2,1,1,3,2,-1,0,0,0,0,0.0,0.0,0.0,2,1,2,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,75,17,84,Club Brugge,AS Eupen,2.5,0.87,2.0,1.0,1.17,1.17,25,25,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-17 16:00:00
2016-2017,7,1,3,4,7,2,9,2,0,1,0,4,4,8,3,12,7,9,10,52,48,Het Kuipje,"De Merodedreef 189, Westerlo",3,0,2.52,3.6,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0,1,1,3,1474135200,538,0,100,0,4500,-1,1,-1,-1,-1,-1,-1,-1,2,0,1,0,2,1,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,100,34,100,KVC Westerlo,Royal Excel Mouscron,0.8,0.67,0.33,0.0,0.17,0.5,0,0,0.0,0.0,0.0,30,True,True,True,True,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-17 18:00:00
2016-2017,7,4,1,5,8,2,10,2,3,0,0,7,2,6,6,13,8,17,16,56,44,Stayen (Sint-Truiden (St.-Trond)),"Tiensesteenweg 168, Sint-Truiden (St.-Trond)",2,3,2.02,3.63,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,4,0,4,1,1474135200,532,0,50,0,6730,-1,1,-1,-1,-1,-1,-1,-1,1,2,1,1,3,2,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,34,50,Sint-Truiden,Waasland-Beveren,1.67,0.8,1.33,0.33,0.67,0.83,50,50,0.0,0.0,0.0,30,True,True,True,True,True,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-17 18:00:00
2016-2017,7,2,1,3,7,5,12,1,4,0,1,4,2,5,2,9,4,13,18,56,44,Regenboogstadion,"Zuiderlaan 17, Waregem",1,5,2.02,3.69,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0,1,2,1474137000,535,0,50,0,10043,-1,1,-1,-1,-1,-1,-1,-1,1,2,0,3,3,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,17,67,Zulte-Waregem,KV Kortrijk,1.8,0.87,2.33,1.33,2.17,1.83,50,33,0.0,0.0,0.0,30,True,True,True,False,False,False,True,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-17 18:30:00
2016-2017,7,0,2,2,6,4,10,4,2,2,0,7,5,3,2,10,7,21,13,49,51,Luminus Arena,"Stadionplein 4, Waterschei, Genk",6,2,2.53,3.55,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,2,0,1474201800,61,0,67,0,19570,-1,1,-1,-1,-1,-1,-1,-1,1,1,5,1,2,6,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,67,33,50,KRC Genk,RSC Anderlecht,2.2,1.9,2.33,1.67,1.67,2.0,33,33,0.0,0.0,0.0,30,True,True,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-18 12:30:00
2016-2017,7,0,1,1,1,3,4,3,1,0,0,2,3,0,1,2,4,5,5,51,49,Daknamstadion,"Daknamstraat 91, Lokeren",3,1,2.64,3.52,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1474214400,527,0,50,0,7952,-1,1,-1,-1,-1,-1,-1,-1,0,1,3,0,1,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,84,50,100,KSC Lokeren,Standard Liège,1.4,1.07,2.0,0.67,1.0,1.5,17,17,0.0,0.0,0.0,30,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-18 16:00:00
2016-2017,7,1,0,1,-1,-1,-1,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Versluys Arena,"Leopold van Tyghemlaan 62, Mariakerke, Oostende",3,0,3.18,3.7,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1474221600,531,0,84,0,6560,-1,1,-1,-1,-1,-1,-1,-1,0,0,3,0,0,3,-1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,33,67,KV Oostende,KAA Gent,1.9,1.0,3.0,1.0,1.67,2.0,50,17,0.0,0.0,0.0,40,True,False,False,False,False,False,False,Belgium_Pro_League,,,,,,,,,,,,,,,,,,,,,2016-09-18 18:00:00
