season,game_week,homeGoalCount,awayGoalCount,totalGoalCount,team_a_corners,team_b_corners,totalCornerCount,team_a_yellow_cards,team_b_yellow_cards,team_a_red_cards,team_b_red_cards,team_a_shotsOnTarget,team_b_shotsOnTarget,team_a_shotsOffTarget,team_b_shotsOffTarget,team_a_shots,team_b_shots,team_a_fouls,team_b_fouls,team_a_possession,team_b_possession,stadium_name,stadium_location,team_a_cards_num,team_b_cards_num,avg_odds_ft_1,avg_odds_ft_x,avg_odds_ft_2,avg_odds_ft_over15,avg_odds_ft_over25,avg_odds_ft_over35,avg_odds_btts_yes,avg_odds_btts_no,avg_odds_corners_over_85,avg_odds_corners_over_95,avg_odds_corners_under_85,avg_odds_corners_under_95,avg_odds_1st_half_over05,avg_odds_1st_half_over15,avg_odds_1st_half_under05,avg_odds_1st_half_under15,overallGoalCount,ht_goals_team_a,ht_goals_team_b,goals_2hg_team_a,goals_2hg_team_b,GoalCount_2hg,HTGoalCount,date_unix,winningTeam,no_home_away,btts_potential,goalTimingDisabled,attendance,corner_timings_recorded,card_timings_recorded,team_a_fh_corners,team_b_fh_corners,team_a_2h_corners,team_b_2h_corners,corner_fh_count,corner_2h_count,team_a_fh_cards,team_b_fh_cards,team_a_2h_cards,team_b_2h_cards,total_fh_cards,total_2h_cards,attacks_recorded,team_a_dangerous_attacks,team_b_dangerous_attacks,team_a_attacks,team_b_attacks,team_a_xg,team_b_xg,total_xg,team_a_penalties_won,team_b_penalties_won,team_a_penalty_goals,team_b_penalty_goals,team_a_penalty_missed,team_b_penalty_missed,pens_recorded,goal_timings_recorded,team_a_0_10_min_goals,team_b_0_10_min_goals,team_a_corners_0_10_min,team_b_corners_0_10_min,team_a_cards_0_10_min,team_b_cards_0_10_min,throwins_recorded,team_a_throwins,team_b_throwins,freekicks_recorded,team_a_freekicks,team_b_freekicks,goalkicks_recorded,team_a_goalkicks,team_b_goalkicks,o25_potential,o15_potential,o15HT_potential,o05HT_potential,home_name,away_name,home_ppg,away_ppg,pre_match_home_ppg,pre_match_away_ppg,pre_match_teamA_overall_ppg,pre_match_teamB_overall_ppg,u25_potential,u15_potential,team_a_xg_prematch,team_b_xg_prematch,total_xg_prematch,matches_completed_minimum,over05,over15,over25,over35,over45,over55,btts,league,temperature_celsius,wind_speed,humidity,clouds,pinnacle_corners_over_85,pinnacle_corners_over_95,pinnacle_corners_under_85,pinnacle_corners_under_95,pinnacle_1st_half_over15,pinnacle_1st_half_under15,pinnacle_ft_over35,pinnacle_ft_over15,pinnacle_ft_over25,pinnacle_ft_1,pinnacle_ft_x,pinnacle_ft_2,pinnacle_btts_yes,pinnacle_btts_no,date
2024-2025,20,1,2,3,8,3,11,1,5,0,0,5,4,16,6,21,10,3,13,63,37,AFAS Stadion (Alkmaar),,1,5,1.16,6.87,9.51,1.24,1.75,2.94,1.8,1.95,1.32,1.54,3.05,2.3,1.33,2.63,3.25,1.44,3,0,0,1,2,3,0,1737906300,371,0,67,0,-1,2,1,5,1,3,2,6,5,0,1,1,4,1,5,1,68,24,144,83,2.17,1.09,3.26,0,0,0,0,0,0,1,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,73,28,56,AZ,Sparta Rotterdam,1.79,1.24,1.78,1.0,1.79,0.74,50,28,1.64,1.3,2.94,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,4,81%,100%,,,,,,,,,,,,,,,2025-01-26 15:45:00
2024-2025,20,1,0,1,5,3,8,0,0,0,0,7,4,3,7,10,11,12,10,45,55,Euroborg (Groningen),,0,0,2.2,3.35,3.0,1.32,1.95,3.52,1.8,1.95,1.58,1.96,2.17,1.73,1.44,3.25,2.63,1.33,1,0,0,1,0,1,0,1737835200,372,0,31,0,-1,2,-1,2,1,3,2,3,5,0,0,0,0,0,0,1,47,32,141,109,1.48,1.22,2.7,0,0,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,62,26,68,Groningen,Heerenveen,1.76,0.39,1.44,0.6,0.94,1.26,49,39,1.23,1.17,2.4,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,3.8,89%,100%,,,,,,,,,,,,,,,2025-01-25 20:00:00
2024-2025,20,2,0,2,2,4,6,1,2,0,0,6,3,5,9,11,12,11,8,48,52,De Grolsch Veste (Enschede),,1,2,1.63,4.33,5.2,1.19,1.61,2.25,1.7,2.05,1.37,1.58,2.8,2.18,1.3,2.5,3.4,1.5,2,1,0,1,0,1,1,1740317400,375,0,35,0,-1,2,1,1,0,1,4,1,5,0,0,1,2,0,3,1,30,35,97,99,1.34,1.23,2.57,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,75,45,75,Twente,NEC,2.06,1.06,2.4,0.9,1.77,1.14,55,25,1.95,1.18,3.13,35,True,True,False,False,False,False,False,Netherlands_Eredivisie,,1.99,73%,0%,,,,,,,,,,,,,,,2025-02-23 13:30:00
2024-2025,20,2,1,3,7,2,9,0,1,0,0,8,4,11,9,19,13,8,12,65,35,Stadion Feijenoord (Rotterdam),,0,1,1.2,7.1,17.0,1.11,1.4,1.84,1.95,1.8,1.44,1.7,2.55,2.02,1.22,2.1,4.0,1.67,3,1,1,1,0,1,2,1740250800,367,0,39,0,-1,2,1,3,1,4,1,4,5,0,0,0,1,0,1,1,55,36,126,84,2.16,1.36,3.52,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,78,38,82,Feyenoord,Almere City,2.12,0.65,2.0,0.64,1.82,0.64,48,23,1.84,1.07,2.91,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,6.91,95%,94%,,,,,,,,,,,,,,,2025-02-22 19:00:00
2024-2025,20,1,4,5,7,3,10,2,1,1,0,1,4,15,4,16,8,10,8,43,57,Fortuna Sittard Stadion (Sittard),,3,1,1.95,3.55,3.7,1.28,1.79,3.32,1.75,2.0,1.38,1.65,2.7,2.08,1.4,2.75,2.75,1.4,5,0,2,1,2,3,2,1737890100,380,0,39,0,-1,2,1,2,2,5,1,4,6,0,0,3,1,0,4,1,46,51,87,131,1.41,1.17,2.58,0,1,0,1,0,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,73,39,78,Fortuna Sittard,PEC Zwolle,1.47,0.94,1.67,0.56,1.32,1.05,50,28,1.2,0.86,2.06,34,True,True,True,True,True,False,True,Netherlands_Eredivisie,,11.5,94%,100%,,,,,,,,,,,,,,,2025-01-26 11:15:00
2024-2025,20,1,1,2,4,10,14,5,2,0,0,3,7,8,12,11,19,13,8,42,58,Asito Stadion (Almelo),,5,2,4.33,3.87,1.83,1.22,1.81,3.0,1.67,2.1,1.46,1.74,2.48,1.95,1.36,2.63,3.0,1.44,2,0,0,1,1,2,0,1737745200,-1,0,84,0,-1,2,1,2,5,2,5,7,7,0,1,5,1,1,6,1,31,62,97,111,1.14,2.14,3.27,0,0,0,0,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,89,33,84,Heracles,Utrecht,1.47,2.0,1.22,2.56,1.0,2.11,33,11,1.31,1.11,2.42,34,True,True,False,False,False,False,True,Netherlands_Eredivisie,,11.36,92%,100%,,,,,,,,,,,,,,,2025-01-24 19:00:00
2024-2025,20,3,2,5,10,2,12,1,1,0,0,9,6,14,13,23,19,6,12,65,35,Philips Stadion (Eindhoven),,1,1,1.1,9.0,17.0,1.05,1.25,1.77,1.95,1.8,1.33,1.55,2.95,2.28,1.17,1.73,5.0,2.0,5,2,1,1,1,2,3,1737827100,121,0,44,0,-1,2,1,5,0,5,2,5,7,1,0,0,1,1,1,1,73,33,142,87,2.61,1.86,4.46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,95,50,84,PSV,NAC Breda,2.47,0.53,2.78,0.78,2.42,1.32,28,6,2.22,0.92,3.14,34,True,True,True,True,True,False,True,Netherlands_Eredivisie,,5.75,93%,100%,,,,,,,,,,,,,,,2025-01-25 17:45:00
2024-2025,20,2,0,2,10,3,13,3,3,0,0,3,3,8,5,11,8,12,11,46,54,Mandemakers Stadion (Waalwijk),,3,3,2.8,3.45,2.4,1.31,1.86,3.35,1.75,2.0,1.32,1.53,3.05,2.3,1.4,3.0,2.75,1.36,2,1,0,1,0,1,1,1737898200,386,0,56,0,-1,2,1,8,1,2,2,9,4,1,2,2,1,3,3,1,51,54,105,114,1.28,1.12,2.4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,84,44,84,RKC Waalwijk,Willem II,1.06,0.82,0.56,1.22,0.42,1.21,50,17,1.06,0.72,1.78,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,10.36,88%,75%,,,,,,,,,,,,,,,2025-01-26 13:30:00
2024-2025,21,2,1,3,7,5,12,3,2,0,0,9,6,8,7,17,13,13,7,50,50,Johan Cruijff ArenA (Amsterdam),,3,2,2.31,3.63,3.07,1.21,1.67,2.65,1.57,2.25,1.54,1.85,2.3,1.85,1.33,2.5,3.25,1.5,3,1,0,1,1,2,1,1738503000,120,0,62,0,-1,2,1,4,3,3,2,7,5,1,1,2,1,2,3,1,43,55,83,111,2.01,1.64,3.65,1,0,0,0,1,0,1,1,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,89,48,100,Ajax,Feyenoord,2.47,1.88,2.78,1.9,2.37,1.89,37,11,1.66,1.8,3.46,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,8.01,75%,0%,,,,,,,,,,,,,,,2025-02-02 13:30:00
2024-2025,21,1,4,5,5,10,15,0,2,1,0,5,13,10,14,15,27,6,9,32,68,Yanmar Stadion (Almere),,2,2,2.18,3.53,3.4,1.31,1.93,2.22,1.75,2.0,1.36,1.6,2.8,2.17,1.4,3.0,2.75,1.36,5,1,0,0,4,4,1,1738494900,386,0,60,0,-1,2,1,4,2,1,8,6,9,0,0,1,2,0,3,1,49,70,87,105,1.65,3.11,4.75,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,85,55,85,Almere City,RKC Waalwijk,0.65,0.41,0.7,0.3,0.53,0.55,40,15,1.18,0.94,2.12,34,True,True,True,True,True,False,True,Netherlands_Eredivisie,,1.99,78%,63%,,,,,,,,,,,,,,,2025-02-02 11:15:00
2024-2025,21,2,2,4,4,8,12,1,3,0,0,1,9,8,9,9,18,10,14,48,52,De Adelaarshorst (Deventer),,1,3,2.63,3.79,2.56,1.21,1.55,2.0,1.53,2.38,1.43,1.72,2.55,1.98,1.33,2.5,3.25,1.5,4,1,0,1,2,3,1,1738503000,-1,0,65,0,-1,2,1,1,2,3,6,3,9,0,0,1,3,0,4,1,43,60,81,104,0.95,2.2,3.15,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,90,60,80,Go Ahead Eagles,Twente,2.0,1.11,2.0,1.3,1.63,1.79,25,10,1.61,1.6,3.21,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,5.99,79%,100%,,,,,,,,,,,,,,,2025-02-02 13:30:00
2024-2025,21,3,3,6,4,5,9,1,1,0,0,8,6,2,9,10,15,10,5,36,64,Goffertstadion (Nijmegen),,1,1,8.0,5.8,1.36,1.1,1.48,1.9,1.62,2.2,1.29,1.5,3.15,2.4,1.25,2.1,3.75,1.67,6,0,0,3,3,6,0,1738440000,-1,0,70,0,-1,2,1,1,1,3,4,2,7,0,0,1,1,0,2,1,28,68,88,127,1.4,1.86,3.27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,90,60,80,NEC,PSV,1.41,2.18,1.4,2.1,1.21,2.45,25,10,1.46,1.71,3.17,34,True,True,True,True,True,True,True,Netherlands_Eredivisie,,4.61,68%,0%,,,,,,,,,,,,,,,2025-02-01 20:00:00
2024-2025,21,1,1,2,4,3,7,1,0,0,0,5,6,13,6,18,12,6,6,52,48,Rat Verlegh Stadion (Breda),,1,0,1.73,4.1,3.94,1.26,1.53,2.94,1.7,2.05,1.41,1.67,2.65,2.05,1.36,2.63,3.0,1.44,2,1,0,0,1,1,1,1738350000,-1,0,47,0,-1,2,1,3,1,1,2,4,3,0,0,1,0,0,1,1,53,54,128,130,1.88,1.58,3.46,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,69,37,69,NAC Breda,Heracles,1.41,0.76,1.8,0.78,1.25,1.0,37,32,1.22,0.81,2.03,34,True,True,False,False,False,False,True,Netherlands_Eredivisie,,4.34,95%,6%,,,,,,,,,,,,,,,2025-01-31 19:00:00
2024-2025,21,3,3,6,5,3,8,2,0,0,0,6,8,7,8,13,16,15,12,53,47,MAC³PARK Stadion (Zwolle),,2,0,3.63,3.85,2.0,1.22,1.57,2.22,1.62,2.2,1.37,1.63,2.8,2.12,1.33,2.63,3.25,1.44,6,2,0,1,3,4,2,1738431900,-1,0,70,0,-1,2,1,4,0,1,3,4,4,1,0,1,0,1,1,1,36,40,113,103,1.51,1.86,3.37,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,75,20,75,PEC Zwolle,Utrecht,1.47,2.0,1.5,2.4,1.15,2.05,35,25,1.1,1.21,2.31,34,True,True,True,True,True,True,True,Netherlands_Eredivisie,,4.07,75%,6%,,,,,,,,,,,,,,,2025-02-01 17:45:00
2024-2025,21,2,2,4,12,1,13,0,3,0,0,5,4,19,2,24,6,15,11,63,37,Abe Lenstra Stadion (Heerenveen),,0,3,1.98,3.85,3.69,1.28,1.82,3.19,1.7,2.05,1.36,1.58,2.85,2.18,1.36,2.75,3.0,1.4,4,1,1,1,1,2,2,1738436400,-1,0,52,0,-1,2,1,3,0,9,1,3,10,0,2,0,1,2,1,1,92,20,126,95,2.52,0.82,3.34,0,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,79,31,74,Heerenveen,Fortuna Sittard,2.12,0.94,2.0,1.0,1.2,1.25,64,21,1.4,1.01,2.41,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,2.8,67%,12%,,,,,,,,,,,,,,,2025-02-01 19:00:00
2024-2025,21,1,0,1,4,2,6,0,1,0,0,4,3,5,4,9,7,6,11,46,54,Sparta-Stadion Het Kasteel (Rotterdam),,0,1,1.85,3.5,4.8,1.31,2.01,3.35,1.95,1.8,1.41,1.66,2.65,2.06,1.4,3.0,2.75,1.36,1,0,0,1,0,1,0,1738511100,371,0,65,0,-1,2,1,1,1,3,1,2,4,0,0,0,1,0,1,1,44,31,136,129,1.19,0.9,2.09,0,1,0,0,0,1,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,90,40,85,Sparta Rotterdam,Groningen,1.06,0.53,0.5,0.5,0.85,1.05,50,10,1.45,0.97,2.42,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,3.44,72%,57%,,,,,,,,,,,,,,,2025-02-02 15:45:00
2024-2025,21,0,2,2,1,10,11,3,0,1,0,1,5,2,10,3,15,14,7,46,54,Koning Willem II Stadion (Tilburg),,4,0,4.75,3.81,1.78,1.33,1.89,3.52,1.91,1.91,1.54,1.8,2.3,1.91,1.44,3.0,2.63,1.36,2,0,2,0,0,0,2,1738522800,378,0,50,0,-1,2,1,0,6,1,4,6,5,2,0,2,0,2,2,1,40,57,98,123,0.57,1.72,2.28,0,1,0,1,0,0,1,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,70,25,60,Willem II,AZ,0.71,1.71,1.2,1.8,1.15,1.7,45,30,1.04,1.3,2.34,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,0.83,88%,100%,,,,,,,,,,,,,,,2025-02-02 19:00:00
2024-2025,22,2,0,2,3,3,6,1,3,0,0,7,2,4,8,11,10,9,7,51,49,AFAS Stadion (Alkmaar),,1,3,1.41,5.0,7.7,1.19,1.65,2.65,1.91,1.91,1.3,1.53,3.05,2.32,1.3,2.5,3.4,1.5,2,1,0,1,0,1,1,1739115900,378,0,60,0,-1,2,1,3,1,0,2,4,2,0,2,1,1,2,2,1,48,36,98,102,1.54,1.04,2.58,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,70,45,70,AZ,PEC Zwolle,1.79,0.94,1.6,0.8,1.76,1.14,50,30,1.69,0.9,2.59,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,1.99,80%,99%,,,,,,,,,,,,,,,2025-02-09 15:45:00
2024-2025,22,2,1,3,7,6,13,1,0,1,0,6,5,12,9,18,14,7,5,33,67,Euroborg (Groningen),,3,0,2.72,3.33,2.72,1.33,1.96,3.67,1.8,1.95,1.47,1.75,2.48,1.95,1.44,3.0,2.63,1.36,3,2,0,0,1,1,2,1739041200,372,0,16,0,-1,2,1,3,3,4,3,6,7,0,0,2,0,0,2,1,46,49,92,110,1.89,1.59,3.48,0,0,0,0,0,0,1,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,43,27,59,Groningen,NEC,1.76,1.06,1.6,1.0,1.0,1.2,68,57,1.25,1.13,2.38,34,True,True,True,False,False,False,True,Netherlands_Eredivisie,,5.75,85%,100%,,,,,,,,,,,,,,,2025-02-08 19:00:00
2024-2025,22,0,1,1,8,5,13,1,5,0,0,5,7,10,9,15,16,7,17,59,41,Stadion Galgenwaard (Utrecht),,1,5,1.4,5.1,8.2,1.21,1.6,2.75,1.95,1.8,1.35,1.57,2.88,2.23,1.3,2.5,3.4,1.5,1,0,1,0,0,0,1,1739099700,393,0,36,0,-1,2,1,3,3,5,2,6,7,0,1,1,4,1,5,1,56,37,132,111,1.71,1.77,3.49,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,63,42,74,Utrecht,Almere City,1.76,0.65,1.7,0.33,2.0,0.5,48,37,1.39,0.93,2.32,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,5.01,75%,100%,,,,,,,,,,,,,,,2025-02-09 11:15:00
2024-2025,22,3,0,3,6,2,8,0,0,0,0,5,4,11,10,16,14,6,5,61,39,Stadion Feijenoord (Rotterdam),,0,0,1.29,6.2,10.0,1.16,1.53,2.1,1.8,1.95,1.29,1.48,3.2,2.43,1.29,2.25,3.5,1.57,3,1,0,2,0,2,1,1739044800,367,0,69,0,-1,2,-1,4,1,2,1,5,3,0,0,0,0,0,0,1,65,32,123,97,1.83,1.4,3.24,1,0,1,0,0,0,1,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,90,27,65,Feyenoord,Sparta Rotterdam,2.12,1.24,1.89,1.2,1.8,0.95,52,10,1.84,1.28,3.12,34,True,True,True,False,False,False,False,Netherlands_Eredivisie,,6.91,81%,100%,,,,,,,,,,,,,,,2025-02-08 20:00:00
2024-2025,22,0,2,2,5,4,9,4,3,0,0,3,6,7,2,10,8,19,24,50,50,Fortuna Sittard Stadion (Sittard),,4,3,6.0,4.6,1.53,1.19,1.57,2.45,1.8,1.95,1.55,1.8,2.25,1.91,1.3,2.5,3.4,1.5,2,0,0,0,2,2,0,1739107800,120,0,50,0,-1,2,1,1,3,4,1,4,5,0,2,4,1,2,5,1,38,42,81,77,1.12,1.23,2.35,0,1,0,0,0,1,1,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,90,35,65,Fortuna Sittard,Ajax,1.47,2.12,1.5,2.0,1.24,2.4,35,10,1.23,1.26,2.49,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,3.44,81%,100%,,,,,,,,,,,,,,,2025-02-09 13:30:00
2024-2025,22,4,2,6,11,5,16,0,0,0,0,7,5,13,6,20,11,6,12,50,50,Asito Stadion (Almelo),,0,0,3.11,3.47,2.35,1.21,1.57,2.26,1.53,2.38,1.41,1.67,2.65,2.05,1.3,2.5,3.4,1.5,6,1,1,3,1,4,2,1739028600,370,0,63,0,-1,2,-1,3,1,8,4,4,12,0,0,0,0,0,0,1,65,30,115,79,2.22,1.27,3.49,0,0,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,85,36,81,Heracles,Go Ahead Eagles,1.47,1.0,1.18,1.22,1.0,1.6,44,16,1.2,1.04,2.24,34,True,True,True,True,True,True,True,Netherlands_Eredivisie,,8.93,72%,93%,,,,,,,,,,,,,,,2025-02-08 15:30:00
2024-2025,22,1,1,2,6,2,8,0,2,0,0,6,3,9,5,15,8,8,7,66,34,Philips Stadion (Eindhoven),,0,2,1.17,8.2,17.0,1.07,1.33,1.9,2.1,1.67,1.27,1.47,3.3,2.48,1.2,1.91,4.33,1.8,2,0,0,1,1,2,0,1739036700,-1,0,50,0,-1,2,1,4,1,2,1,5,3,0,0,0,2,0,2,1,75,23,140,87,1.92,0.89,2.81,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,85,65,95,PSV,Willem II,2.47,0.82,2.8,1.1,2.38,1.1,40,15,2.26,0.76,3.02,34,True,True,False,False,False,False,True,Netherlands_Eredivisie,,4.61,65%,100%,,,,,,,,,,,,,,,2025-02-08 17:45:00
2024-2025,22,5,0,5,7,5,12,0,1,0,0,7,2,11,12,18,14,5,12,52,48,Mandemakers Stadion (Waalwijk),,0,1,2.75,3.62,2.53,1.21,1.7,2.75,1.57,2.25,1.46,1.7,2.48,2.05,1.33,2.63,3.25,1.44,5,3,0,2,0,2,3,1739107800,386,0,50,0,-1,2,1,4,4,3,1,8,4,0,0,0,1,0,1,1,36,43,103,86,1.89,1.33,3.22,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,95,30,75,RKC Waalwijk,NAC Breda,1.06,0.53,0.8,0.7,0.67,1.24,40,5,1.09,1.01,2.1,34,True,True,True,True,True,False,False,Netherlands_Eredivisie,,6.91,81%,100%,,,,,,,,,,,,,,,2025-02-09 13:30:00
2024-2025,22,3,3,6,9,2,11,1,3,0,1,7,3,13,1,20,4,9,9,66,34,Abe Lenstra Stadion (Heerenveen),,1,5,3.89,3.93,1.91,1.19,1.65,2.56,1.62,2.2,1.44,1.73,2.55,1.96,1.3,2.5,3.4,1.5,6,1,2,2,1,3,3,1739115900,-1,0,62,0,-1,2,1,6,2,3,0,8,3,0,3,1,1,3,2,1,90,14,118,56,2.4,0.57,2.97,0,0,0,0,0,0,1,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,81,47,81,Heerenveen,Twente,2.12,1.11,1.9,1.27,1.19,1.75,44,19,1.51,1.66,3.17,35,True,True,True,True,True,True,True,Netherlands_Eredivisie,,12.86,60%,63%,,,,,,,,,,,,,,,2025-02-09 15:45:00
2024-2025,23,4,0,4,5,4,9,0,0,0,0,6,4,5,4,11,8,13,14,56,44,Johan Cruijff ArenA (Amsterdam),,0,0,1.22,7.9,12.0,1.11,1.4,2.01,1.95,1.8,1.41,1.68,2.63,2.04,1.22,2.1,4.0,1.67,4,2,0,2,0,2,2,1739720700,120,0,45,0,-1,2,-1,5,3,0,1,8,1,0,0,0,0,0,0,1,47,19,112,74,1.46,0.93,2.4,0,0,0,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,75,40,85,Ajax,Heracles,2.47,0.76,2.8,0.8,2.43,1.09,40,25,1.69,0.89,2.58,34,True,True,True,True,False,False,False,Netherlands_Eredivisie,,14.97,73%,20%,,,,,,,,,,,,,,,2025-02-16 15:45:00
2024-2025,23,1,0,1,9,1,10,2,3,0,0,5,3,8,5,13,8,13,13,53,47,AFAS Stadion (Alkmaar),,2,3,1.39,5.2,7.9,1.21,1.57,2.22,1.95,1.8,1.52,1.84,2.33,1.84,1.3,2.5,3.4,1.5,1,0,0,1,0,1,0,1740325500,378,0,64,0,-1,2,1,5,0,4,1,5,5,0,1,2,2,1,4,1,51,32,130,81,1.55,0.95,2.51,0,0,0,0,0,0,1,1,0,0,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,78,41,69,AZ,Fortuna Sittard,1.79,0.94,1.73,1.0,1.82,1.18,41,23,1.68,0.99,2.67,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,1.99,74%,100%,,,,,,,,,,,,,,,2025-02-23 15:45:00
2024-2025,23,2,0,2,8,2,10,0,2,0,0,4,4,15,8,19,12,6,7,58,42,De Grolsch Veste (Enschede),,0,2,1.38,5.6,7.5,1.14,1.42,1.85,1.7,2.05,1.26,1.44,3.4,2.55,1.25,2.1,3.75,1.67,2,1,0,1,0,1,1,1739712600,375,0,69,0,-1,2,1,5,2,3,0,7,3,0,0,0,2,0,2,1,67,41,129,93,1.97,1.34,3.3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,95,54,89,Twente,RKC Waalwijk,2.06,0.41,2.33,0.55,1.71,0.77,42,6,1.95,1.16,3.11,34,True,True,False,False,False,False,False,Netherlands_Eredivisie,,8.01,73%,47%,,,,,,,,,,,,,,,2025-02-16 13:30:00
2024-2025,23,1,0,1,8,3,11,0,3,0,0,3,2,11,13,14,15,7,11,52,48,De Adelaarshorst (Deventer),,0,3,1.79,4.1,4.3,1.21,1.7,2.75,1.67,2.1,1.38,1.63,2.7,2.1,1.33,2.63,3.25,1.44,1,1,0,0,0,0,1,1739559600,366,0,64,0,-1,2,1,2,1,6,2,3,8,0,1,0,2,1,2,1,59,58,96,94,1.52,1.5,3.02,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,91,27,64,Go Ahead Eagles,Sparta Rotterdam,2.0,1.24,1.91,1.09,1.52,0.91,41,9,1.55,1.29,2.84,34,True,False,False,False,False,False,False,Netherlands_Eredivisie,,3.33,85%,100%,,,,,,,,,,,,,,,2025-02-14 19:00:00
2024-2025,23,2,2,4,4,7,11,1,3,0,0,4,5,4,8,8,13,12,10,48,52,Goffertstadion (Nijmegen),,1,3,1.54,4.4,6.3,1.28,1.81,3.26,1.95,1.8,1.3,1.52,3.05,2.33,1.36,2.75,3.0,1.4,4,1,1,1,1,2,2,1739704500,-1,0,42,0,-1,2,1,4,5,0,2,9,2,1,1,0,2,2,2,1,34,59,89,120,1.04,1.61,2.65,0,0,0,0,0,0,1,1,1,0,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,71,38,72,NEC,Almere City,1.41,0.65,1.36,0.6,1.14,0.62,44,30,1.46,1.01,2.47,34,True,True,True,True,False,False,True,Netherlands_Eredivisie,,4,64%,61%,,,,,,,,,,,,,,,2025-02-16 11:15:00
